PeMA-05142015, 14.5.2015, 9:29
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq.[Hz]	 Temp.[°C]	 Eps'   	 Eps''  
 1.3895e+06	 1.0000e+02	 2.4951e+00	 1.9500e-01
 1.0000e+06	 1.0000e+02	 2.5319e+00	 2.2175e-01
 7.1969e+05	 1.0000e+02	 2.5800e+00	 2.5763e-01
 5.1795e+05	 1.0000e+02	 2.6330e+00	 2.8579e-01
 3.7276e+05	 1.0000e+02	 2.6936e+00	 3.1583e-01
 2.6827e+05	 1.0000e+02	 2.7624e+00	 3.4700e-01
 1.9307e+05	 1.0000e+02	 2.8401e+00	 3.7811e-01
 1.3895e+05	 1.0000e+02	 2.9268e+00	 4.0760e-01
 1.0000e+05	 1.0000e+02	 3.0219e+00	 4.3332e-01
 7.1969e+04	 1.0000e+02	 3.1256e+00	 4.5329e-01
 5.1795e+04	 1.0000e+02	 3.2350e+00	 4.6497e-01
 3.7276e+04	 1.0000e+02	 3.3484e+00	 4.6649e-01
 2.6827e+04	 1.0000e+02	 3.4613e+00	 4.5660e-01
 1.9307e+04	 1.0000e+02	 3.5698e+00	 4.3538e-01
 1.3895e+04	 1.0000e+02	 3.6702e+00	 4.0407e-01
 1.0000e+04	 1.0000e+02	 3.7593e+00	 3.6530e-01
 7.1969e+03	 1.0000e+02	 3.8353e+00	 3.2245e-01
 5.1795e+03	 1.0000e+02	 3.8980e+00	 2.7879e-01
 3.7276e+03	 1.0000e+02	 3.9486e+00	 2.3701e-01
 2.6827e+03	 1.0000e+02	 3.9880e+00	 1.9906e-01
 1.9307e+03	 1.0000e+02	 4.0185e+00	 1.6614e-01
 1.3895e+03	 1.0000e+02	 4.0419e+00	 1.3866e-01
 1.0000e+03	 1.0000e+02	 4.0598e+00	 1.1674e-01
 7.1969e+02	 1.0000e+02	 4.0735e+00	 1.0039e-01
 5.1795e+02	 1.0000e+02	 4.0839e+00	 8.9425e-02
 3.7276e+02	 1.0000e+02	 4.0919e+00	 8.4097e-02
 2.6827e+02	 1.0000e+02	 4.0981e+00	 8.4719e-02
 1.9307e+02	 1.0000e+02	 4.1028e+00	 9.2103e-02
 1.3895e+02	 1.0000e+02	 4.1065e+00	 1.0772e-01
 1.0000e+02	 1.0000e+02	 4.1094e+00	 1.3348e-01
 7.1969e+01	 1.0000e+02	 4.1123e+00	 1.7270e-01
 5.1795e+01	 1.0000e+02	 4.1148e+00	 2.2984e-01
 3.7276e+01	 1.0000e+02	 4.1177e+00	 3.1118e-01
 2.6827e+01	 1.0000e+02	 4.1217e+00	 4.2540e-01
 1.9307e+01	 1.0000e+02	 4.1278e+00	 5.8501e-01
 1.3895e+01	 1.0000e+02	 4.1379e+00	 8.0653e-01
 1.0000e+01	 1.0000e+02	 4.1554e+00	 1.1117e+00
 7.1969e+00	 1.0000e+02	 4.1856e+00	 1.5323e+00
 5.1795e+00	 1.0000e+02	 4.2350e+00	 2.1052e+00
 3.7276e+00	 1.0000e+02	 4.3114e+00	 2.8790e+00
 2.6827e+00	 1.0000e+02	 4.4276e+00	 3.9210e+00
 1.9307e+00	 1.0000e+02	 4.5918e+00	 5.3245e+00
 1.3895e+00	 1.0000e+02	 4.7896e+00	 7.2033e+00
 1.0000e+00	 1.0000e+02	 5.0297e+00	 9.7410e+00
 7.1969e-01	 1.0000e+02	 5.2802e+00	 1.3201e+01
 5.1795e-01	 1.0000e+02	 5.5364e+00	 1.7904e+01
 3.7276e-01	 1.0000e+02	 5.7603e+00	 2.4396e+01
 2.6827e-01	 1.0000e+02	 5.9669e+00	 3.3442e+01
 1.9307e-01	 1.0000e+02	 6.1390e+00	 4.5927e+01
 1.3895e-01	 1.0000e+02	 6.2891e+00	 6.3324e+01
 1.0000e-01	 1.0000e+02	 6.4338e+00	 8.7218e+01
 7.1969e-02	 1.0000e+02	 6.5992e+00	 1.2056e+02
 5.1795e-02	 1.0000e+02	 6.8236e+00	 1.6654e+02
 3.7276e-02	 1.0000e+02	 7.2089e+00	 2.2995e+02
 2.6827e-02	 1.0000e+02	 7.6892e+00	 3.1859e+02
 1.0000e+07	 9.5000e+01	 2.3587e+00	-1.4369e-02
 7.1969e+06	 9.5000e+01	 2.3690e+00	 7.2878e-02
 5.1795e+06	 9.5000e+01	 2.3675e+00	 9.1852e-02
 3.7276e+06	 9.5000e+01	 2.3827e+00	 1.0392e-01
 2.6827e+06	 9.5000e+01	 2.3975e+00	 1.2529e-01
 1.9307e+06	 9.5000e+01	 2.4211e+00	 1.4654e-01
 1.3895e+06	 9.5000e+01	 2.4527e+00	 1.6476e-01
 1.0000e+06	 9.5000e+01	 2.4828e+00	 1.8785e-01
 7.1969e+05	 9.5000e+01	 2.5235e+00	 2.1961e-01
 5.1795e+05	 9.5000e+01	 2.5675e+00	 2.4401e-01
 3.7276e+05	 9.5000e+01	 2.6180e+00	 2.7078e-01
 2.6827e+05	 9.5000e+01	 2.6751e+00	 2.9946e-01
 1.9307e+05	 9.5000e+01	 2.7398e+00	 3.2947e-01
 1.3895e+05	 9.5000e+01	 2.8128e+00	 3.5984e-01
 1.0000e+05	 9.5000e+01	 2.8942e+00	 3.8932e-01
 7.1969e+04	 9.5000e+01	 2.9842e+00	 4.1613e-01
 5.1795e+04	 9.5000e+01	 3.0822e+00	 4.3839e-01
 3.7276e+04	 9.5000e+01	 3.1870e+00	 4.5405e-01
 2.6827e+04	 9.5000e+01	 3.2966e+00	 4.6113e-01
 1.9307e+04	 9.5000e+01	 3.4078e+00	 4.5813e-01
 1.3895e+04	 9.5000e+01	 3.5167e+00	 4.4466e-01
 1.0000e+04	 9.5000e+01	 3.6202e+00	 4.2118e-01
 7.1969e+03	 9.5000e+01	 3.7155e+00	 3.8939e-01
 5.1795e+03	 9.5000e+01	 3.7996e+00	 3.5175e-01
 3.7276e+03	 9.5000e+01	 3.8719e+00	 3.1143e-01
 2.6827e+03	 9.5000e+01	 3.9318e+00	 2.7087e-01
 1.9307e+03	 9.5000e+01	 3.9807e+00	 2.3227e-01
 1.3895e+03	 9.5000e+01	 4.0198e+00	 1.9719e-01
 1.0000e+03	 9.5000e+01	 4.0509e+00	 1.6666e-01
 7.1969e+02	 9.5000e+01	 4.0753e+00	 1.4112e-01
 5.1795e+02	 9.5000e+01	 4.0943e+00	 1.2060e-01
 3.7276e+02	 9.5000e+01	 4.1091e+00	 1.0536e-01
 2.6827e+02	 9.5000e+01	 4.1207e+00	 9.5470e-02
 1.9307e+02	 9.5000e+01	 4.1297e+00	 9.1179e-02
 1.3895e+02	 9.5000e+01	 4.1366e+00	 9.3159e-02
 1.0000e+02	 9.5000e+01	 4.1421e+00	 1.0249e-01
 7.1969e+01	 9.5000e+01	 4.1465e+00	 1.2068e-01
 5.1795e+01	 9.5000e+01	 4.1501e+00	 1.5023e-01
 3.7276e+01	 9.5000e+01	 4.1532e+00	 1.9490e-01
 2.6827e+01	 9.5000e+01	 4.1563e+00	 2.5959e-01
 1.9307e+01	 9.5000e+01	 4.1600e+00	 3.5132e-01
 1.3895e+01	 9.5000e+01	 4.1651e+00	 4.8056e-01
 1.0000e+01	 9.5000e+01	 4.1730e+00	 6.6004e-01
 7.1969e+00	 9.5000e+01	 4.1858e+00	 9.0983e-01
 5.1795e+00	 9.5000e+01	 4.2082e+00	 1.2529e+00
 3.7276e+00	 9.5000e+01	 4.2470e+00	 1.7228e+00
 2.6827e+00	 9.5000e+01	 4.3095e+00	 2.3624e+00
 1.9307e+00	 9.5000e+01	 4.4025e+00	 3.2210e+00
 1.3895e+00	 9.5000e+01	 4.5421e+00	 4.3833e+00
 1.0000e+00	 9.5000e+01	 4.7291e+00	 5.9336e+00
 7.1969e-01	 9.5000e+01	 4.9590e+00	 8.0135e+00
 5.1795e-01	 9.5000e+01	 5.2152e+00	 1.0811e+01
 3.7276e-01	 9.5000e+01	 5.5040e+00	 1.4616e+01
 2.6827e-01	 9.5000e+01	 5.7787e+00	 1.9830e+01
 1.9307e-01	 9.5000e+01	 6.0196e+00	 2.6979e+01
 1.3895e-01	 9.5000e+01	 6.2399e+00	 3.6928e+01
 1.0000e-01	 9.5000e+01	 6.4260e+00	 5.0669e+01
 7.1969e-02	 9.5000e+01	 6.5890e+00	 6.9776e+01
 5.1795e-02	 9.5000e+01	 6.7515e+00	 9.6151e+01
 3.7276e-02	 9.5000e+01	 6.9495e+00	 1.3275e+02
 2.6827e-02	 9.5000e+01	 7.2097e+00	 1.8347e+02
 1.0000e+07	 9.0000e+01	 2.3228e+00	-8.8197e-03
 7.1969e+06	 9.0000e+01	 2.3461e+00	 8.3757e-02
 5.1795e+06	 9.0000e+01	 2.3498e+00	 8.9376e-02
 3.7276e+06	 9.0000e+01	 2.3613e+00	 9.0675e-02
 2.6827e+06	 9.0000e+01	 2.3711e+00	 1.0760e-01
 1.9307e+06	 9.0000e+01	 2.3901e+00	 1.2499e-01
 1.3895e+06	 9.0000e+01	 2.4166e+00	 1.3957e-01
 1.0000e+06	 9.0000e+01	 2.4412e+00	 1.5876e-01
 7.1969e+05	 9.0000e+01	 2.4761e+00	 1.8591e-01
 5.1795e+05	 9.0000e+01	 2.5127e+00	 2.0643e-01
 3.7276e+05	 9.0000e+01	 2.5545e+00	 2.2933e-01
 2.6827e+05	 9.0000e+01	 2.6018e+00	 2.5443e-01
 1.9307e+05	 9.0000e+01	 2.6553e+00	 2.8148e-01
 1.3895e+05	 9.0000e+01	 2.7158e+00	 3.1003e-01
 1.0000e+05	 9.0000e+01	 2.7836e+00	 3.3928e-01
 7.1969e+04	 9.0000e+01	 2.8595e+00	 3.6819e-01
 5.1795e+04	 9.0000e+01	 2.9436e+00	 3.9545e-01
 3.7276e+04	 9.0000e+01	 3.0354e+00	 4.1932e-01
 2.6827e+04	 9.0000e+01	 3.1342e+00	 4.3807e-01
 1.9307e+04	 9.0000e+01	 3.2387e+00	 4.4995e-01
 1.3895e+04	 9.0000e+01	 3.3462e+00	 4.5335e-01
 1.0000e+04	 9.0000e+01	 3.4540e+00	 4.4750e-01
 7.1969e+03	 9.0000e+01	 3.5588e+00	 4.3226e-01
 5.1795e+03	 9.0000e+01	 3.6578e+00	 4.0851e-01
 3.7276e+03	 9.0000e+01	 3.7489e+00	 3.7795e-01
 2.6827e+03	 9.0000e+01	 3.8294e+00	 3.4286e-01
 1.9307e+03	 9.0000e+01	 3.8991e+00	 3.0556e-01
 1.3895e+03	 9.0000e+01	 3.9581e+00	 2.6835e-01
 1.0000e+03	 9.0000e+01	 4.0073e+00	 2.3285e-01
 7.1969e+02	 9.0000e+01	 4.0477e+00	 2.0044e-01
 5.1795e+02	 9.0000e+01	 4.0803e+00	 1.7185e-01
 3.7276e+02	 9.0000e+01	 4.1067e+00	 1.4770e-01
 2.6827e+02	 9.0000e+01	 4.1278e+00	 1.2822e-01
 1.9307e+02	 9.0000e+01	 4.1446e+00	 1.1358e-01
 1.3895e+02	 9.0000e+01	 4.1579e+00	 1.0408e-01
 1.0000e+02	 9.0000e+01	 4.1684e+00	 1.0028e-01
 7.1969e+01	 9.0000e+01	 4.1768e+00	 1.0297e-01
 5.1795e+01	 9.0000e+01	 4.1833e+00	 1.1337e-01
 3.7276e+01	 9.0000e+01	 4.1885e+00	 1.3356e-01
 2.6827e+01	 9.0000e+01	 4.1929e+00	 1.6610e-01
 1.9307e+01	 9.0000e+01	 4.1968e+00	 2.1492e-01
 1.3895e+01	 9.0000e+01	 4.2006e+00	 2.8587e-01
 1.0000e+01	 9.0000e+01	 4.2053e+00	 3.8637e-01
 7.1969e+00	 9.0000e+01	 4.2113e+00	 5.2717e-01
 5.1795e+00	 9.0000e+01	 4.2206e+00	 7.2435e-01
 3.7276e+00	 9.0000e+01	 4.2371e+00	 9.9719e-01
 2.6827e+00	 9.0000e+01	 4.2646e+00	 1.3712e+00
 1.9307e+00	 9.0000e+01	 4.3125e+00	 1.8807e+00
 1.3895e+00	 9.0000e+01	 4.3819e+00	 2.5741e+00
 1.0000e+00	 9.0000e+01	 4.4975e+00	 3.5035e+00
 7.1969e-01	 9.0000e+01	 4.6573e+00	 4.7574e+00
 5.1795e-01	 9.0000e+01	 4.8677e+00	 6.4101e+00
 3.7276e-01	 9.0000e+01	 5.1299e+00	 8.6441e+00
 2.6827e-01	 9.0000e+01	 5.4182e+00	 1.1635e+01
 1.9307e-01	 9.0000e+01	 5.7298e+00	 1.5694e+01
 1.3895e-01	 9.0000e+01	 6.0336e+00	 2.1257e+01
 1.0000e-01	 9.0000e+01	 6.2957e+00	 2.8865e+01
 7.1969e-02	 9.0000e+01	 6.5359e+00	 3.9401e+01
 5.1795e-02	 9.0000e+01	 6.7297e+00	 5.4031e+01
 3.7276e-02	 9.0000e+01	 6.9391e+00	 7.4370e+01
 2.6827e-02	 9.0000e+01	 7.0871e+00	 1.0234e+02
 1.0000e+07	 8.5000e+01	 2.3085e+00	-2.1593e-02
 7.1969e+06	 8.5000e+01	 2.3301e+00	 7.0884e-02
 5.1795e+06	 8.5000e+01	 2.3317e+00	 7.5178e-02
 3.7276e+06	 8.5000e+01	 2.3405e+00	 7.4814e-02
 2.6827e+06	 8.5000e+01	 2.3474e+00	 8.9804e-02
 1.9307e+06	 8.5000e+01	 2.3630e+00	 1.0492e-01
 1.3895e+06	 8.5000e+01	 2.3856e+00	 1.1678e-01
 1.0000e+06	 8.5000e+01	 2.4057e+00	 1.3302e-01
 7.1969e+05	 8.5000e+01	 2.4354e+00	 1.5660e-01
 5.1795e+05	 8.5000e+01	 2.4658e+00	 1.7345e-01
 3.7276e+05	 8.5000e+01	 2.5003e+00	 1.9234e-01
 2.6827e+05	 8.5000e+01	 2.5392e+00	 2.1345e-01
 1.9307e+05	 8.5000e+01	 2.5831e+00	 2.3670e-01
 1.3895e+05	 8.5000e+01	 2.6328e+00	 2.6187e-01
 1.0000e+05	 8.5000e+01	 2.6885e+00	 2.8856e-01
 7.1969e+04	 8.5000e+01	 2.7513e+00	 3.1634e-01
 5.1795e+04	 8.5000e+01	 2.8214e+00	 3.4425e-01
 3.7276e+04	 8.5000e+01	 2.8990e+00	 3.7125e-01
 2.6827e+04	 8.5000e+01	 2.9839e+00	 3.9585e-01
 1.9307e+04	 8.5000e+01	 3.0759e+00	 4.1674e-01
 1.3895e+04	 8.5000e+01	 3.1741e+00	 4.3238e-01
 1.0000e+04	 8.5000e+01	 3.2762e+00	 4.4120e-01
 7.1969e+03	 8.5000e+01	 3.3803e+00	 4.4226e-01
 5.1795e+03	 8.5000e+01	 3.4841e+00	 4.3507e-01
 3.7276e+03	 8.5000e+01	 3.5847e+00	 4.1987e-01
 2.6827e+03	 8.5000e+01	 3.6794e+00	 3.9757e-01
 1.9307e+03	 8.5000e+01	 3.7666e+00	 3.6967e-01
 1.3895e+03	 8.5000e+01	 3.8448e+00	 3.3800e-01
 1.0000e+03	 8.5000e+01	 3.9138e+00	 3.0452e-01
 7.1969e+02	 8.5000e+01	 3.9735e+00	 2.7093e-01
 5.1795e+02	 8.5000e+01	 4.0243e+00	 2.3861e-01
 3.7276e+02	 8.5000e+01	 4.0670e+00	 2.0864e-01
 2.6827e+02	 8.5000e+01	 4.1026e+00	 1.8183e-01
 1.9307e+02	 8.5000e+01	 4.1320e+00	 1.5881e-01
 1.3895e+02	 8.5000e+01	 4.1561e+00	 1.3979e-01
 1.0000e+02	 8.5000e+01	 4.1758e+00	 1.2525e-01
 7.1969e+01	 8.5000e+01	 4.1918e+00	 1.1569e-01
 5.1795e+01	 8.5000e+01	 4.2046e+00	 1.1167e-01
 3.7276e+01	 8.5000e+01	 4.2149e+00	 1.1431e-01
 2.6827e+01	 8.5000e+01	 4.2233e+00	 1.2499e-01
 1.9307e+01	 8.5000e+01	 4.2299e+00	 1.4579e-01
 1.3895e+01	 8.5000e+01	 4.2353e+00	 1.7988e-01
 1.0000e+01	 8.5000e+01	 4.2405e+00	 2.3085e-01
 7.1969e+00	 8.5000e+01	 4.2450e+00	 3.0517e-01
 5.1795e+00	 8.5000e+01	 4.2501e+00	 4.1139e-01
 3.7276e+00	 8.5000e+01	 4.2580e+00	 5.6068e-01
 2.6827e+00	 8.5000e+01	 4.2695e+00	 7.6775e-01
 1.9307e+00	 8.5000e+01	 4.2886e+00	 1.0541e+00
 1.3895e+00	 8.5000e+01	 4.3184e+00	 1.4507e+00
 1.0000e+00	 8.5000e+01	 4.3746e+00	 1.9856e+00
 7.1969e-01	 8.5000e+01	 4.4574e+00	 2.7162e+00
 5.1795e-01	 8.5000e+01	 4.5834e+00	 3.6806e+00
 3.7276e-01	 8.5000e+01	 4.7701e+00	 4.9762e+00
 2.6827e-01	 8.5000e+01	 5.0026e+00	 6.7011e+00
 1.9307e-01	 8.5000e+01	 5.2917e+00	 9.0076e+00
 1.3895e-01	 8.5000e+01	 5.6109e+00	 1.2069e+01
 1.0000e-01	 8.5000e+01	 5.9615e+00	 1.6229e+01
 7.1969e-02	 8.5000e+01	 6.3041e+00	 2.1906e+01
 5.1795e-02	 8.5000e+01	 6.6106e+00	 2.9719e+01
 3.7276e-02	 8.5000e+01	 6.8963e+00	 4.0435e+01
 2.6827e-02	 8.5000e+01	 7.1301e+00	 5.5390e+01
 1.0000e+07	 8.0000e+01	 2.3314e+00	-4.1807e-03
 7.1969e+06	 8.0000e+01	 2.3284e+00	 5.5374e-02
 5.1795e+06	 8.0000e+01	 2.3162e+00	 6.1964e-02
 3.7276e+06	 8.0000e+01	 2.3220e+00	 6.4003e-02
 2.6827e+06	 8.0000e+01	 2.3271e+00	 7.6907e-02
 1.9307e+06	 8.0000e+01	 2.3401e+00	 8.9508e-02
 1.3895e+06	 8.0000e+01	 2.3596e+00	 9.8714e-02
 1.0000e+06	 8.0000e+01	 2.3759e+00	 1.1199e-01
 7.1969e+05	 8.0000e+01	 2.4004e+00	 1.3170e-01
 5.1795e+05	 8.0000e+01	 2.4257e+00	 1.4528e-01
 3.7276e+05	 8.0000e+01	 2.4545e+00	 1.6065e-01
 2.6827e+05	 8.0000e+01	 2.4865e+00	 1.7795e-01
 1.9307e+05	 8.0000e+01	 2.5226e+00	 1.9723e-01
 1.3895e+05	 8.0000e+01	 2.5633e+00	 2.1858e-01
 1.0000e+05	 8.0000e+01	 2.6088e+00	 2.4168e-01
 7.1969e+04	 8.0000e+01	 2.6601e+00	 2.6647e-01
 5.1795e+04	 8.0000e+01	 2.7176e+00	 2.9229e-01
 3.7276e+04	 8.0000e+01	 2.7815e+00	 3.1858e-01
 2.6827e+04	 8.0000e+01	 2.8525e+00	 3.4453e-01
 1.9307e+04	 8.0000e+01	 2.9303e+00	 3.6904e-01
 1.3895e+04	 8.0000e+01	 3.0151e+00	 3.9106e-01
 1.0000e+04	 8.0000e+01	 3.1057e+00	 4.0905e-01
 7.1969e+03	 8.0000e+01	 3.2013e+00	 4.2186e-01
 5.1795e+03	 8.0000e+01	 3.2999e+00	 4.2852e-01
 3.7276e+03	 8.0000e+01	 3.3995e+00	 4.2822e-01
 2.6827e+03	 8.0000e+01	 3.4988e+00	 4.2101e-01
 1.9307e+03	 8.0000e+01	 3.5945e+00	 4.0703e-01
 1.3895e+03	 8.0000e+01	 3.6851e+00	 3.8718e-01
 1.0000e+03	 8.0000e+01	 3.7694e+00	 3.6283e-01
 7.1969e+02	 8.0000e+01	 3.8462e+00	 3.3538e-01
 5.1795e+02	 8.0000e+01	 3.9149e+00	 3.0633e-01
 3.7276e+02	 8.0000e+01	 3.9759e+00	 2.7679e-01
 2.6827e+02	 8.0000e+01	 4.0291e+00	 2.4799e-01
 1.9307e+02	 8.0000e+01	 4.0752e+00	 2.2076e-01
 1.3895e+02	 8.0000e+01	 4.1146e+00	 1.9585e-01
 1.0000e+02	 8.0000e+01	 4.1481e+00	 1.7391e-01
 7.1969e+01	 8.0000e+01	 4.1764e+00	 1.5525e-01
 5.1795e+01	 8.0000e+01	 4.2000e+00	 1.4058e-01
 3.7276e+01	 8.0000e+01	 4.2195e+00	 1.3054e-01
 2.6827e+01	 8.0000e+01	 4.2357e+00	 1.2595e-01
 1.9307e+01	 8.0000e+01	 4.2489e+00	 1.2775e-01
 1.3895e+01	 8.0000e+01	 4.2597e+00	 1.3778e-01
 1.0000e+01	 8.0000e+01	 4.2683e+00	 1.5804e-01
 7.1969e+00	 8.0000e+01	 4.2757e+00	 1.9198e-01
 5.1795e+00	 8.0000e+01	 4.2819e+00	 2.4389e-01
 3.7276e+00	 8.0000e+01	 4.2883e+00	 3.1924e-01
 2.6827e+00	 8.0000e+01	 4.2946e+00	 4.2723e-01
 1.9307e+00	 8.0000e+01	 4.3052e+00	 5.7968e-01
 1.3895e+00	 8.0000e+01	 4.3194e+00	 7.9279e-01
 1.0000e+00	 8.0000e+01	 4.3408e+00	 1.0852e+00
 7.1969e-01	 8.0000e+01	 4.3729e+00	 1.4887e+00
 5.1795e-01	 8.0000e+01	 4.4348e+00	 2.0362e+00
 3.7276e-01	 8.0000e+01	 4.5264e+00	 2.7709e+00
 2.6827e-01	 8.0000e+01	 4.6692e+00	 3.7491e+00
 1.9307e-01	 8.0000e+01	 4.8686e+00	 5.0515e+00
 1.3895e-01	 8.0000e+01	 5.1194e+00	 6.7716e+00
 1.0000e-01	 8.0000e+01	 5.4303e+00	 9.0444e+00
 7.1969e-02	 8.0000e+01	 5.7957e+00	 1.2087e+01
 5.1795e-02	 8.0000e+01	 6.1871e+00	 1.6215e+01
 3.7276e-02	 8.0000e+01	 6.5840e+00	 2.1843e+01
 2.6827e-02	 8.0000e+01	 6.9547e+00	 2.9574e+01
 1.0000e+07	 7.5000e+01	 2.3140e+00	-3.9413e-02
 7.1969e+06	 7.5000e+01	 2.3125e+00	 3.1088e-02
 5.1795e+06	 7.5000e+01	 2.3005e+00	 4.3347e-02
 3.7276e+06	 7.5000e+01	 2.3063e+00	 4.8493e-02
 2.6827e+06	 7.5000e+01	 2.3101e+00	 6.1687e-02
 1.9307e+06	 7.5000e+01	 2.3212e+00	 7.3686e-02
 1.3895e+06	 7.5000e+01	 2.3381e+00	 8.1651e-02
 1.0000e+06	 7.5000e+01	 2.3514e+00	 9.3162e-02
 7.1969e+05	 7.5000e+01	 2.3729e+00	 1.1104e-01
 5.1795e+05	 7.5000e+01	 2.3941e+00	 1.2187e-01
 3.7276e+05	 7.5000e+01	 2.4180e+00	 1.3424e-01
 2.6827e+05	 7.5000e+01	 2.4446e+00	 1.4818e-01
 1.9307e+05	 7.5000e+01	 2.4743e+00	 1.6385e-01
 1.3895e+05	 7.5000e+01	 2.5077e+00	 1.8133e-01
 1.0000e+05	 7.5000e+01	 2.5448e+00	 2.0064e-01
 7.1969e+04	 7.5000e+01	 2.5865e+00	 2.2167e-01
 5.1795e+04	 7.5000e+01	 2.6332e+00	 2.4420e-01
 3.7276e+04	 7.5000e+01	 2.6855e+00	 2.6785e-01
 2.6827e+04	 7.5000e+01	 2.7436e+00	 2.9222e-01
 1.9307e+04	 7.5000e+01	 2.8080e+00	 3.1665e-01
 1.3895e+04	 7.5000e+01	 2.8788e+00	 3.4027e-01
 1.0000e+04	 7.5000e+01	 2.9558e+00	 3.6216e-01
 7.1969e+03	 7.5000e+01	 3.0388e+00	 3.8137e-01
 5.1795e+03	 7.5000e+01	 3.1266e+00	 3.9673e-01
 3.7276e+03	 7.5000e+01	 3.2181e+00	 4.0727e-01
 2.6827e+03	 7.5000e+01	 3.3123e+00	 4.1242e-01
 1.9307e+03	 7.5000e+01	 3.4072e+00	 4.1167e-01
 1.3895e+03	 7.5000e+01	 3.5009e+00	 4.0520e-01
 1.0000e+03	 7.5000e+01	 3.5919e+00	 3.9328e-01
 7.1969e+02	 7.5000e+01	 3.6789e+00	 3.7669e-01
 5.1795e+02	 7.5000e+01	 3.7603e+00	 3.5645e-01
 3.7276e+02	 7.5000e+01	 3.8359e+00	 3.3364e-01
 2.6827e+02	 7.5000e+01	 3.9050e+00	 3.0918e-01
 1.9307e+02	 7.5000e+01	 3.9674e+00	 2.8418e-01
 1.3895e+02	 7.5000e+01	 4.0236e+00	 2.5928e-01
 1.0000e+02	 7.5000e+01	 4.0735e+00	 2.3520e-01
 7.1969e+01	 7.5000e+01	 4.1176e+00	 2.1265e-01
 5.1795e+01	 7.5000e+01	 4.1560e+00	 1.9219e-01
 3.7276e+01	 7.5000e+01	 4.1892e+00	 1.7430e-01
 2.6827e+01	 7.5000e+01	 4.2178e+00	 1.5976e-01
 1.9307e+01	 7.5000e+01	 4.2421e+00	 1.4920e-01
 1.3895e+01	 7.5000e+01	 4.2626e+00	 1.4347e-01
 1.0000e+01	 7.5000e+01	 4.2798e+00	 1.4422e-01
 7.1969e+00	 7.5000e+01	 4.2943e+00	 1.5279e-01
 5.1795e+00	 7.5000e+01	 4.3062e+00	 1.7125e-01
 3.7276e+00	 7.5000e+01	 4.3160e+00	 2.0346e-01
 2.6827e+00	 7.5000e+01	 4.3241e+00	 2.5330e-01
 1.9307e+00	 7.5000e+01	 4.3345e+00	 3.2676e-01
 1.3895e+00	 7.5000e+01	 4.3419e+00	 4.3318e-01
 1.0000e+00	 7.5000e+01	 4.3535e+00	 5.8099e-01
 7.1969e-01	 7.5000e+01	 4.3628e+00	 7.9375e-01
 5.1795e-01	 7.5000e+01	 4.3899e+00	 1.0829e+00
 3.7276e-01	 7.5000e+01	 4.4317e+00	 1.4835e+00
 2.6827e-01	 7.5000e+01	 4.4926e+00	 2.0257e+00
 1.9307e-01	 7.5000e+01	 4.5907e+00	 2.7442e+00
 1.3895e-01	 7.5000e+01	 4.7381e+00	 3.6997e+00
 1.0000e-01	 7.5000e+01	 4.9505e+00	 4.9595e+00
 7.1969e-02	 7.5000e+01	 5.2183e+00	 6.6386e+00
 5.1795e-02	 7.5000e+01	 5.5618e+00	 8.8621e+00
 3.7276e-02	 7.5000e+01	 5.9529e+00	 1.1804e+01
 2.6827e-02	 7.5000e+01	 6.3945e+00	 1.5781e+01
 1.0000e+07	 7.0000e+01	 2.3077e+00	-4.8021e-02
 7.1969e+06	 7.0000e+01	 2.3052e+00	 2.1868e-02
 5.1795e+06	 7.0000e+01	 2.2915e+00	 3.3802e-02
 3.7276e+06	 7.0000e+01	 2.2957e+00	 3.8462e-02
 2.6827e+06	 7.0000e+01	 2.2977e+00	 5.0728e-02
 1.9307e+06	 7.0000e+01	 2.3067e+00	 6.1563e-02
 1.3895e+06	 7.0000e+01	 2.3212e+00	 6.8016e-02
 1.0000e+06	 7.0000e+01	 2.3320e+00	 7.7881e-02
 7.1969e+05	 7.0000e+01	 2.3507e+00	 9.3771e-02
 5.1795e+05	 7.0000e+01	 2.3684e+00	 1.0239e-01
 3.7276e+05	 7.0000e+01	 2.3885e+00	 1.1219e-01
 2.6827e+05	 7.0000e+01	 2.4107e+00	 1.2332e-01
 1.9307e+05	 7.0000e+01	 2.4353e+00	 1.3584e-01
 1.3895e+05	 7.0000e+01	 2.4628e+00	 1.4994e-01
 1.0000e+05	 7.0000e+01	 2.4932e+00	 1.6571e-01
 7.1969e+04	 7.0000e+01	 2.5271e+00	 1.8301e-01
 5.1795e+04	 7.0000e+01	 2.5652e+00	 2.0189e-01
 3.7276e+04	 7.0000e+01	 2.6076e+00	 2.2219e-01
 2.6827e+04	 7.0000e+01	 2.6549e+00	 2.4364e-01
 1.9307e+04	 7.0000e+01	 2.7075e+00	 2.6591e-01
 1.3895e+04	 7.0000e+01	 2.7657e+00	 2.8846e-01
 1.0000e+04	 7.0000e+01	 2.8295e+00	 3.1061e-01
 7.1969e+03	 7.0000e+01	 2.8990e+00	 3.3170e-01
 5.1795e+03	 7.0000e+01	 2.9739e+00	 3.5083e-01
 3.7276e+03	 7.0000e+01	 3.0538e+00	 3.6730e-01
 2.6827e+03	 7.0000e+01	 3.1377e+00	 3.8017e-01
