-1.101167839	4.8632761
-0.962879319	3.5410542
-0.817313186	2.6763138
-0.677850634	2.1373248
-0.53092327	1.8618053
-0.389953889	1.761139
-0.247214216	1.8257413
-0.102676516	2.0268696
0.037876869	2.3573412
0.182181149	2.8003859
0.326487739	3.2410353
0.466997214	3.6170159
0.607647665	3.8468886
0.748492247	3.8755637
0.895297123	3.7269904
1.042203686	3.4730278
1.183367198	3.1711637
1.326458157	2.871694
1.471421097	2.6321036
1.614408057	2.4404183
1.759255442	2.3205885
1.896349129	2.2366904
2.041087893	2.2294355
2.181948653	2.2413441
2.322809413	2.2532526
2.471393826	2.2603671
2.612270763	2.2555092
2.895926663	2.274535
3.042643717	2.2169796
3.183594609	2.135475
3.330357886	2.0300155
3.475216826	1.8982096
3.612375224	1.7472456
3.751433336	1.6274186
3.89825439	1.4620788
