-1.101167839	0.048632761
-0.962879319	0.035410542
-0.817313186	0.026763138
-0.677850634	0.021373248
-0.53092327	0.018618053
-0.389953889	0.01761139
-0.247214216	0.018257413
-0.102676516	0.020268696
0.037876869	0.023573412
0.182181149	0.028003859
0.326487739	0.032410353
0.466997214	0.036170159
0.607647665	0.038468886
0.748492247	0.038755637
0.895297123	0.037269904
1.042203686	0.034730278
1.183367198	0.031711637
1.326458157	0.02871694
1.471421097	0.026321036
1.614408057	0.024404183
1.759255442	0.023205885
1.896349129	0.022366904
2.041087893	0.022294355
2.181948653	0.022413441
2.322809413	0.022532526
2.471393826	0.022603671
2.612270763	0.022555092
2.895926663	0.02274535
3.042643717	0.022169796
3.183594609	0.02135475
3.330357886	0.020300155
3.475216826	0.018982096
3.612375224	0.017472456
3.751433336	0.016274186
3.89825439	0.014620788
