Exported SMaRT Impedance Data
Experiment start time : 8/17/2016 10:22:23 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:11,10000000,1,0,-,-,-,-3.332979,-2.407425,0.7223043,4.111501,
2,1,2,00:00:18,7196857,1,0,-,-,-,-9.502087,3.52713,-0.3711953,10.1356,
3,1,3,00:00:26,5179475,1,0,-,-,-,-7.61428,8.190236,-1.075642,11.1829,
4,1,4,00:00:32,3727594,1,0,-,-,-,3.006714,35.67418,11.86484,35.80066,
5,1,5,00:00:38,2682696,1,0,-,-,-,19.37764,3.899659,0.2012453,19.76614,
6,1,6,00:00:44,1930698,1,0,-,-,-,13.73259,0.8944883,6.513617E-02,13.76169,
7,1,7,00:00:50,1389496,1,0,-,-,-,11.56847,0.3853146,3.330731E-02,11.57489,
8,1,8,00:00:56,1000000,1,0,-,-,-,10.69427,0.2538046,2.373277E-02,10.69728,
9,1,9,00:01:02,719685.7,1,0,-,-,-,10.30791,0.2102817,2.040003E-02,10.31005,
10,1,10,00:01:09,517947.4,1,0,-,-,-,10.13638,0.1957643,1.931303E-02,10.13827,
11,1,11,00:01:15,372759.4,1,0,-,-,-,10.06979,0.1908039,1.894816E-02,10.07159,
12,1,12,00:01:21,268269.6,1,0,-,-,-,10.05374,0.189382,1.883697E-02,10.05552,
13,1,13,00:01:27,193069.8,1,0,-,-,-,10.06487,0.1904273,0.01892,10.06667,
14,1,14,00:01:33,138949.5,1,0,-,-,-,10.12475,0.1968791,1.944533E-02,10.12666,
15,1,15,00:01:39,100000,1,0,-,-,-,10.13916,0.1952298,1.925503E-02,10.14104,
16,2,1,00:01:47,100000,1,0,-,-,-,10.13987,0.1954996,1.928028E-02,10.14176,
17,2,2,00:01:56,71968.57,1,0,-,-,-,10.16906,0.1953299,1.920826E-02,10.17094,
18,2,3,00:02:05,51794.75,1,0,-,-,-,10.20412,0.1952385,1.913331E-02,10.20599,
19,2,4,00:02:10,37275.94,1,0,-,-,-,10.24189,0.1956819,1.910604E-02,10.24376,
20,2,5,00:02:16,26826.96,1,0,-,-,-,10.27907,0.1960666,1.907435E-02,10.28094,
21,2,6,00:02:22,19306.98,1,0,-,-,-,10.31892,0.1967513,1.906704E-02,10.3208,
22,2,7,00:02:28,13894.96,1,0,-,-,-,10.36311,0.199462,1.924731E-02,10.36503,
23,2,8,00:02:34,10000,1,0,-,-,-,10.40245,0.2016238,1.938234E-02,10.40441,
24,2,9,00:02:40,7196.857,1,0,-,-,-,10.44353,0.2032106,1.945805E-02,10.4455,
25,2,10,00:02:46,5179.475,1,0,-,-,-,10.48521,0.2053806,1.958764E-02,10.48723,
26,2,11,00:02:52,3727.594,1,0,-,-,-,10.52761,0.2078186,1.974034E-02,10.52966,
27,2,12,00:02:58,2682.696,1,0,-,-,-,10.57153,0.2106882,1.992978E-02,10.57363,
28,2,13,00:03:03,1930.698,1,0,-,-,-,10.61514,0.2145143,2.020834E-02,10.61731,
29,2,14,00:03:10,1389.495,1,0,-,-,-,10.65888,0.2179507,2.044781E-02,10.66111,
30,2,15,00:03:16,1000,1,0,-,-,-,10.70386,0.2231229,2.084509E-02,10.70618,
31,2,16,00:03:22,719.6857,1,0,-,-,-,10.75007,0.2286353,2.126826E-02,10.7525,
32,2,17,00:03:28,517.9474,1,0,-,-,-,10.79668,0.2354387,2.180658E-02,10.79924,
33,2,18,00:03:34,372.7594,1,0,-,-,-,10.84466,0.2429541,2.240312E-02,10.84738,
34,2,19,00:03:41,268.2696,1,0,-,-,-,10.89577,0.2521711,2.314394E-02,10.89869,
35,2,20,00:03:47,193.0698,1,0,-,-,-,10.94757,0.2629472,2.401876E-02,10.95073,
36,2,21,00:03:53,138.9496,1,0,-,-,-,11.00155,0.2755651,2.504784E-02,11.005,
37,2,22,00:03:59,100,1,0,-,-,-,11.0579,0.2896286,2.619202E-02,11.06169,
38,2,23,00:04:05,71.96857,1,0,-,-,-,11.11704,0.3058268,2.750973E-02,11.12125,
39,2,24,00:04:11,51.79475,1,0,-,-,-,11.17933,0.3240664,2.898801E-02,11.18402,
40,2,25,00:04:16,37.27594,1,0,-,-,-,11.24512,0.3445284,3.063803E-02,11.2504,
41,2,26,00:04:22,26.82696,1,0,-,-,-,11.31539,0.3682393,3.254322E-02,11.32138,
42,2,27,00:04:28,19.30698,1,0,-,-,-,11.39001,0.3954768,3.472139E-02,11.39687,
43,2,28,00:04:34,13.89495,1,0,-,-,-,11.46884,0.4264659,3.718475E-02,11.47677,
44,2,29,00:04:40,10,1,0,-,-,-,11.55585,0.4601319,0.0398181,11.565,
45,2,30,00:04:46,7.196856,1,0,-,-,-,11.64871,0.4983796,4.278411E-02,11.65936,
46,2,31,00:04:53,5.179475,1,0,-,-,-,11.75191,0.5398792,0.0459397,11.7643,
47,2,32,00:04:59,3.727594,1,0,-,-,-,11.86232,0.5900308,4.973992E-02,11.87698,
48,2,33,00:05:05,2.682696,1,0,-,-,-,11.98443,0.6445183,5.377962E-02,12.00175,
49,2,34,00:05:11,1.930698,1,0,-,-,-,12.1192,0.6982894,5.761845E-02,12.1393,
50,2,35,00:05:18,1.389495,1,0,-,-,-,12.26823,0.7599634,6.194567E-02,12.29174,
51,2,36,00:05:24,1,1,0,-,-,-,12.40299,0.826131,6.660742E-02,12.43047,
