Exported SMaRT Impedance Data
Experiment start time : 8/17/2016 9:19:24 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:11,10000000,1,0,-,-,-,-3.312217,-2.491185,0.7521201,4.144488,
2,1,2,00:00:18,7196857,1,0,-,-,-,-9.70614,3.441562,-0.3545758,10.29823,
3,1,3,00:00:26,5179475,1,0,-,-,-,-7.722712,8.240582,-1.067058,11.29369,
4,1,4,00:00:32,3727594,1,0,-,-,-,2.66204,35.87271,13.47565,35.97135,
5,1,5,00:00:38,2682696,1,0,-,-,-,19.61567,4.092124,0.208615,20.03797,
6,1,6,00:00:44,1930698,1,0,-,-,-,13.91394,0.9782997,7.031076E-02,13.94829,
7,1,7,00:00:50,1389496,1,0,-,-,-,11.72617,0.4478728,3.819431E-02,11.73472,
8,1,8,00:00:56,1000000,1,0,-,-,-,10.84891,0.3106694,0.028636,10.85336,
9,1,9,00:01:02,719685.7,1,0,-,-,-,10.46547,0.2665552,2.546998E-02,10.46886,
10,1,10,00:01:09,517947.4,1,0,-,-,-,10.30183,0.2533951,0.0245971,10.30494,
11,1,11,00:01:15,372759.4,1,0,-,-,-,10.24398,0.2500873,2.441311E-02,10.24703,
12,1,12,00:01:21,268269.6,1,0,-,-,-,10.2397,0.2509262,2.450522E-02,10.24278,
13,1,13,00:01:27,193069.8,1,0,-,-,-,10.26262,0.2551573,2.486277E-02,10.2658,
14,1,14,00:01:33,138949.5,1,0,-,-,-,10.33719,0.2657787,2.571093E-02,10.3406,
15,1,15,00:01:39,100000,1,0,-,-,-,10.36562,0.2673315,0.0257902,10.36907,
16,2,1,00:01:48,100000,1,0,-,-,-,10.36539,0.2671716,2.577534E-02,10.36884,
17,2,2,00:01:56,71968.57,1,0,-,-,-,10.40884,0.2698568,2.592573E-02,10.41234,
18,2,3,00:02:05,51794.75,1,0,-,-,-,10.45977,0.2729735,2.609746E-02,10.46333,
19,2,4,00:02:11,37275.94,1,0,-,-,-,10.51293,0.2768274,2.633209E-02,10.51657,
20,2,5,00:02:17,26826.96,1,0,-,-,-,10.56852,0.2811774,2.660517E-02,10.57226,
21,2,6,00:02:22,19306.98,1,0,-,-,-,10.62453,0.2869375,2.700707E-02,10.62841,
22,2,7,00:02:29,13894.96,1,0,-,-,-,10.68878,0.2945169,2.755383E-02,10.69284,
23,2,8,00:02:35,10000,1,0,-,-,-,10.74882,0.3030158,0.0281906,10.75309,
24,2,9,00:02:40,7196.857,1,0,-,-,-,10.81009,0.3108878,2.875905E-02,10.81456,
25,2,10,00:02:46,5179.475,1,0,-,-,-,10.87403,0.3199431,2.942269E-02,10.87873,
26,2,11,00:02:52,3727.594,1,0,-,-,-,10.93948,0.3298073,3.014835E-02,10.94445,
27,2,12,00:02:58,2682.696,1,0,-,-,-,11.00671,0.3418973,3.106262E-02,11.01202,
28,2,13,00:03:04,1930.698,1,0,-,-,-,11.0769,0.3549702,3.204598E-02,11.08259,
29,2,14,00:03:10,1389.495,1,0,-,-,-,11.14949,0.3706298,3.324188E-02,11.15565,
30,2,15,00:03:16,1000,1,0,-,-,-,11.22509,0.3877583,3.454391E-02,11.23178,
31,2,16,00:03:22,719.6857,1,0,-,-,-,11.30443,0.4085644,3.614198E-02,11.31181,
32,2,17,00:03:28,517.9474,1,0,-,-,-,11.38805,0.4319939,3.793397E-02,11.39624,
33,2,18,00:03:34,372.7594,1,0,-,-,-,11.47427,0.4566272,3.979577E-02,11.48335,
34,2,19,00:03:41,268.2696,1,0,-,-,-,11.56781,0.4861547,0.0420265,11.57802,
35,2,20,00:03:47,193.0698,1,0,-,-,-,11.66581,0.5202193,4.459349E-02,11.6774,
36,2,21,00:03:53,138.9496,1,0,-,-,-,11.7722,0.5591581,4.749818E-02,11.78547,
37,2,22,00:03:59,100,1,0,-,-,-,11.88579,0.6005057,5.052297E-02,11.90095,
38,2,23,00:04:05,71.96857,1,0,-,-,-,12.00901,0.6490549,5.404731E-02,12.02654,
39,2,24,00:04:11,51.79475,1,0,-,-,-,12.14219,0.7020271,5.781717E-02,12.16247,
40,2,25,00:04:17,37.27594,1,0,-,-,-,12.28469,0.7616082,6.199652E-02,12.30828,
41,2,26,00:04:22,26.82696,1,0,-,-,-,12.43911,0.8264642,6.644076E-02,12.46654,
42,2,27,00:04:28,19.30698,1,0,-,-,-,12.60983,0.8979283,7.120863E-02,12.64176,
43,2,28,00:04:34,13.89495,1,0,-,-,-,12.7962,0.9762463,0.0762919,12.83338,
44,2,29,00:04:40,10,1,0,-,-,-,13.00289,1.060687,8.157315E-02,13.04608,
45,2,30,00:04:47,7.196856,1,0,-,-,-,13.22613,1.150149,8.696036E-02,13.27604,
46,2,31,00:04:54,5.179475,1,0,-,-,-,13.47465,1.242316,0.0921965,13.5318,
47,2,32,00:05:00,3.727594,1,0,-,-,-,13.74149,1.338761,9.742473E-02,13.80655,
48,2,33,00:05:07,2.682696,1,0,-,-,-,14.03545,1.435763,0.1022955,14.10869,
49,2,34,00:05:12,1.930698,1,0,-,-,-,14.35715,1.5415,0.1073681,14.43966,
50,2,35,00:05:19,1.389495,1,0,-,-,-,14.69553,1.604644,0.1091927,14.78287,
51,2,36,00:05:25,1,1,0,-,-,-,15.04061,1.720015,0.1143581,15.13864,
