Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 5:03:35 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:12,10000000,1,0,-,-,-,-1.78437,2.006209,-1.124323,2.684931,
2,1,2,00:00:18,7196857,1,0,-,-,-,-0.7551017,1.374123,-1.819785,1.567926,
3,1,3,00:00:29,5179475,1,0,-,-,-,-3.061792,4.743574,-1.54928,5.645889,
4,1,4,00:00:35,3727594,1,0,-,-,-,6.224819,14.35098,2.305444,15.64285,
5,1,5,00:00:41,2682696,1,0,-,-,-,7.870767,0.8692378,0.1104388,7.918621,
6,1,6,00:00:47,1930698,1,0,-,-,-,5.608947,0.1503782,2.681042E-02,5.610962,
7,1,7,00:00:53,1389496,1,0,-,-,-,4.918951,1.160323E-02,2.358882E-03,4.918965,
8,1,8,00:00:59,1000000,1,0,-,-,-,4.61368,9.055935E-03,1.962844E-03,4.613689,
9,1,9,00:01:04,719685.7,1,0,-,-,-,4.477844,1.777215E-02,3.968908E-03,4.477879,
10,1,10,00:01:12,517947.4,1,0,-,-,-,4.414345,2.614463E-02,5.922652E-03,4.414422,
11,1,11,00:01:18,372759.4,1,0,-,-,-,4.38905,3.168587E-02,0.0072193,4.389164,
12,1,12,00:01:24,268269.6,1,0,-,-,-,4.417694,5.072038E-02,1.148119E-02,4.417985,
13,1,13,00:01:30,193069.8,1,0,-,-,-,4.399611,4.766402E-02,1.083369E-02,4.399869,
14,1,14,00:01:35,138949.5,1,0,-,-,-,4.395064,4.854941E-02,1.104635E-02,4.395332,
15,1,15,00:01:41,100000,1,0,-,-,-,4.398488,5.019397E-02,1.141164E-02,4.398775,
16,2,1,00:01:50,100000,1,0,-,-,-,4.398462,5.011572E-02,1.139392E-02,4.398748,
17,2,2,00:01:58,71968.57,1,0,-,-,-,4.406079,5.110128E-02,0.0115979,4.406375,
18,2,3,00:02:07,51794.75,1,0,-,-,-,4.413795,5.154906E-02,1.167908E-02,4.414095,
19,2,4,00:02:13,37275.94,1,0,-,-,-,4.431992,5.893291E-02,1.329716E-02,4.432384,
20,2,5,00:02:19,26826.96,1,0,-,-,-,4.43798,6.057551E-02,1.364934E-02,4.438394,
21,2,6,00:02:25,19306.98,1,0,-,-,-,4.448119,6.307688E-02,1.418057E-02,4.448566,
22,2,7,00:02:31,13894.96,1,0,-,-,-,4.46009,6.675731E-02,1.496771E-02,4.46059,
23,2,8,00:02:36,10000,1,0,-,-,-,4.473977,7.096626E-02,1.586201E-02,4.474539,
24,2,9,00:02:42,7196.857,1,0,-,-,-,4.488721,7.491533E-02,1.668968E-02,4.489347,
25,2,10,00:02:48,5179.475,1,0,-,-,-,4.505067,7.900001E-02,1.753581E-02,4.50576,
26,2,11,00:02:54,3727.594,1,0,-,-,-,4.52189,8.283257E-02,1.831813E-02,4.522649,
27,2,12,00:03:00,2682.696,1,0,-,-,-,4.541567,8.696539E-02,1.914876E-02,4.542399,
28,2,13,00:03:06,1930.698,1,0,-,-,-,4.560213,9.014644E-02,1.976804E-02,4.561103,
29,2,14,00:03:12,1389.495,1,0,-,-,-,4.579483,9.422936E-02,2.057642E-02,4.580452,
30,2,15,00:03:18,1000,1,0,-,-,-,4.599919,9.693707E-02,2.107364E-02,4.600941,
31,2,16,00:03:24,719.6857,1,0,-,-,-,4.620577,0.0991676,2.146217E-02,4.621641,
32,2,17,00:03:30,517.9474,1,0,-,-,-,4.641738,0.1017141,2.191294E-02,4.642853,
33,2,18,00:03:36,372.7594,1,0,-,-,-,4.663967,0.1040864,2.231715E-02,4.665128,
34,2,19,00:03:43,268.2696,1,0,-,-,-,4.684968,0.1056766,2.255654E-02,4.686159,
35,2,20,00:03:49,193.0698,1,0,-,-,-,4.70776,0.1087556,2.310135E-02,4.709016,
36,2,21,00:03:55,138.9496,1,0,-,-,-,4.73058,0.1114243,2.355404E-02,4.731893,
37,2,22,00:04:01,100,1,0,-,-,-,4.753365,0.1134759,2.387276E-02,4.754719,
