323 -1.46497 -2.37522 
333 -2.20501 
343 -2.97495 
353 -3.55341 
363 0.892281 -4.06694 
373 0.363683 -4.52242 
383 -0.0742496 -4.93405 
393 -0.497457 -5.33314 
403 -0.896979 -5.74708 
