403 -0.601351 -5.72653 
398 -0.636704 -5.56272 
393 -0.50123 -5.35586 
388 -0.358337 -5.14626 
383 -0.125028 -4.95352 
378 0.0737262 -4.77783 
373 0.287593 -4.57279 
368 0.535567 -4.36181 
363 0.82001 -4.1252 
358 1.07362 -3.8736 
353 -3.60839 
348 -3.33036 
343 -3.02469 
338 -2.69863 
333 -2.27195 
328 -1.80955 
