343 -3.58656 
338 -3.31356 
333 -2.9453 
328 -2.60449 
323 -2.2373 -3.0494 
318 -1.81649 -2.82396 
313 -1.36217 -2.54356 
308 -0.931049 -2.31213 
283 -0.0959818 -1.56292 
313 -1.32958 
323 -2.19962 -3.02501 
333 -2.92361 
343 -3.55883 
353 -4.09167 
363 -4.57378 
