total # of peaks = 1

From low frequency, the #1 peak

Data fit to <HN_loss> functional form

xData (#.=41)
[[1.226752],[1.369609],[1.512468],[1.655326],[1.798180],[1.941039],[2.083893],[2.226752],[2.369609],[2.512468],[2.655326],[2.798180],[2.941039],[3.083893],[3.226752],[3.369609],[3.512468],[3.655326],[3.798180],[3.941039],[4.083893],[4.226752],[4.369609],[4.512468],[4.655326],[4.798180],[4.941039],[5.083893],[5.226752],[5.369609],[5.512468],[5.655326],[5.798180],[5.941039],[6.083893],[6.226752],[6.369609],[6.512468],[6.655326],[6.798180],[6.941039]]

yData (#.=41)
[-0.644663,-0.630265,-0.615002,-0.598513,-0.582728,-0.566582,-0.551541,-0.536749,-0.522777,-0.509522,-0.497614,-0.487262,-0.478836,-0.472808,-0.469698,-0.470031,-0.474036,-0.482052,-0.494064,-0.510182,-0.530252,-0.554053,-0.581500,-0.611952,-0.645143,-0.680915,-0.718580,-0.757856,-0.798303,-0.839441,-0.880843,-0.922233,-0.963092,-1.003099,-1.041905,-1.079188,-1.115137,-1.149605,-1.183023,-1.277638,-1.341874]

stop condition:
intial coeffs = 1 0.5 0.5 -8 
scale  = 1 0.5 0.5 -8 
bndl   = 0 0 0 -20 
bndu   = 10 1 1 20 
epsf   = 0
epsx   = 1e-10
maxits = 100000

Operating Mode: F

fit info 2
(relative step is no more than EpsX.)

internal iterations = 44
-0.661819 -1.46 0.226579 -0.921115 0.0192988
-0.653248 -1.45143 0.218684 -0.92095 0.0192988
-0.644677 -1.44286 0.210791 -0.920784 0.0192988
-0.636105 -1.43429 0.202899 -0.920619 0.0192988
-0.627534 -1.42571 0.195009 -0.920451 0.0207922
-0.618962 -1.41714 0.18712 -0.920254 0.0252723
-0.610391 -1.40857 0.179233 -0.920018 0.0297524
-0.601819 -1.4 0.171349 -0.919744 0.0342325
-0.593248 -1.39143 0.163466 -0.919431 0.0387126
-0.584677 -1.38286 0.155587 -0.91908 0.0431926
-0.576105 -1.37429 0.147711 -0.918691 0.0476727
-0.567534 -1.36571 0.139838 -0.918263 0.0521528
-0.558962 -1.35714 0.131969 -0.917797 0.0566329
-0.550391 -1.34857 0.124105 -0.917292 0.061113
-0.541819 -1.34 0.116244 -0.916749 0.0655931
-0.533248 -1.33143 0.108389 -0.916168 0.0700732
-0.524677 -1.32286 0.100539 -0.915548 0.0745533
-0.516105 -1.31429 0.092694 -0.914889 0.0790333
-0.507534 -1.30571 0.0848551 -0.914193 0.0835134
-0.498962 -1.29714 0.0770223 -0.913458 0.0879935
-0.490391 -1.28857 0.0691959 -0.912684 0.0924736
-0.481819 -1.28 0.0613764 -0.911872 0.0971223
-0.473248 -1.27143 0.0535639 -0.911019 0.101855
-0.464677 -1.26286 0.045759 -0.910126 0.106589
-0.456105 -1.25429 0.0379619 -0.909192 0.111322
-0.447534 -1.24571 0.030173 -0.908218 0.116055
-0.438962 -1.23714 0.0223926 -0.907203 0.120788
-0.430391 -1.22857 0.014621 -0.906147 0.125521
-0.421819 -1.22 0.00685874 -0.905051 0.130254
-0.413248 -1.21143 -0.000893999 -0.903914 0.134987
-0.404677 -1.20286 -0.00863682 -0.902737 0.13972
-0.396105 -1.19429 -0.0163694 -0.901519 0.144453
-0.387534 -1.18571 -0.0240913 -0.90026 0.149187
-0.378962 -1.17714 -0.0318023 -0.898961 0.15392
-0.370391 -1.16857 -0.039502 -0.897622 0.158653
-0.361819 -1.16 -0.04719 -0.896242 0.163386
-0.353248 -1.15143 -0.054866 -0.894821 0.168119
-0.344677 -1.14286 -0.0625296 -0.89336 0.172852
-0.336105 -1.13429 -0.0701805 -0.89181 0.188623
-0.327534 -1.12571 -0.0778174 -0.890126 0.204398
-0.318962 -1.11714 -0.0854394 -0.888306 0.220172
-0.310391 -1.10857 -0.0930452 -0.886352 0.235946
-0.30182 -1.1 -0.100634 -0.884262 0.251721
-0.293248 -1.09143 -0.108204 -0.882036 0.267495
-0.284677 -1.08286 -0.115754 -0.879676 0.283269
-0.276105 -1.07429 -0.123283 -0.87718 0.299044
-0.267534 -1.06571 -0.130791 -0.87455 0.314818
-0.258962 -1.05714 -0.138275 -0.871783 0.330592
-0.250391 -1.04857 -0.145735 -0.868882 0.346367
-0.24182 -1.04 -0.15317 -0.865846 0.362141
-0.233248 -1.03143 -0.160578 -0.862674 0.377916
-0.224677 -1.02286 -0.167958 -0.859367 0.39369
-0.216105 -1.01429 -0.17531 -0.855925 0.409464
-0.207534 -1.00571 -0.182631 -0.852348 0.425239
-0.198962 -0.997142 -0.189921 -0.848636 0.440462
-0.190391 -0.988571 -0.197179 -0.8448 0.454583
-0.18182 -0.979999 -0.204403 -0.840843 0.468705
-0.173248 -0.971428 -0.211593 -0.836765 0.482827
-0.164677 -0.962857 -0.218747 -0.832566 0.496948
-0.156105 -0.954285 -0.225865 -0.828246 0.51107
-0.147534 -0.945714 -0.232945 -0.823805 0.525191
-0.138962 -0.937142 -0.239987 -0.819243 0.539313
-0.130391 -0.928571 -0.246989 -0.81456 0.553434
-0.12182 -0.919999 -0.25395 -0.809755 0.567556
-0.113248 -0.911428 -0.26087 -0.80483 0.581677
-0.104677 -0.902857 -0.267747 -0.799784 0.595799
-0.0961052 -0.894285 -0.27458 -0.794616 0.60992
-0.0875338 -0.885714 -0.281369 -0.789328 0.624042
-0.0789624 -0.877142 -0.288111 -0.783919 0.638163
-0.0703909 -0.868571 -0.294807 -0.778388 0.652285
-0.0618195 -0.859999 -0.301455 -0.772737 0.666406
-0.0532481 -0.851428 -0.308054 -0.766969 0.678718
-0.0446767 -0.842857 -0.314603 -0.761103 0.690125
-0.0361052 -0.834285 -0.321101 -0.755138 0.701532
-0.0275338 -0.825714 -0.327548 -0.749076 0.712939
-0.0189624 -0.817142 -0.333942 -0.742917 0.724346
-0.0103909 -0.808571 -0.340283 -0.736659 0.735752
-0.00181951 -0.799999 -0.34657 -0.730304 0.747159
0.00675192 -0.791428 -0.352802 -0.723851 0.758566
0.0153233 -0.782857 -0.358979 -0.7173 0.769973
0.0238948 -0.774285 -0.365098 -0.710651 0.78138
0.0324662 -0.765714 -0.371161 -0.703905 0.792787
0.0410376 -0.757142 -0.377165 -0.69706 0.804193
0.0496091 -0.748571 -0.38311 -0.690118 0.8156
0.0581805 -0.739999 -0.388995 -0.683079 0.827007
0.0667519 -0.731428 -0.39482 -0.675941 0.838414
0.0753233 -0.722857 -0.400583 -0.668706 0.849821
0.0838948 -0.714285 -0.406283 -0.661373 0.861223
0.0924662 -0.705714 -0.411921 -0.654024 0.853516
0.101038 -0.697142 -0.417495 -0.646741 0.845808
0.109609 -0.688571 -0.423008 -0.639524 0.838101
0.11818 -0.679999 -0.428459 -0.632374 0.830393
0.126752 -0.671428 -0.433849 -0.625289 0.822686
0.135323 -0.662857 -0.439178 -0.618271 0.814978
0.143895 -0.654285 -0.444448 -0.611318 0.80727
0.152466 -0.645714 -0.449658 -0.604432 0.799563
0.161038 -0.637142 -0.45481 -0.597611 0.791855
0.169609 -0.628571 -0.459903 -0.590857 0.784148
0.17818 -0.619999 -0.464939 -0.584169 0.77644
0.186752 -0.611428 -0.469917 -0.577547 0.768733
0.195323 -0.602857 -0.47484 -0.57099 0.761025
0.203895 -0.594285 -0.479706 -0.5645 0.753317
0.212466 -0.585714 -0.484517 -0.558076 0.74561
0.221038 -0.577142 -0.489273 -0.551719 0.737902
0.229609 -0.568571 -0.493975 -0.545415 0.73864
0.23818 -0.559999 -0.498623 -0.539008 0.75627
0.246752 -0.551428 -0.503215 -0.53245 0.773899
0.255323 -0.542857 -0.50775 -0.525741 0.791529
0.263895 -0.534285 -0.512227 -0.518881 0.809159
0.272466 -0.525714 -0.516645 -0.51187 0.826788
0.281038 -0.517142 -0.521002 -0.504707 0.844418
0.289609 -0.508571 -0.525297 -0.497394 0.862047
0.29818 -0.499999 -0.529528 -0.489929 0.879677
0.306752 -0.491428 -0.533695 -0.482314 0.897307
0.315323 -0.482857 -0.537796 -0.474547 0.914936
0.323895 -0.474285 -0.54183 -0.466629 0.932566
0.332466 -0.465714 -0.545795 -0.45856 0.950195
0.341038 -0.457142 -0.54969 -0.45034 0.967825
0.349609 -0.448571 -0.553514 -0.441969 0.985455
0.35818 -0.439999 -0.557266 -0.433447 1.00308
0.366752 -0.431428 -0.560945 -0.424773 1.02071
0.375323 -0.422857 -0.564548 -0.415957 1.03526
0.383895 -0.414285 -0.568075 -0.407028 1.04826
0.392466 -0.405714 -0.571525 -0.397987 1.06127
0.401038 -0.397142 -0.574897 -0.388835 1.07427
0.409609 -0.388571 -0.578191 -0.379571 1.08727
0.41818 -0.379999 -0.581404 -0.370196 1.10028
0.426752 -0.371428 -0.584536 -0.360709 1.11328
0.435323 -0.362857 -0.587587 -0.351111 1.12628
0.443895 -0.354285 -0.590555 -0.341402 1.13929
0.452466 -0.345714 -0.593439 -0.331581 1.15229
0.461038 -0.337142 -0.596239 -0.321648 1.16529
0.469609 -0.328571 -0.598953 -0.311604 1.1783
0.47818 -0.319999 -0.601581 -0.301449 1.1913
0.486752 -0.311428 -0.60412 -0.291182 1.2043
0.495323 -0.302857 -0.606572 -0.280804 1.21731
0.503895 -0.294285 -0.608934 -0.270314 1.23031
0.512466 -0.285714 -0.611206 -0.259713 1.24331
0.521038 -0.277142 -0.613387 -0.249349 1.17488
0.529609 -0.268571 -0.615482 -0.239572 1.10643
0.53818 -0.259999 -0.617495 -0.230381 1.03799
0.546752 -0.251428 -0.619433 -0.221778 0.969538
0.555323 -0.242857 -0.621299 -0.213761 0.90109
0.563895 -0.234285 -0.623099 -0.206331 0.832642
0.572466 -0.225714 -0.624838 -0.199487 0.764194
0.581038 -0.217142 -0.62652 -0.19323 0.695746
0.589609 -0.208571 -0.628152 -0.18756 0.627298
0.59818 -0.199999 -0.629737 -0.182476 0.558851
0.606752 -0.191428 -0.631282 -0.17798 0.490403
0.615323 -0.182857 -0.63279 -0.174069 0.421955
0.623895 -0.174285 -0.634268 -0.170746 0.353507
0.632466 -0.165714 -0.635719 -0.168009 0.285059
0.641038 -0.157142 -0.637149 -0.165859 0.216611
0.649609 -0.148571 -0.638564 -0.164296 0.148163
0.65818 -0.139999 -0.639967 -0.163255 0.12467
0.666752 -0.131428 -0.641361 -0.161901 0.191213
0.675323 -0.122857 -0.642741 -0.159977 0.257755
0.683895 -0.114285 -0.644102 -0.157483 0.324298
0.692466 -0.105714 -0.645439 -0.154418 0.39084
0.701038 -0.0971423 -0.646748 -0.150783 0.457383
0.709609 -0.0885709 -0.648023 -0.146577 0.523925
0.71818 -0.0799994 -0.649259 -0.141801 0.590468
0.726752 -0.071428 -0.650452 -0.136455 0.65701
0.735323 -0.0628566 -0.651597 -0.130538 0.723553
0.743895 -0.0542852 -0.652688 -0.124051 0.790095
0.752466 -0.0457137 -0.653721 -0.116994 0.856638
0.761038 -0.0371423 -0.654692 -0.109366 0.92318
0.769609 -0.0285709 -0.655595 -0.101168 0.989723
0.77818 -0.0199994 -0.656425 -0.0923991 1.05627
0.786752 -0.011428 -0.657177 -0.0830602 1.12281
0.795323 -0.00285659 -0.657847 -0.073151 1.18935
0.803895 0.00571484 -0.65843 -0.0629327 1.16441
0.812466 0.0142863 -0.658927 -0.053255 1.09374
0.821038 0.0228577 -0.659345 -0.0441829 1.02307
0.829609 0.0314291 -0.659687 -0.0357167 0.952395
0.83818 0.0400006 -0.659959 -0.0278562 0.881723
0.846752 0.048572 -0.660166 -0.0206014 0.811052
0.855323 0.0571434 -0.660314 -0.0139524 0.74038
0.863895 0.0657148 -0.660407 -0.0079092 0.669709
0.872466 0.0742863 -0.660451 -0.00247171 0.599037
0.881038 0.0828577 -0.660451 0.00236001 0.528366
0.889609 0.0914291 -0.660412 0.00658598 0.457694
0.89818 0.100001 -0.66034 0.0102062 0.387023
0.906752 0.108572 -0.660239 0.0132207 0.316351
0.915323 0.117143 -0.660115 0.0156294 0.24568
0.923895 0.125715 -0.659973 0.0174323 0.175008
0.932466 0.134286 -0.659818 0.0186295 0.104337
0.941038 0.142858 -0.659655 0.0192209 0.0336651
0.949609 0.151429 -0.659489 0.0196056 0.0561038
0.95818 0.160001 -0.659318 0.0201827 0.0785578
0.966752 0.168572 -0.659142 0.0209523 0.101012
0.975323 0.177143 -0.658959 0.0219143 0.123466
0.983895 0.185715 -0.658766 0.0230689 0.14592
0.992466 0.194286 -0.658563 0.0244158 0.168374
1.00104 0.202858 -0.658347 0.0259553 0.190828
1.00961 0.211429 -0.658117 0.0276872 0.213282
1.01818 0.220001 -0.657872 0.0296115 0.235736
1.02675 0.228572 -0.657609 0.0317283 0.25819
1.03532 0.237143 -0.657327 0.0340376 0.280644
1.04389 0.245715 -0.657025 0.0365394 0.303098
1.05247 0.254286 -0.6567 0.0392336 0.325552
1.06104 0.262858 -0.656352 0.0421203 0.348006
1.06961 0.271429 -0.655978 0.0451994 0.370459
1.07818 0.280001 -0.655576 0.048471 0.392913
1.08675 0.288572 -0.655146 0.0519178 0.403269
1.09532 0.297143 -0.654687 0.0553151 0.38945
1.10389 0.305715 -0.654198 0.0585941 0.375632
1.11247 0.314286 -0.653682 0.0617545 0.361813
1.12104 0.322858 -0.65314 0.0647966 0.347994
1.12961 0.331429 -0.652572 0.0677201 0.334175
1.13818 0.340001 -0.651979 0.0705253 0.320357
1.14675 0.348572 -0.651363 0.073212 0.306538
1.15532 0.357143 -0.650725 0.0757802 0.292719
1.16389 0.365715 -0.650065 0.07823 0.2789
1.17247 0.374286 -0.649384 0.0805614 0.265081
1.18104 0.382858 -0.648684 0.0827743 0.251263
1.18961 0.391429 -0.647965 0.0848687 0.237444
1.19818 0.400001 -0.647229 0.0868447 0.223625
1.20675 0.408572 -0.646477 0.0887023 0.209806
1.21532 0.417143 -0.645709 0.0904414 0.195988
1.22389 0.425715 -0.644927 0.0920621 0.182169
1.23247 0.434286 -0.644131 0.0935692 0.170048
1.24104 0.442858 -0.643323 0.0949784 0.158776
1.24961 0.451429 -0.642503 0.096291 0.147504
1.25818 0.460001 -0.641673 0.0975071 0.136233
1.26675 0.468572 -0.640832 0.0986265 0.124961
1.27532 0.477143 -0.639982 0.0996492 0.113689
1.28389 0.485715 -0.639124 0.100575 0.102417
1.29247 0.494286 -0.638258 0.101405 0.0911455
1.30104 0.502858 -0.637386 0.102138 0.0798738
1.30961 0.511429 -0.636508 0.102774 0.068602
1.31818 0.520001 -0.635624 0.103314 0.0573302
1.32675 0.528572 -0.634737 0.103757 0.0460584
1.33532 0.537143 -0.633846 0.104104 0.0347866
1.34389 0.545715 -0.632952 0.104353 0.0235148
1.35247 0.554286 -0.632057 0.104507 0.012243
1.36104 0.562858 -0.631161 0.104563 0.000971261
1.36961 0.571429 -0.630265 0.104523 -0.0103005
1.37818 0.580001 -0.629369 0.104468 -0.00260942
1.38675 0.588572 -0.628474 0.104479 0.00508167
1.39532 0.597143 -0.627578 0.104555 0.0127728
1.40389 0.605715 -0.626681 0.104698 0.0204639
1.41247 0.614286 -0.625783 0.104906 0.0281549
1.42104 0.622858 -0.624883 0.10518 0.035846
1.42961 0.631429 -0.62398 0.10552 0.0435371
1.43818 0.640001 -0.623074 0.105927 0.0512282
1.44675 0.648572 -0.622164 0.106399 0.0589193
1.45532 0.657143 -0.62125 0.106937 0.0666104
1.46389 0.665715 -0.62033 0.10754 0.0743015
1.47247 0.674286 -0.619406 0.10821 0.0819926
1.48104 0.682858 -0.618475 0.108946 0.0896837
1.48961 0.691429 -0.617538 0.109748 0.0973748
1.49818 0.700001 -0.616594 0.110615 0.105066
1.50675 0.708572 -0.615641 0.111549 0.112757
1.51532 0.717143 -0.614681 0.112538 0.113516
1.52389 0.725715 -0.613713 0.113455 0.100396
1.53247 0.734286 -0.612737 0.114259 0.0872766
1.54104 0.742858 -0.611754 0.114951 0.0741571
1.54961 0.751429 -0.610766 0.115531 0.0610376
1.55818 0.76 -0.609774 0.115998 0.0479181
1.56675 0.768572 -0.608778 0.116352 0.0347986
1.57532 0.777143 -0.60778 0.116594 0.021679
1.58389 0.785715 -0.60678 0.116724 0.00855952
1.59247 0.794286 -0.605779 0.116741 -0.00455999
1.60104 0.802858 -0.604779 0.116646 -0.0176795
1.60961 0.811429 -0.60378 0.116438 -0.030799
1.61818 0.82 -0.602783 0.116118 -0.0439185
1.62675 0.828572 -0.601789 0.115685 -0.0570381
1.63532 0.837143 -0.6008 0.11514 -0.0701576
1.64389 0.845715 -0.599816 0.114482 -0.0832771
1.65247 0.854286 -0.598838 0.113712 -0.0963966
1.66104 0.862858 -0.597867 0.112875 -0.0936117
1.66961 0.871429 -0.596903 0.112119 -0.0828633
1.67818 0.88 -0.595944 0.111455 -0.0721148
1.68675 0.888572 -0.594992 0.110883 -0.0613664
1.69532 0.897143 -0.594043 0.110403 -0.050618
1.70389 0.905715 -0.593099 0.110015 -0.0398695
1.71247 0.914286 -0.592157 0.109719 -0.0291211
1.72104 0.922858 -0.591218 0.109516 -0.0183727
1.72961 0.931429 -0.590279 0.109404 -0.00762422
1.73818 0.94 -0.589342 0.109385 0.00312422
1.74675 0.948572 -0.588404 0.109458 0.0138727
1.75532 0.957143 -0.587465 0.109623 0.0246211
1.76389 0.965715 -0.586524 0.10988 0.0353695
1.77247 0.974286 -0.585581 0.110229 0.046118
1.78104 0.982858 -0.584635 0.110671 0.0568664
1.78961 0.991429 -0.583684 0.111204 0.0676149
1.79818 1 -0.582728 0.11183 0.0783622
1.80675 1.00857 -0.581767 0.112454 0.0672582
1.81532 1.01714 -0.5808 0.112983 0.0561542
1.82389 1.02571 -0.57983 0.113416 0.0450502
1.83247 1.03429 -0.578856 0.113755 0.0339462
1.84104 1.04286 -0.57788 0.113998 0.0228422
1.84961 1.05143 -0.576902 0.114146 0.0117382
1.85818 1.06 -0.575924 0.1142 0.000634207
1.86675 1.06857 -0.574945 0.114157 -0.0104698
1.87532 1.07714 -0.573967 0.11402 -0.0215738
1.88389 1.08571 -0.572991 0.113788 -0.0326778
1.89247 1.09429 -0.572017 0.11346 -0.0437818
1.90104 1.10286 -0.571046 0.113037 -0.0548858
1.90961 1.11143 -0.570079 0.112519 -0.0659898
1.91818 1.12 -0.569117 0.111906 -0.0770938
1.92675 1.12857 -0.568161 0.111197 -0.0881978
1.93532 1.13714 -0.567211 0.110394 -0.0993018
1.94389 1.14571 -0.566269 0.109504 -0.104098
1.95247 1.15429 -0.565334 0.108645 -0.096271
1.96104 1.16286 -0.564406 0.107854 -0.0884435
1.96961 1.17143 -0.563485 0.107129 -0.080616
1.97818 1.18 -0.562569 0.106472 -0.0727885
1.98675 1.18857 -0.561659 0.105881 -0.064961
1.99532 1.19714 -0.560754 0.105358 -0.0571335
2.00389 1.20571 -0.559853 0.104902 -0.049306
2.01247 1.21429 -0.558956 0.104513 -0.0414785
2.02104 1.22286 -0.558061 0.104191 -0.0336509
2.02961 1.23143 -0.557169 0.103936 -0.0258234
2.03818 1.24 -0.556279 0.103748 -0.0179959
2.04675 1.24857 -0.555391 0.103627 -0.0101684
2.05532 1.25714 -0.554503 0.103574 -0.00234093
2.06389 1.26571 -0.553615 0.103587 0.00548658
2.07247 1.27429 -0.552727 0.103668 0.0133141
2.08104 1.28286 -0.551838 0.103816 0.0211416
2.08961 1.29143 -0.550947 0.104006 0.0203322
2.09818 1.3 -0.550055 0.104158 0.0152082
2.10675 1.30857 -0.549161 0.104266 0.0100843
2.11532 1.31714 -0.548267 0.104331 0.0049603
2.12389 1.32571 -0.547373 0.104351 -0.00016367
2.13247 1.33429 -0.546479 0.104328 -0.00528764
2.14104 1.34286 -0.545585 0.104261 -0.0104116
2.14961 1.35143 -0.544691 0.10415 -0.0155356
2.15818 1.36 -0.543799 0.103994 -0.0206596
2.16675 1.36857 -0.542909 0.103795 -0.0257835
2.17532 1.37714 -0.54202 0.103552 -0.0309075
2.18389 1.38571 -0.541134 0.103266 -0.0360315
2.19247 1.39429 -0.54025 0.102935 -0.0411554
2.20104 1.40286 -0.539369 0.10256 -0.0462794
2.20961 1.41143 -0.538492 0.102141 -0.0514034
2.21818 1.42 -0.537618 0.101679 -0.0565274
2.22675 1.42857 -0.536749 0.101172 -0.0616513
2.23532 1.43714 -0.535884 0.100655 -0.0590421
2.24389 1.44571 -0.535023 0.10016 -0.0564327
2.25247 1.45429 -0.534167 0.0996876 -0.0538233
2.26104 1.46286 -0.533314 0.0992375 -0.0512139
2.26961 1.47143 -0.532466 0.0988097 -0.0486046
2.27818 1.48 -0.53162 0.0984043 -0.0459952
2.28675 1.48857 -0.530779 0.0980212 -0.0433858
2.29532 1.49714 -0.52994 0.0976605 -0.0407764
2.30389 1.50571 -0.529104 0.0973222 -0.038167
2.31247 1.51429 -0.528272 0.0970062 -0.0355576
2.32104 1.52286 -0.527441 0.0967126 -0.0329482
2.32961 1.53143 -0.526614 0.0964414 -0.0303389
2.33818 1.54 -0.525788 0.0961925 -0.0277295
2.34675 1.54857 -0.524965 0.095966 -0.0251201
2.35532 1.55714 -0.524143 0.0957619 -0.0225107
2.36389 1.56571 -0.523323 0.0955801 -0.0199013
2.37247 1.57429 -0.522504 0.0954178 -0.0193295
2.38104 1.58286 -0.521687 0.0952371 -0.022833
2.38961 1.59143 -0.520872 0.0950264 -0.0263364
2.39818 1.6 -0.520058 0.0947856 -0.0298398
2.40675 1.60857 -0.519247 0.0945148 -0.0333433
2.41532 1.61714 -0.518438 0.094214 -0.0368467
2.42389 1.62571 -0.517632 0.0938832 -0.0403501
2.43247 1.63429 -0.516829 0.0935223 -0.0438536
2.44104 1.64286 -0.516029 0.0931314 -0.047357
2.44961 1.65143 -0.515232 0.0927105 -0.0508604
2.45818 1.66 -0.51444 0.0922595 -0.0543639
2.46675 1.66857 -0.513651 0.0917785 -0.0578673
2.47532 1.67714 -0.512866 0.0912675 -0.0613707
2.48389 1.68571 -0.512086 0.0907265 -0.0648742
2.49247 1.69429 -0.511311 0.0901554 -0.0683776
2.50104 1.70286 -0.510541 0.0895543 -0.0718811
2.50961 1.71143 -0.509776 0.0889231 -0.0753845
2.51818 1.72 -0.509017 0.0882692 -0.0763554
2.52675 1.72857 -0.508263 0.087616 -0.0760589
2.53532 1.73714 -0.507515 0.0869653 -0.0757624
2.54389 1.74571 -0.506772 0.0863172 -0.0754658
2.55247 1.75429 -0.506035 0.0856716 -0.0751693
