Exported SMaRT Impedance Data
Experiment start time : 5/27/2017 11:36:23 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,AC Conductivity Real (S/m)
1,1,1,00:00:12,1000000,1,0,-,-,-,1.228129E-02,-2.194634E-04,-1.786973E-02,-1.220929E-08,
2,1,2,00:00:21,681292.1,1,0,-,-,-,1.249043E-02,-1.32155E-04,-0.0105805,-5.008935E-09,
3,1,3,00:00:28,464158.9,1,0,-,-,-,1.259189E-02,-9.068861E-05,-7.202145E-03,-2.34179E-09,
4,1,4,00:00:34,316227.8,1,0,-,-,-,1.263763E-02,-6.863283E-05,-5.430832E-03,-1.207426E-09,
5,1,5,00:00:40,215443.5,1,0,-,-,-,1.265391E-02,-5.658096E-05,-4.471421E-03,-6.781601E-10,
6,1,6,00:00:45,146779.9,1,0,-,-,-,1.265837E-02,-4.854572E-05,-3.83507E-03,-3.964113E-10,
7,1,7,00:00:51,100000,1,0,-,-,-,1.264748E-02,-1.657097E-05,-1.310219E-03,-9.218842E-11,
8,1,8,00:00:57,68129.2,1,0,-,-,-,1.265495E-02,-1.456365E-05,-1.150826E-03,-5.519908E-11,
9,1,9,00:01:06,46415.89,1,0,-,-,-,1.265735E-02,-1.806602E-05,-1.427315E-03,-4.665065E-11,
10,1,10,00:01:11,31622.78,1,0,-,-,-,1.265174E-02,-2.360505E-05,-1.865756E-03,-4.152729E-11,
11,1,11,00:01:17,21544.35,1,0,-,-,-,1.263944E-02,-2.73271E-05,-2.16205E-03,-3.275334E-11,
12,1,12,00:01:23,14677.99,1,0,-,-,-,1.262965E-02,-2.617429E-05,-2.072447E-03,-2.137322E-11,
13,1,13,00:01:29,10000,1,0,-,-,-,1.261841E-02,-1.71454E-05,-1.358761E-03,-9.538416E-12,
14,1,14,00:01:35,6812.921,1,0,-,-,-,1.261205E-02,-1.547593E-05,-1.227075E-03,-5.865686E-12,
15,1,15,00:01:41,4641.589,1,0,-,-,-,1.261214E-02,-1.432187E-05,-1.135562E-03,-3.698238E-12,
16,1,16,00:01:47,3162.278,1,0,-,-,-,1.260907E-02,-1.382216E-05,-1.096208E-03,-2.431669E-12,
17,1,17,00:01:52,2154.435,1,0,-,-,-,1.260891E-02,-1.579239E-05,-1.252478E-03,-1.892821E-12,
18,1,18,00:01:58,1467.799,1,0,-,-,-,1.260404E-02,-1.731579E-05,-1.373829E-03,-1.413961E-12,
19,1,19,00:02:04,1000,1,0,-,-,-,1.259212E-02,-2.134851E-05,-1.695386E-03,-1.187671E-12,
20,1,20,00:02:11,681.2921,1,0,-,-,-,1.258552E-02,-1.857313E-05,-1.475754E-03,-7.039584E-13,
21,1,21,00:02:16,464.1589,1,0,-,-,-,1.257408E-02,-1.824796E-05,-1.451236E-03,-4.712047E-13,
22,1,22,00:02:22,316.2278,1,0,-,-,-,1.255537E-02,-1.08302E-05,-8.625949E-04,-1.905307E-13,
23,1,23,00:02:30,215.4435,1,0,-,-,-,0.0125654,-1.56642E-05,-1.246614E-03,-1.877458E-13,
24,1,24,00:02:36,146.7799,1,0,-,-,-,1.262768E-02,-1.340697E-05,-1.061712E-03,-1.094777E-13,
25,1,25,00:02:42,100,1,0,-,-,-,1.261152E-02,-3.431903E-05,-2.721245E-03,-1.909253E-13,
26,1,26,00:02:48,68.1292,1,0,-,-,-,1.255398E-02,4.803226E-05,3.826059E-03,1.820518E-13,
27,1,27,00:02:54,46.41589,1,0,-,-,-,1.262775E-02,-4.606371E-05,-3.647815E-03,-1.189472E-13,
28,1,28,00:03:00,31.62278,1,0,-,-,-,1.247015E-02,1.066162E-04,8.549707E-03,1.875649E-13,
29,1,29,00:03:06,21.54435,1,0,-,-,-,1.262519E-02,7.533673E-05,5.967177E-03,9.029604E-14,
30,1,30,00:03:14,14.67799,1,0,-,-,-,1.259926E-02,3.161703E-04,2.509437E-02,2.581762E-13,
31,1,31,00:03:22,10,1,0,-,-,-,1.277514E-02,3.003394E-04,2.350968E-02,1.670863E-13,
