Exported SMaRT Impedance Data
Experiment start time : 5/11/2016 10:35:05 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:09,10000000,1,0,-,-,-,166.0016,-73.38898,-0.442098,181.5006,
2,1,2,00:00:16,7196857,1,0,-,-,-,3.407978,7.077517,2.07675,7.855288,
3,1,3,00:00:27,5179475,1,0,-,-,-,11.48651,4.155041,0.3617322,12.21492,
4,1,4,00:00:33,3727594,1,0,-,-,-,7.551862,0.5129196,6.791963E-02,7.569261,
5,1,5,00:00:38,2682696,1,0,-,-,-,6.181662,0.1388799,2.246643E-02,6.183221,
6,1,6,00:00:44,1930698,1,0,-,-,-,5.631425,6.260433E-02,1.111696E-02,5.631773,
7,1,7,00:00:50,1389496,1,0,-,-,-,5.414141,-2.028149E-02,-3.746022E-03,5.414179,
8,1,8,00:00:56,1000000,1,0,-,-,-,5.284427,-1.841692E-02,-3.48513E-03,5.284459,
9,1,9,00:01:02,719685.7,1,0,-,-,-,5.218214,-1.406987E-02,-2.696301E-03,5.218233,
10,1,10,00:01:09,517947.4,1,0,-,-,-,5.18512,-9.449678E-03,-1.822461E-03,5.185129,
11,1,11,00:01:15,372759.4,1,0,-,-,-,5.168439,-7.17808E-03,-1.388829E-03,5.168444,
12,1,12,00:01:21,268269.6,1,0,-,-,-,5.173922,7.561166E-03,1.461399E-03,5.173928,
13,1,13,00:01:27,193069.8,1,0,-,-,-,5.160162,6.732322E-03,1.304673E-03,5.160166,
14,1,14,00:01:33,138949.5,1,0,-,-,-,5.155828,4.700564E-03,9.116993E-04,5.155829,
15,1,15,00:01:39,100000,1,0,-,-,-,5.154046,4.936543E-03,9.577996E-04,5.154048,
16,2,1,00:01:47,100000,1,0,-,-,-,5.154156,4.797095E-03,9.307238E-04,5.154158,
17,2,2,00:01:56,71968.57,1,0,-,-,-,5.153738,3.283171E-03,6.370465E-04,5.153739,
18,2,3,00:02:04,51794.75,1,0,-,-,-,5.153293,5.154765E-04,1.000286E-04,5.153293,
19,2,4,00:02:10,37275.94,1,0,-,-,-,5.150961,-1.670763E-03,-3.243595E-04,5.150962,
20,2,5,00:02:16,26826.96,1,0,-,-,-,5.15368,7.609221E-03,1.476464E-03,5.153686,
21,2,6,00:02:22,19306.98,1,0,-,-,-,5.153871,8.904935E-03,1.727815E-03,5.153878,
22,2,7,00:02:28,13894.96,1,0,-,-,-,5.15551,8.757582E-03,1.698684E-03,5.155518,
23,2,8,00:02:34,10000,1,0,-,-,-,5.157585,9.822613E-03,1.904498E-03,5.157595,
24,2,9,00:02:40,7196.857,1,0,-,-,-,5.159716,1.061632E-02,2.05754E-03,5.159727,
25,2,10,00:02:46,5179.475,1,0,-,-,-,5.162489,0.0111464,2.159114E-03,5.162501,
26,2,11,00:02:52,3727.594,1,0,-,-,-,5.165161,0.0117203,2.269107E-03,5.165174,
27,2,12,00:02:58,2682.696,1,0,-,-,-,5.169275,1.149332E-02,2.223392E-03,5.169288,
28,2,13,00:03:04,1930.698,1,0,-,-,-,5.172372,1.131789E-02,2.188142E-03,5.172384,
29,2,14,00:03:10,1389.495,1,0,-,-,-,5.174879,1.201505E-02,2.321803E-03,5.174892,
30,2,15,00:03:15,1000,1,0,-,-,-,5.177789,1.049846E-02,2.027596E-03,5.177799,
31,2,16,00:03:21,719.6857,1,0,-,-,-,5.179606,9.115433E-03,1.75987E-03,5.179615,
32,2,17,00:03:27,517.9474,1,0,-,-,-,5.181497,8.018281E-03,1.547484E-03,5.181503,
33,2,18,00:03:33,372.7594,1,0,-,-,-,5.183102,6.838046E-03,1.319296E-03,5.183106,
34,2,19,00:03:41,268.2696,1,0,-,-,-,5.183313,4.323597E-03,8.341378E-04,5.183315,
35,2,20,00:03:47,193.0698,1,0,-,-,-,5.184873,3.989036E-03,7.693605E-04,5.184874,
36,2,21,00:03:52,138.9496,1,0,-,-,-,5.1857,3.265054E-03,6.296266E-04,5.185701,
37,2,22,00:03:58,100,1,0,-,-,-,5.185554,2.088537E-03,4.027607E-04,5.185554,
38,2,23,00:04:04,71.96857,1,0,-,-,-,5.185575,1.22416E-03,2.360703E-04,5.185575,
39,2,24,00:04:10,51.79475,1,0,-,-,-,5.185617,4.487002E-04,8.652782E-05,5.185617,
40,2,25,00:04:16,37.27594,1,0,-,-,-,5.185257,-5.345905E-04,-1.030982E-04,5.185257,
41,2,26,00:04:22,26.82696,1,0,-,-,-,5.184678,-4.826145E-04,-9.308476E-05,5.184678,
42,2,27,00:04:28,19.30698,1,0,-,-,-,5.183422,-7.181732E-04,-1.385519E-04,5.183422,
43,2,28,00:04:34,13.89495,1,0,-,-,-,5.184605,-1.688469E-03,-3.256697E-04,5.184606,
44,2,29,00:04:40,10,1,0,-,-,-,5.183884,-1.777689E-03,-3.429262E-04,5.183884,
45,2,30,00:04:47,7.196856,1,0,-,-,-,5.183553,-2.19012E-03,-4.225133E-04,5.183553,
46,2,31,00:04:53,5.179475,1,0,-,-,-,5.182146,-2.567918E-03,-4.955318E-04,5.182146,
47,2,32,00:04:59,3.727594,1,0,-,-,-,5.182168,-3.204008E-03,-6.182756E-04,5.182169,
48,2,33,00:05:07,2.682696,1,0,-,-,-,5.185406,-3.569515E-03,-6.883772E-04,5.185407,
49,2,34,00:05:13,1.930698,1,0,-,-,-,5.185468,-5.072867E-03,-9.782854E-04,5.18547,
50,2,35,00:05:19,1.389495,1,0,-,-,-,5.184191,-5.042438E-03,-9.726567E-04,5.184194,
51,2,36,00:05:25,1,1,0,-,-,-,5.182523,-4.919551E-03,-9.492579E-04,5.182526,
