PBMA-051820115, 18.5.2015, 9:39
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq.[Hz]	 Temp.[°C]	 Eps'   	 Eps''  
 7.1969e+05	 4.0000e+01	 1.7126e+00	 2.2849e-02
 5.1795e+05	 4.0000e+01	 1.7169e+00	 2.4600e-02
 3.7276e+05	 4.0000e+01	 1.7218e+00	 2.6456e-02
 2.6827e+05	 4.0000e+01	 1.7270e+00	 2.8421e-02
 1.9307e+05	 4.0000e+01	 1.7326e+00	 3.0621e-02
 1.3895e+05	 4.0000e+01	 1.7387e+00	 3.3087e-02
 1.0000e+05	 4.0000e+01	 1.7452e+00	 3.5901e-02
 7.1969e+04	 4.0000e+01	 1.7524e+00	 3.9134e-02
 5.1795e+04	 4.0000e+01	 1.7602e+00	 4.2836e-02
 3.7276e+04	 4.0000e+01	 1.7686e+00	 4.7126e-02
 2.6827e+04	 4.0000e+01	 1.7779e+00	 5.1974e-02
 1.9307e+04	 4.0000e+01	 1.7883e+00	 5.7459e-02
 1.3895e+04	 4.0000e+01	 1.7999e+00	 6.3627e-02
 1.0000e+04	 4.0000e+01	 1.8126e+00	 7.0537e-02
 7.1969e+03	 4.0000e+01	 1.8271e+00	 7.8222e-02
 5.1795e+03	 4.0000e+01	 1.8431e+00	 8.6609e-02
 3.7276e+03	 4.0000e+01	 1.8609e+00	 9.5811e-02
 2.6827e+03	 4.0000e+01	 1.8809e+00	 1.0569e-01
 1.9307e+03	 4.0000e+01	 1.9032e+00	 1.1624e-01
 1.3895e+03	 4.0000e+01	 1.9281e+00	 1.2736e-01
 1.0000e+03	 4.0000e+01	 1.9555e+00	 1.3891e-01
 7.1969e+02	 4.0000e+01	 1.9856e+00	 1.5062e-01
 5.1795e+02	 4.0000e+01	 2.0185e+00	 1.6229e-01
 3.7276e+02	 4.0000e+01	 2.0550e+00	 1.7380e-01
 2.6827e+02	 4.0000e+01	 2.0936e+00	 1.8459e-01
 1.9307e+02	 4.0000e+01	 2.1350e+00	 1.9446e-01
 1.3895e+02	 4.0000e+01	 2.1785e+00	 2.0307e-01
 1.0000e+02	 4.0000e+01	 2.2243e+00	 2.1017e-01
 7.1969e+01	 4.0000e+01	 2.2714e+00	 2.1554e-01
 5.1795e+01	 4.0000e+01	 2.3194e+00	 2.1904e-01
 3.7276e+01	 4.0000e+01	 2.3682e+00	 2.2066e-01
 2.6827e+01	 4.0000e+01	 2.4170e+00	 2.2049e-01
 1.9307e+01	 4.0000e+01	 2.4652e+00	 2.1851e-01
 1.3895e+01	 4.0000e+01	 2.5129e+00	 2.1498e-01
 1.0000e+01	 4.0000e+01	 2.5592e+00	 2.1022e-01
 7.1969e+00	 4.0000e+01	 2.6044e+00	 2.0397e-01
 5.1795e+00	 4.0000e+01	 2.6471e+00	 1.9696e-01
 3.7276e+00	 4.0000e+01	 2.6880e+00	 1.8906e-01
 2.6827e+00	 4.0000e+01	 2.7269e+00	 1.8092e-01
 1.9307e+00	 4.0000e+01	 2.7627e+00	 1.7291e-01
 1.3895e+00	 4.0000e+01	 2.7957e+00	 1.6579e-01
 1.0000e+00	 4.0000e+01	 2.8260e+00	 1.5991e-01
 7.1969e-01	 4.0000e+01	 2.8531e+00	 1.5618e-01
 5.1795e-01	 4.0000e+01	 2.8771e+00	 1.5638e-01
 3.7276e-01	 4.0000e+01	 2.8983e+00	 1.6137e-01
 2.6827e-01	 4.0000e+01	 2.9167e+00	 1.7387e-01
 1.9307e-01	 4.0000e+01	 2.9334e+00	 1.9602e-01
 1.3895e-01	 4.0000e+01	 2.9454e+00	 2.3219e-01
 1.0000e-01	 4.0000e+01	 2.9570e+00	 2.8758e-01
 7.1969e-02	 4.0000e+01	 2.9696e+00	 3.6610e-01
 5.1795e-02	 4.0000e+01	 2.9804e+00	 4.7811e-01
 3.7276e-02	 4.0000e+01	 2.9924e+00	 6.3935e-01
 2.6827e-02	 4.0000e+01	 3.0074e+00	 8.7118e-01
 1.0000e+07	 3.5000e+01	 1.7325e+00	-6.9231e-02
 7.1969e+06	 3.5000e+01	 1.7271e+00	-1.2018e-02
 5.1795e+06	 3.5000e+01	 1.7143e+00	-6.2041e-03
 3.7276e+06	 3.5000e+01	 1.7124e+00	-5.3651e-03
 2.6827e+06	 3.5000e+01	 1.7075e+00	 1.7850e-03
 1.9307e+06	 3.5000e+01	 1.7081e+00	 6.2003e-03
 1.3895e+06	 3.5000e+01	 1.7091e+00	 1.2680e-02
 1.0000e+06	 3.5000e+01	 1.7127e+00	 1.6182e-02
 7.1969e+05	 3.5000e+01	 1.7119e+00	 1.9260e-02
 5.1795e+05	 3.5000e+01	 1.7156e+00	 2.0675e-02
 3.7276e+05	 3.5000e+01	 1.7197e+00	 2.2117e-02
 2.6827e+05	 3.5000e+01	 1.7241e+00	 2.3615e-02
 1.9307e+05	 3.5000e+01	 1.7289e+00	 2.5232e-02
 1.3895e+05	 3.5000e+01	 1.7339e+00	 2.7081e-02
 1.0000e+05	 3.5000e+01	 1.7392e+00	 2.9194e-02
 7.1969e+04	 3.5000e+01	 1.7451e+00	 3.1546e-02
 5.1795e+04	 3.5000e+01	 1.7514e+00	 3.4282e-02
 3.7276e+04	 3.5000e+01	 1.7581e+00	 3.7411e-02
 2.6827e+04	 3.5000e+01	 1.7656e+00	 4.0980e-02
 1.9307e+04	 3.5000e+01	 1.7738e+00	 4.5035e-02
 1.3895e+04	 3.5000e+01	 1.7829e+00	 4.9635e-02
 1.0000e+04	 3.5000e+01	 1.7928e+00	 5.4786e-02
 7.1969e+03	 3.5000e+01	 1.8039e+00	 6.0491e-02
 5.1795e+03	 3.5000e+01	 1.8163e+00	 6.6841e-02
 3.7276e+03	 3.5000e+01	 1.8299e+00	 7.3833e-02
 2.6827e+03	 3.5000e+01	 1.8453e+00	 8.1430e-02
 1.9307e+03	 3.5000e+01	 1.8622e+00	 8.9592e-02
 1.3895e+03	 3.5000e+01	 1.8811e+00	 9.8357e-02
 1.0000e+03	 3.5000e+01	 1.9020e+00	 1.0761e-01
 7.1969e+02	 3.5000e+01	 1.9250e+00	 1.1723e-01
 5.1795e+02	 3.5000e+01	 1.9502e+00	 1.2718e-01
 3.7276e+02	 3.5000e+01	 1.9778e+00	 1.3718e-01
 2.6827e+02	 3.5000e+01	 2.0078e+00	 1.4713e-01
 1.9307e+02	 3.5000e+01	 2.0410e+00	 1.5684e-01
 1.3895e+02	 3.5000e+01	 2.0757e+00	 1.6601e-01
 1.0000e+02	 3.5000e+01	 2.1124e+00	 1.7436e-01
 7.1969e+01	 3.5000e+01	 2.1513e+00	 1.8181e-01
 5.1795e+01	 3.5000e+01	 2.1917e+00	 1.8818e-01
 3.7276e+01	 3.5000e+01	 2.2335e+00	 1.9326e-01
 2.6827e+01	 3.5000e+01	 2.2762e+00	 1.9709e-01
 1.9307e+01	 3.5000e+01	 2.3195e+00	 1.9969e-01
 1.3895e+01	 3.5000e+01	 2.3632e+00	 2.0100e-01
 1.0000e+01	 3.5000e+01	 2.4068e+00	 2.0139e-01
 7.1969e+00	 3.5000e+01	 2.4503e+00	 2.0055e-01
 5.1795e+00	 3.5000e+01	 2.4930e+00	 1.9905e-01
 3.7276e+00	 3.5000e+01	 2.5351e+00	 1.9696e-01
 2.6827e+00	 3.5000e+01	 2.5765e+00	 1.9400e-01
 1.9307e+00	 3.5000e+01	 2.6172e+00	 1.9089e-01
 1.3895e+00	 3.5000e+01	 2.6563e+00	 1.8781e-01
 1.0000e+00	 3.5000e+01	 2.6956e+00	 1.8384e-01
 7.1969e-01	 3.5000e+01	 2.7298e+00	 1.8179e-01
 5.1795e-01	 3.5000e+01	 2.7662e+00	 1.7901e-01
 3.7276e-01	 3.5000e+01	 2.8003e+00	 1.7852e-01
 2.6827e-01	 3.5000e+01	 2.8301e+00	 1.7995e-01
 1.9307e-01	 3.5000e+01	 2.8585e+00	 1.8492e-01
 1.3895e-01	 3.5000e+01	 2.8847e+00	 1.9508e-01
 1.0000e-01	 3.5000e+01	 2.9096e+00	 2.1253e-01
 7.1969e-02	 3.5000e+01	 2.9312e+00	 2.4471e-01
 5.1795e-02	 3.5000e+01	 2.9506e+00	 2.8700e-01
 3.7276e-02	 3.5000e+01	 2.9642e+00	 3.5624e-01
 2.6827e-02	 3.5000e+01	 2.9800e+00	 4.5253e-01
 1.0000e+07	 3.0000e+01	 1.7365e+00	-7.1034e-02
 7.1969e+06	 3.0000e+01	 1.7311e+00	-1.3766e-02
 5.1795e+06	 3.0000e+01	 1.7179e+00	-8.0734e-03
 3.7276e+06	 3.0000e+01	 1.7155e+00	-7.3560e-03
 2.6827e+06	 3.0000e+01	 1.7103e+00	-3.4903e-04
 1.9307e+06	 3.0000e+01	 1.7103e+00	 3.8683e-03
 1.3895e+06	 3.0000e+01	 1.7109e+00	 1.0193e-02
 1.0000e+06	 3.0000e+01	 1.7139e+00	 1.3463e-02
 7.1969e+05	 3.0000e+01	 1.7126e+00	 1.6267e-02
 5.1795e+05	 3.0000e+01	 1.7156e+00	 1.7439e-02
 3.7276e+05	 3.0000e+01	 1.7192e+00	 1.8609e-02
 2.6827e+05	 3.0000e+01	 1.7228e+00	 1.9759e-02
 1.9307e+05	 3.0000e+01	 1.7268e+00	 2.0965e-02
 1.3895e+05	 3.0000e+01	 1.7311e+00	 2.2368e-02
 1.0000e+05	 3.0000e+01	 1.7355e+00	 2.3901e-02
 7.1969e+04	 3.0000e+01	 1.7403e+00	 2.5638e-02
 5.1795e+04	 3.0000e+01	 1.7455e+00	 2.7621e-02
 3.7276e+04	 3.0000e+01	 1.7509e+00	 2.9927e-02
 2.6827e+04	 3.0000e+01	 1.7569e+00	 3.2532e-02
 1.9307e+04	 3.0000e+01	 1.7634e+00	 3.5513e-02
 1.3895e+04	 3.0000e+01	 1.7706e+00	 3.8881e-02
 1.0000e+04	 3.0000e+01	 1.7783e+00	 4.2694e-02
 7.1969e+03	 3.0000e+01	 1.7870e+00	 4.6931e-02
 5.1795e+03	 3.0000e+01	 1.7966e+00	 5.1627e-02
 3.7276e+03	 3.0000e+01	 1.8070e+00	 5.6857e-02
 2.6827e+03	 3.0000e+01	 1.8187e+00	 6.2545e-02
 1.9307e+03	 3.0000e+01	 1.8317e+00	 6.8728e-02
 1.3895e+03	 3.0000e+01	 1.8461e+00	 7.5445e-02
 1.0000e+03	 3.0000e+01	 1.8619e+00	 8.2573e-02
 7.1969e+02	 3.0000e+01	 1.8794e+00	 9.0108e-02
 5.1795e+02	 3.0000e+01	 1.8986e+00	 9.8007e-02
 3.7276e+02	 3.0000e+01	 1.9196e+00	 1.0618e-01
 2.6827e+02	 3.0000e+01	 1.9426e+00	 1.1456e-01
 1.9307e+02	 3.0000e+01	 1.9675e+00	 1.2289e-01
 1.3895e+02	 3.0000e+01	 1.9944e+00	 1.3112e-01
 1.0000e+02	 3.0000e+01	 2.0239e+00	 1.3905e-01
 7.1969e+01	 3.0000e+01	 2.0546e+00	 1.4650e-01
 5.1795e+01	 3.0000e+01	 2.0869e+00	 1.5333e-01
 3.7276e+01	 3.0000e+01	 2.1206e+00	 1.5937e-01
 2.6827e+01	 3.0000e+01	 2.1558e+00	 1.6458e-01
 1.9307e+01	 3.0000e+01	 2.1919e+00	 1.6891e-01
 1.3895e+01	 3.0000e+01	 2.2290e+00	 1.7240e-01
 1.0000e+01	 3.0000e+01	 2.2663e+00	 1.7498e-01
 7.1969e+00	 3.0000e+01	 2.3041e+00	 1.7671e-01
 5.1795e+00	 3.0000e+01	 2.3419e+00	 1.7792e-01
 3.7276e+00	 3.0000e+01	 2.3795e+00	 1.7863e-01
 2.6827e+00	 3.0000e+01	 2.4168e+00	 1.7911e-01
 1.9307e+00	 3.0000e+01	 2.4550e+00	 1.7913e-01
 1.3895e+00	 3.0000e+01	 2.4918e+00	 1.7960e-01
 1.0000e+00	 3.0000e+01	 2.5290e+00	 1.7968e-01
 7.1969e-01	 3.0000e+01	 2.5653e+00	 1.8025e-01
 5.1795e-01	 3.0000e+01	 2.6013e+00	 1.8090e-01
 3.7276e-01	 3.0000e+01	 2.6377e+00	 1.8204e-01
 2.6827e-01	 3.0000e+01	 2.6739e+00	 1.8435e-01
 1.9307e-01	 3.0000e+01	 2.7093e+00	 1.8814e-01
 1.3895e-01	 3.0000e+01	 2.7423e+00	 1.9145e-01
 1.0000e-01	 3.0000e+01	 2.7735e+00	 1.9873e-01
 7.1969e-02	 3.0000e+01	 2.8084e+00	 2.1032e-01
 5.1795e-02	 3.0000e+01	 2.8395e+00	 2.2774e-01
 3.7276e-02	 3.0000e+01	 2.8728e+00	 2.5076e-01
 2.6827e-02	 3.0000e+01	 2.9005e+00	 2.9156e-01
 1.0000e+07	 2.5000e+01	 1.7410e+00	-7.2936e-02
 7.1969e+06	 2.5000e+01	 1.7354e+00	-1.5360e-02
 5.1795e+06	 2.5000e+01	 1.7218e+00	-9.7275e-03
 3.7276e+06	 2.5000e+01	 1.7191e+00	-9.1215e-03
 2.6827e+06	 2.5000e+01	 1.7134e+00	-2.2404e-03
 1.9307e+06	 2.5000e+01	 1.7131e+00	 1.8658e-03
 1.3895e+06	 2.5000e+01	 1.7133e+00	 8.0736e-03
 1.0000e+06	 2.5000e+01	 1.7159e+00	 1.1198e-02
 7.1969e+05	 2.5000e+01	 1.7141e+00	 1.3835e-02
 5.1795e+05	 2.5000e+01	 1.7167e+00	 1.4811e-02
 3.7276e+05	 2.5000e+01	 1.7196e+00	 1.5766e-02
 2.6827e+05	 2.5000e+01	 1.7228e+00	 1.6669e-02
 1.9307e+05	 2.5000e+01	 1.7261e+00	 1.7598e-02
 1.3895e+05	 2.5000e+01	 1.7297e+00	 1.8640e-02
 1.0000e+05	 2.5000e+01	 1.7335e+00	 1.9763e-02
 7.1969e+04	 2.5000e+01	 1.7375e+00	 2.1028e-02
 5.1795e+04	 2.5000e+01	 1.7418e+00	 2.2479e-02
 3.7276e+04	 2.5000e+01	 1.7462e+00	 2.4186e-02
 2.6827e+04	 2.5000e+01	 1.7510e+00	 2.6107e-02
 1.9307e+04	 2.5000e+01	 1.7563e+00	 2.8268e-02
 1.3895e+04	 2.5000e+01	 1.7620e+00	 3.0743e-02
 1.0000e+04	 2.5000e+01	 1.7681e+00	 3.3517e-02
 7.1969e+03	 2.5000e+01	 1.7750e+00	 3.6678e-02
 5.1795e+03	 2.5000e+01	 1.7824e+00	 4.0162e-02
 3.7276e+03	 2.5000e+01	 1.7905e+00	 4.4022e-02
 2.6827e+03	 2.5000e+01	 1.7995e+00	 4.8290e-02
 1.9307e+03	 2.5000e+01	 1.8095e+00	 5.2922e-02
 1.3895e+03	 2.5000e+01	 1.8205e+00	 5.7973e-02
 1.0000e+03	 2.5000e+01	 1.8326e+00	 6.3371e-02
 7.1969e+02	 2.5000e+01	 1.8459e+00	 6.9159e-02
 5.1795e+02	 2.5000e+01	 1.8605e+00	 7.5296e-02
 3.7276e+02	 2.5000e+01	 1.8765e+00	 8.1722e-02
 2.6827e+02	 2.5000e+01	 1.8940e+00	 8.8375e-02
 1.9307e+02	 2.5000e+01	 1.9131e+00	 9.5169e-02
 1.3895e+02	 2.5000e+01	 1.9337e+00	 1.0201e-01
 1.0000e+02	 2.5000e+01	 1.9559e+00	 1.0880e-01
 7.1969e+01	 2.5000e+01	 1.9797e+00	 1.1536e-01
 5.1795e+01	 2.5000e+01	 2.0051e+00	 1.2173e-01
 3.7276e+01	 2.5000e+01	 2.0324e+00	 1.2762e-01
 2.6827e+01	 2.5000e+01	 2.0606e+00	 1.3293e-01
 1.9307e+01	 2.5000e+01	 2.0897e+00	 1.3765e-01
 1.3895e+01	 2.5000e+01	 2.1199e+00	 1.4162e-01
 1.0000e+01	 2.5000e+01	 2.1509e+00	 1.4483e-01
 7.1969e+00	 2.5000e+01	 2.1824e+00	 1.4749e-01
 5.1795e+00	 2.5000e+01	 2.2143e+00	 1.4954e-01
 3.7276e+00	 2.5000e+01	 2.2458e+00	 1.5098e-01
 2.6827e+00	 2.5000e+01	 2.2774e+00	 1.5223e-01
 1.9307e+00	 2.5000e+01	 2.3101e+00	 1.5251e-01
 1.3895e+00	 2.5000e+01	 2.3414e+00	 1.5353e-01
 1.0000e+00	 2.5000e+01	 2.3741e+00	 1.5381e-01
 7.1969e-01	 2.5000e+01	 2.4043e+00	 1.5514e-01
 5.1795e-01	 2.5000e+01	 2.4365e+00	 1.5666e-01
 3.7276e-01	 2.5000e+01	 2.4679e+00	 1.6006e-01
 2.6827e-01	 2.5000e+01	 2.4980e+00	 1.6197e-01
 1.9307e-01	 2.5000e+01	 2.5298e+00	 1.6528e-01
 1.3895e-01	 2.5000e+01	 2.5606e+00	 1.7012e-01
 1.0000e-01	 2.5000e+01	 2.5934e+00	 1.7551e-01
 7.1969e-02	 2.5000e+01	 2.6246e+00	 1.8623e-01
 5.1795e-02	 2.5000e+01	 2.6546e+00	 1.9445e-01
 3.7276e-02	 2.5000e+01	 2.6859e+00	 2.1027e-01
 2.6827e-02	 2.5000e+01	 2.7200e+00	 2.2750e-01
 1.0000e+07	 2.0000e+01	 1.7452e+00	-7.4482e-02
 7.1969e+06	 2.0000e+01	 1.7399e+00	-1.6599e-02
 5.1795e+06	 2.0000e+01	 1.7260e+00	-1.1044e-02
 3.7276e+06	 2.0000e+01	 1.7229e+00	-1.0563e-02
 2.6827e+06	 2.0000e+01	 1.7170e+00	-3.7638e-03
 1.9307e+06	 2.0000e+01	 1.7163e+00	 2.4654e-04
 1.3895e+06	 2.0000e+01	 1.7162e+00	 6.3569e-03
 1.0000e+06	 2.0000e+01	 1.7184e+00	 9.3462e-03
 7.1969e+05	 2.0000e+01	 1.7162e+00	 1.1879e-02
 5.1795e+05	 2.0000e+01	 1.7184e+00	 1.2736e-02
 3.7276e+05	 2.0000e+01	 1.7210e+00	 1.3521e-02
 2.6827e+05	 2.0000e+01	 1.7236e+00	 1.4255e-02
 1.9307e+05	 2.0000e+01	 1.7266e+00	 1.4941e-02
 1.3895e+05	 2.0000e+01	 1.7296e+00	 1.5745e-02
 1.0000e+05	 2.0000e+01	 1.7328e+00	 1.6609e-02
 7.1969e+04	 2.0000e+01	 1.7362e+00	 1.7545e-02
 5.1795e+04	 2.0000e+01	 1.7398e+00	 1.8600e-02
 3.7276e+04	 2.0000e+01	 1.7434e+00	 1.9840e-02
 2.6827e+04	 2.0000e+01	 1.7475e+00	 2.1242e-02
 1.9307e+04	 2.0000e+01	 1.7517e+00	 2.2837e-02
 1.3895e+04	 2.0000e+01	 1.7563e+00	 2.4672e-02
 1.0000e+04	 2.0000e+01	 1.7612e+00	 2.6721e-02
 7.1969e+03	 2.0000e+01	 1.7667e+00	 2.9036e-02
 5.1795e+03	 2.0000e+01	 1.7726e+00	 3.1649e-02
 3.7276e+03	 2.0000e+01	 1.7789e+00	 3.4524e-02
 2.6827e+03	 2.0000e+01	 1.7860e+00	 3.7715e-02
 1.9307e+03	 2.0000e+01	 1.7938e+00	 4.1222e-02
 1.3895e+03	 2.0000e+01	 1.8024e+00	 4.5022e-02
 1.0000e+03	 2.0000e+01	 1.8117e+00	 4.9129e-02
 7.1969e+02	 2.0000e+01	 1.8220e+00	 5.3567e-02
 5.1795e+02	 2.0000e+01	 1.8332e+00	 5.8289e-02
 3.7276e+02	 2.0000e+01	 1.8455e+00	 6.3287e-02
 2.6827e+02	 2.0000e+01	 1.8589e+00	 6.8511e-02
 1.9307e+02	 2.0000e+01	 1.8736e+00	 7.3915e-02
 1.3895e+02	 2.0000e+01	 1.8895e+00	 7.9450e-02
 1.0000e+02	 2.0000e+01	 1.9066e+00	 8.5095e-02
 7.1969e+01	 2.0000e+01	 1.9251e+00	 9.0657e-02
 5.1795e+01	 2.0000e+01	 1.9448e+00	 9.6138e-02
 3.7276e+01	 2.0000e+01	 1.9658e+00	 1.0141e-01
 2.6827e+01	 2.0000e+01	 1.9880e+00	 1.0637e-01
 1.9307e+01	 2.0000e+01	 2.0113e+00	 1.1079e-01
 1.3895e+01	 2.0000e+01	 2.0364e+00	 1.1509e-01
 1.0000e+01	 2.0000e+01	 2.0617e+00	 1.1851e-01
 7.1969e+00	 2.0000e+01	 2.0876e+00	 1.2146e-01
 5.1795e+00	 2.0000e+01	 2.1137e+00	 1.2375e-01
 3.7276e+00	 2.0000e+01	 2.1406e+00	 1.2574e-01
 2.6827e+00	 2.0000e+01	 2.1673e+00	 1.2685e-01
 1.9307e+00	 2.0000e+01	 2.1945e+00	 1.2766e-01
 1.3895e+00	 2.0000e+01	 2.2209e+00	 1.2836e-01
 1.0000e+00	 2.0000e+01	 2.2483e+00	 1.2813e-01
 7.1969e-01	 2.0000e+01	 2.2742e+00	 1.2895e-01
 5.1795e-01	 2.0000e+01	 2.3012e+00	 1.2923e-01
 3.7276e-01	 2.0000e+01	 2.3272e+00	 1.3077e-01
 2.6827e-01	 2.0000e+01	 2.3524e+00	 1.3210e-01
 1.9307e-01	 2.0000e+01	 2.3777e+00	 1.3324e-01
 1.3895e-01	 2.0000e+01	 2.4034e+00	 1.3549e-01
 1.0000e-01	 2.0000e+01	 2.4287e+00	 1.3911e-01
 7.1969e-02	 2.0000e+01	 2.4541e+00	 1.4724e-01
 5.1795e-02	 2.0000e+01	 2.4777e+00	 1.5088e-01
 3.7276e-02	 2.0000e+01	 2.5034e+00	 1.5990e-01
 2.6827e-02	 2.0000e+01	 2.5297e+00	 1.6660e-01
 1.0000e+07	 1.5000e+01	 1.7504e+00	-7.5009e-02
 7.1969e+06	 1.5000e+01	 1.7443e+00	-1.7649e-02
 5.1795e+06	 1.5000e+01	 1.7301e+00	-1.2154e-02
 3.7276e+06	 1.5000e+01	 1.7268e+00	-1.1756e-02
 2.6827e+06	 1.5000e+01	 1.7206e+00	-5.0027e-03
 1.9307e+06	 1.5000e+01	 1.7197e+00	-1.0488e-03
 1.3895e+06	 1.5000e+01	 1.7193e+00	 4.9965e-03
 1.0000e+06	 1.5000e+01	 1.7212e+00	 7.9098e-03
 7.1969e+05	 1.5000e+01	 1.7188e+00	 1.0342e-02
 5.1795e+05	 1.5000e+01	 1.7206e+00	 1.1073e-02
 3.7276e+05	 1.5000e+01	 1.7228e+00	 1.1773e-02
 2.6827e+05	 1.5000e+01	 1.7252e+00	 1.2366e-02
 1.9307e+05	 1.5000e+01	 1.7277e+00	 1.2948e-02
 1.3895e+05	 1.5000e+01	 1.7304e+00	 1.3549e-02
 1.0000e+05	 1.5000e+01	 1.7331e+00	 1.4216e-02
 7.1969e+04	 1.5000e+01	 1.7361e+00	 1.4915e-02
 5.1795e+04	 1.5000e+01	 1.7391e+00	 1.5713e-02
 3.7276e+04	 1.5000e+01	 1.7422e+00	 1.6616e-02
 2.6827e+04	 1.5000e+01	 1.7456e+00	 1.7656e-02
 1.9307e+04	 1.5000e+01	 1.7492e+00	 1.8829e-02
 1.3895e+04	 1.5000e+01	 1.7530e+00	 2.0197e-02
 1.0000e+04	 1.5000e+01	 1.7570e+00	 2.1715e-02
 7.1969e+03	 1.5000e+01	 1.7614e+00	 2.3463e-02
 5.1795e+03	 1.5000e+01	 1.7662e+00	 2.5403e-02
 3.7276e+03	 1.5000e+01	 1.7713e+00	 2.7604e-02
 2.6827e+03	 1.5000e+01	 1.7769e+00	 3.0023e-02
 1.9307e+03	 1.5000e+01	 1.7831e+00	 3.2687e-02
 1.3895e+03	 1.5000e+01	 1.7899e+00	 3.5596e-02
 1.0000e+03	 1.5000e+01	 1.7972e+00	 3.8769e-02
 7.1969e+02	 1.5000e+01	 1.8053e+00	 4.2185e-02
 5.1795e+02	 1.5000e+01	 1.8141e+00	 4.5857e-02
 3.7276e+02	 1.5000e+01	 1.8237e+00	 4.9776e-02
 2.6827e+02	 1.5000e+01	 1.8342e+00	 5.3903e-02
 1.9307e+02	 1.5000e+01	 1.8457e+00	 5.8214e-02
 1.3895e+02	 1.5000e+01	 1.8581e+00	 6.2724e-02
 1.0000e+02	 1.5000e+01	 1.8716e+00	 6.7353e-02
 7.1969e+01	 1.5000e+01	 1.8861e+00	 7.2024e-02
 5.1795e+01	 1.5000e+01	 1.9016e+00	 7.6678e-02
 3.7276e+01	 1.5000e+01	 1.9182e+00	 8.1314e-02
 2.6827e+01	 1.5000e+01	 1.9360e+00	 8.5817e-02
 1.9307e+01	 1.5000e+01	 1.9549e+00	 8.9959e-02
 1.3895e+01	 1.5000e+01	 1.9747e+00	 9.4004e-02
 1.0000e+01	 1.5000e+01	 1.9952e+00	 9.7592e-02
 7.1969e+00	 1.5000e+01	 2.0164e+00	 1.0061e-01
 5.1795e+00	 1.5000e+01	 2.0391e+00	 1.0345e-01
 3.7276e+00	 1.5000e+01	 2.0615e+00	 1.0563e-01
 2.6827e+00	 1.5000e+01	 2.0839e+00	 1.0709e-01
 1.9307e+00	 1.5000e+01	 2.1076e+00	 1.0820e-01
 1.3895e+00	 1.5000e+01	 2.1303e+00	 1.0914e-01
 1.0000e+00	 1.5000e+01	 2.1538e+00	 1.0983e-01
 7.1969e-01	 1.5000e+01	 2.1765e+00	 1.0929e-01
 5.1795e-01	 1.5000e+01	 2.1994e+00	 1.1009e-01
 3.7276e-01	 1.5000e+01	 2.2214e+00	 1.0922e-01
 2.6827e-01	 1.5000e+01	 2.2433e+00	 1.0901e-01
 1.9307e-01	 1.5000e+01	 2.2650e+00	 1.0944e-01
 1.3895e-01	 1.5000e+01	 2.2848e+00	 1.0995e-01
 1.0000e-01	 1.5000e+01	 2.3044e+00	 1.1094e-01
 7.1969e-02	 1.5000e+01	 2.3266e+00	 1.1087e-01
 5.1795e-02	 1.5000e+01	 2.3468e+00	 1.1213e-01
 3.7276e-02	 1.5000e+01	 2.3660e+00	 1.1785e-01
 2.6827e-02	 1.5000e+01	 2.3854e+00	 1.2300e-01
 1.0000e+07	 1.0000e+01	 1.7540e+00	-7.8108e-02
 7.1969e+06	 1.0000e+01	 1.7485e+00	-1.8511e-02
 5.1795e+06	 1.0000e+01	 1.7341e+00	-1.3001e-02
 3.7276e+06	 1.0000e+01	 1.7306e+00	-1.2656e-02
 2.6827e+06	 1.0000e+01	 1.7241e+00	-5.9638e-03
 1.9307e+06	 1.0000e+01	 1.7230e+00	-2.0839e-03
 1.3895e+06	 1.0000e+01	 1.7223e+00	 3.9071e-03
 1.0000e+06	 1.0000e+01	 1.7241e+00	 6.7465e-03
 7.1969e+05	 1.0000e+01	 1.7214e+00	 9.1121e-03
 5.1795e+05	 1.0000e+01	 1.7229e+00	 9.7986e-03
 3.7276e+05	 1.0000e+01	 1.7249e+00	 1.0405e-02
 2.6827e+05	 1.0000e+01	 1.7270e+00	 1.0916e-02
 1.9307e+05	 1.0000e+01	 1.7292e+00	 1.1380e-02
 1.3895e+05	 1.0000e+01	 1.7316e+00	 1.1885e-02
 1.0000e+05	 1.0000e+01	 1.7340e+00	 1.2400e-02
 7.1969e+04	 1.0000e+01	 1.7366e+00	 1.2936e-02
 5.1795e+04	 1.0000e+01	 1.7393e+00	 1.3531e-02
 3.7276e+04	 1.0000e+01	 1.7419e+00	 1.4231e-02
 2.6827e+04	 1.0000e+01	 1.7448e+00	 1.5005e-02
 1.9307e+04	 1.0000e+01	 1.7479e+00	 1.5893e-02
 1.3895e+04	 1.0000e+01	 1.7511e+00	 1.6891e-02
 1.0000e+04	 1.0000e+01	 1.7545e+00	 1.8051e-02
 7.1969e+03	 1.0000e+01	 1.7582e+00	 1.9361e-02
 5.1795e+03	 1.0000e+01	 1.7621e+00	 2.0840e-02
 3.7276e+03	 1.0000e+01	 1.7663e+00	 2.2539e-02
 2.6827e+03	 1.0000e+01	 1.7709e+00	 2.4402e-02
 1.9307e+03	 1.0000e+01	 1.7759e+00	 2.6448e-02
 1.3895e+03	 1.0000e+01	 1.7814e+00	 2.8730e-02
