Exported SMaRT Impedance Data
Experiment start time : 11/2/2016 1:23:49 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:12,10000000,1,0,-,-,-,-1.248796,1.913293,-1.532109,2.284772,
2,1,2,00:00:18,7196857,1,0,-,-,-,-0.670741,1.392444,-2.075979,1.545573,
3,1,3,00:00:29,5179475,1,0,-,-,-,-2.571821,4.447889,-1.729471,5.137897,
4,1,4,00:00:35,3727594,1,0,-,-,-,4.372215,14.31848,3.274881,14.97115,
5,1,5,00:00:41,2682696,1,0,-,-,-,7.54344,0.8849684,0.1173163,7.595173,
6,1,6,00:00:47,1930698,1,0,-,-,-,5.364868,7.286465E-02,1.358182E-02,5.365363,
7,1,7,00:00:53,1389496,1,0,-,-,-,4.635168,-5.474637E-03,-1.181109E-03,4.635171,
8,1,8,00:00:58,1000000,1,0,-,-,-,4.332634,-1.100432E-02,-2.539868E-03,4.332648,
9,1,9,00:01:04,719685.7,1,0,-,-,-,4.19316,-3.869094E-03,-9.227156E-04,4.193162,
10,1,10,00:01:12,517947.4,1,0,-,-,-,4.127435,6.237458E-03,1.511219E-03,4.127439,
11,1,11,00:01:18,372759.4,1,0,-,-,-,4.170712,3.753955E-02,9.000751E-03,4.170881,
12,1,12,00:01:24,268269.6,1,0,-,-,-,4.121363,0.0321117,7.791524E-03,4.121488,
13,1,13,00:01:30,193069.8,1,0,-,-,-,4.101318,0.0317897,7.751093E-03,4.101441,
14,1,14,00:01:35,138949.5,1,0,-,-,-,4.094805,3.434822E-02,8.388243E-03,4.094949,
15,1,15,00:01:41,100000,1,0,-,-,-,4.096487,3.753437E-02,9.162576E-03,4.096659,
16,2,1,00:01:50,100000,1,0,-,-,-,4.096601,3.763733E-02,9.187452E-03,4.096775,
17,2,2,00:01:58,71968.57,1,0,-,-,-,4.101982,3.905265E-02,9.520434E-03,4.102168,
18,2,3,00:02:07,51794.75,1,0,-,-,-,4.108558,4.102785E-02,9.985949E-03,4.108763,
19,2,4,00:02:13,37275.94,1,0,-,-,-,4.123639,4.705714E-02,1.141156E-02,4.123908,
20,2,5,00:02:19,26826.96,1,0,-,-,-,4.128298,4.930838E-02,0.011944,4.128592,
21,2,6,00:02:25,19306.98,1,0,-,-,-,4.136752,5.160069E-02,1.247372E-02,4.137074,
22,2,7,00:02:31,13894.96,1,0,-,-,-,4.146506,5.504033E-02,1.327391E-02,4.146872,
23,2,8,00:02:36,10000,1,0,-,-,-,4.157818,5.887475E-02,1.416001E-02,4.158235,
24,2,9,00:02:42,7196.857,1,0,-,-,-,4.170031,6.219655E-02,1.491513E-02,4.170495,
25,2,10,00:02:48,5179.475,1,0,-,-,-,4.183594,6.567768E-02,1.569887E-02,4.184109,
26,2,11,00:02:54,3727.594,1,0,-,-,-,4.199074,6.941926E-02,1.653204E-02,4.199647,
27,2,12,00:03:00,2682.696,1,0,-,-,-,4.213686,7.246453E-02,1.719742E-02,4.21431,
28,2,13,00:03:06,1930.698,1,0,-,-,-,4.229146,7.544605E-02,1.783955E-02,4.229819,
29,2,14,00:03:12,1389.495,1,0,-,-,-,4.245579,7.945406E-02,1.871454E-02,4.246323,
30,2,15,00:03:18,1000,1,0,-,-,-,4.262182,8.184392E-02,1.920235E-02,4.262968,
31,2,16,00:03:24,719.6857,1,0,-,-,-,4.279253,8.465447E-02,1.978254E-02,4.28009,
32,2,17,00:03:30,517.9474,1,0,-,-,-,4.296884,8.798308E-02,2.047602E-02,4.297784,
33,2,18,00:03:36,372.7594,1,0,-,-,-,4.315168,9.148704E-02,2.120127E-02,4.316138,
34,2,19,00:03:44,268.2696,1,0,-,-,-,4.333849,9.461806E-02,2.183234E-02,4.334882,
35,2,20,00:03:50,193.0698,1,0,-,-,-,4.353255,0.099556,2.286932E-02,4.354393,
36,2,21,00:03:55,138.9496,1,0,-,-,-,4.373269,0.1045709,2.391139E-02,4.374519,
37,2,22,00:04:01,100,1,0,-,-,-,4.394011,0.1105465,2.515845E-02,4.395402,
38,2,23,00:04:07,71.96857,1,0,-,-,-,4.416465,0.1174436,2.659223E-02,4.418026,
39,2,24,00:04:13,51.79475,1,0,-,-,-,4.439615,0.1257768,2.833058E-02,4.441396,
40,2,25,00:04:18,37.27594,1,0,-,-,-,4.464224,0.1353063,3.030904E-02,4.466274,
41,2,26,00:04:25,26.82696,1,0,-,-,-,4.490952,0.1462146,3.255759E-02,4.493331,
42,2,27,00:04:31,19.30698,1,0,-,-,-,4.520485,0.159353,0.0352513,4.523293,
43,2,28,00:04:37,13.89495,1,0,-,-,-,4.553655,0.1735958,0.0381223,4.556963,
44,2,29,00:04:43,10,1,0,-,-,-,4.588218,0.1904703,4.151292E-02,4.59217,
45,2,30,00:04:49,7.196856,1,0,-,-,-,4.625173,0.2084625,4.507128E-02,4.629868,
46,2,31,00:04:55,5.179475,1,0,-,-,-,4.670861,0.2279891,4.881094E-02,4.676422,
47,2,32,00:05:03,3.727594,1,0,-,-,-,4.720139,0.2516176,5.330724E-02,4.726841,
48,2,33,00:05:11,2.682696,1,0,-,-,-,4.773189,0.274037,5.741172E-02,4.781049,
49,2,34,00:05:17,1.930698,1,0,-,-,-,4.831857,0.2991908,6.192045E-02,4.841111,
50,2,35,00:05:24,1.389495,1,0,-,-,-,4.895718,0.3239745,6.617507E-02,4.906426,
51,2,36,00:05:30,1,1,0,-,-,-,4.97076,0.3478681,6.998288E-02,4.982917,
