Exported SMaRT Impedance Data
Experiment start time : 11/2/2016 10:50:26 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:14,10000000,1,0,-,-,-,-0.8864423,1.823395,-2.056982,2.027449,
2,1,2,00:00:20,7196857,1,0,-,-,-,-0.912081,1.618608,-1.774632,1.857898,
3,1,3,00:00:31,5179475,1,0,-,-,-,-3.136585,5.007241,-1.596399,5.908521,
4,1,4,00:00:37,3727594,1,0,-,-,-,4.582629,17.54395,3.828361,18.13259,
5,1,5,00:00:43,2682696,1,0,-,-,-,8.830042,0.9933735,0.1124993,8.885743,
6,1,6,00:00:49,1930698,1,0,-,-,-,6.15941,0.1353423,2.197325E-02,6.160897,
7,1,7,00:00:55,1389496,1,0,-,-,-,5.350751,-2.527082E-02,-4.722855E-03,5.350811,
8,1,8,00:01:01,1000000,1,0,-,-,-,4.991504,-2.973113E-02,-5.956347E-03,4.991593,
9,1,9,00:01:06,719685.7,1,0,-,-,-,4.825468,-2.096201E-02,-4.344036E-03,4.825513,
10,1,10,00:01:14,517947.4,1,0,-,-,-,4.745703,-9.134403E-03,-1.924774E-03,4.745711,
11,1,11,00:01:20,372759.4,1,0,-,-,-,4.7085,-1.70566E-03,-3.622512E-04,4.708501,
12,1,12,00:01:26,268269.6,1,0,-,-,-,4.730403,1.936309E-02,4.093328E-03,4.730443,
13,1,13,00:01:32,193069.8,1,0,-,-,-,4.703974,0.0178136,3.786926E-03,4.704008,
14,1,14,00:01:37,138949.5,1,0,-,-,-,4.692877,1.911289E-02,4.072744E-03,4.692916,
15,1,15,00:01:43,100000,1,0,-,-,-,4.689842,2.007627E-02,4.280799E-03,4.689885,
16,2,1,00:01:52,100000,1,0,-,-,-,4.690281,2.029216E-02,4.326428E-03,4.690325,
17,2,2,00:02:00,71968.57,1,0,-,-,-,4.692486,2.067054E-02,4.405031E-03,4.692531,
18,2,3,00:02:09,51794.75,1,0,-,-,-,4.694732,0.0195982,4.174509E-03,4.694773,
19,2,4,00:02:15,37275.94,1,0,-,-,-,4.696754,1.772047E-02,3.772918E-03,4.696787,
20,2,5,00:02:21,26826.96,1,0,-,-,-,4.704661,2.602153E-02,5.531011E-03,4.704733,
21,2,6,00:02:27,19306.98,1,0,-,-,-,4.708002,2.646163E-02,5.620566E-03,4.708076,
22,2,7,00:02:32,13894.96,1,0,-,-,-,4.712151,2.823844E-02,5.992685E-03,4.712235,
23,2,8,00:02:38,10000,1,0,-,-,-,4.718122,3.034398E-02,6.431367E-03,4.71822,
24,2,9,00:02:44,7196.857,1,0,-,-,-,4.723693,3.171642E-02,6.714326E-03,4.7238,
25,2,10,00:02:50,5179.475,1,0,-,-,-,4.730268,3.338825E-02,7.058425E-03,4.730386,
26,2,11,00:02:56,3727.594,1,0,-,-,-,4.73792,3.538351E-02,7.468152E-03,4.738052,
27,2,12,00:03:02,2682.696,1,0,-,-,-,4.746854,3.669499E-02,7.730381E-03,4.746995,
28,2,13,00:03:08,1930.698,1,0,-,-,-,4.754812,0.0378661,7.963744E-03,4.754962,
29,2,14,00:03:14,1389.495,1,0,-,-,-,4.763133,4.054281E-02,8.511796E-03,4.763306,
30,2,15,00:03:20,1000,1,0,-,-,-,4.771764,4.138965E-02,8.673867E-03,4.771944,
31,2,16,00:03:26,719.6857,1,0,-,-,-,4.780904,4.264696E-02,8.92027E-03,4.781095,
32,2,17,00:03:31,517.9474,1,0,-,-,-,4.789886,4.401469E-02,9.18909E-03,4.790088,
33,2,18,00:03:37,372.7594,1,0,-,-,-,4.799529,4.487133E-02,9.349112E-03,4.799738,
34,2,19,00:03:45,268.2696,1,0,-,-,-,4.808484,4.495191E-02,9.348458E-03,4.808694,
35,2,20,00:03:51,193.0698,1,0,-,-,-,4.819021,4.624341E-02,9.596018E-03,4.819242,
36,2,21,00:03:57,138.9496,1,0,-,-,-,4.829308,4.708825E-02,9.750518E-03,4.829537,
37,2,22,00:04:03,100,1,0,-,-,-,4.839098,4.661755E-02,9.633519E-03,4.839323,
