Exported SMaRT Impedance Data
Experiment start time : 11/2/2016 9:22:25 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:12,10000000,1,0,-,-,-,-0.6586542,1.273908,-1.934108,1.434108,
2,1,2,00:00:20,7196857,1,0,-,-,-,9.484203E-02,1.290477,13.60659,1.293957,
3,1,3,00:00:31,5179475,1,0,-,-,-,-2.359563,3.693228,-1.565217,4.382633,
4,1,4,00:00:37,3727594,1,0,-,-,-,2.626943,13.17203,5.014205,13.43143,
5,1,5,00:00:43,2682696,1,0,-,-,-,6.948501,0.9946325,0.1431435,7.019328,
6,1,6,00:00:49,1930698,1,0,-,-,-,4.943833,0.1387697,2.806924E-02,4.945781,
7,1,7,00:00:55,1389496,1,0,-,-,-,4.270262,3.285525E-02,7.693965E-03,4.270388,
8,1,8,00:01:00,1000000,1,0,-,-,-,3.988748,8.054171E-03,2.019223E-03,3.988756,
9,1,9,00:01:06,719685.7,1,0,-,-,-,3.857295,6.879483E-04,1.783499E-04,3.857295,
10,1,10,00:01:14,517947.4,1,0,-,-,-,3.791544,-4.315732E-04,-1.138252E-04,3.791544,
11,1,11,00:01:20,372759.4,1,0,-,-,-,3.827117,1.859092E-02,4.857682E-03,3.827162,
12,1,12,00:01:26,268269.6,1,0,-,-,-,3.775356,8.313639E-03,2.202081E-03,3.775365,
13,1,13,00:01:32,193069.8,1,0,-,-,-,3.750798,4.35954E-03,1.162297E-03,3.7508,
14,1,14,00:01:38,138949.5,1,0,-,-,-,3.73839,3.165954E-03,8.468762E-04,3.738392,
15,1,15,00:01:43,100000,1,0,-,-,-,3.732882,3.628895E-03,9.72143E-04,3.732884,
16,2,1,00:01:52,100000,1,0,-,-,-,3.732636,3.377018E-03,9.047275E-04,3.732637,
17,2,2,00:02:01,71968.57,1,0,-,-,-,3.73049,1.837002E-03,4.924291E-04,3.730491,
18,2,3,00:02:09,51794.75,1,0,-,-,-,3.729128,1.331984E-03,3.571839E-04,3.729129,
19,2,4,00:02:15,37275.94,1,0,-,-,-,3.73491,2.721481E-03,7.286602E-04,3.734911,
