Exported SMaRT Impedance Data
Experiment start time : 11/2/2016 7:46:15 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:11,10000000,1,0,-,-,-,-0.7060898,1.111826,-1.574625,1.317088,
2,1,2,00:00:20,7196857,1,0,-,-,-,0.1008376,1.225989,12.15805,1.230129,
3,1,3,00:00:31,5179475,1,0,-,-,-,-2.154779,3.651457,-1.694585,4.239836,
4,1,4,00:00:37,3727594,1,0,-,-,-,2.416622,13.46706,5.57268,13.68217,
5,1,5,00:00:43,2682696,1,0,-,-,-,6.595166,1.056817,0.1602412,6.679302,
6,1,6,00:00:49,1930698,1,0,-,-,-,4.725779,0.1730901,3.662678E-02,4.728948,
7,1,7,00:00:54,1389496,1,0,-,-,-,4.085793,5.346296E-02,1.308509E-02,4.086143,
8,1,8,00:01:00,1000000,1,0,-,-,-,3.817252,2.338166E-02,6.125259E-03,3.817324,
9,1,9,00:01:06,719685.7,1,0,-,-,-,3.69142,1.325216E-02,3.58999E-03,3.691444,
10,1,10,00:01:13,517947.4,1,0,-,-,-,3.629538,1.114073E-02,3.069461E-03,3.629555,
11,1,11,00:01:20,372759.4,1,0,-,-,-,3.667376,3.223445E-02,8.789514E-03,3.667517,
12,1,12,00:01:26,268269.6,1,0,-,-,-,3.619219,2.136445E-02,5.903054E-03,3.619282,
13,1,13,00:01:31,193069.8,1,0,-,-,-,3.597037,1.780684E-02,4.950417E-03,3.597081,
14,1,14,00:01:37,138949.5,1,0,-,-,-,3.586809,1.755494E-02,4.894306E-03,3.586852,
15,1,15,00:01:43,100000,1,0,-,-,-,3.583589,1.894789E-02,5.287406E-03,3.583639,
16,2,1,00:01:52,100000,1,0,-,-,-,3.583622,1.894108E-02,5.285457E-03,3.583672,
17,2,2,00:02:00,71968.57,1,0,-,-,-,3.584203,1.945407E-02,5.427726E-03,3.584256,
18,2,3,00:02:09,51794.75,1,0,-,-,-,3.586062,2.064313E-02,5.756489E-03,3.586122,
19,2,4,00:02:15,37275.94,1,0,-,-,-,3.596437,2.463163E-02,6.848897E-03,3.596521,
20,2,5,00:02:21,26826.96,1,0,-,-,-,3.595864,0.0261017,7.25881E-03,3.595959,
21,2,6,00:02:27,19306.98,1,0,-,-,-,3.598909,2.842423E-02,7.898013E-03,3.599021,
22,2,7,00:02:32,13894.96,1,0,-,-,-,3.602843,3.221986E-02,0.0089429,3.602987,
23,2,8,00:02:38,10000,1,0,-,-,-,3.608856,3.670314E-02,0.0101703,3.609042,
24,2,9,00:02:44,7196.857,1,0,-,-,-,3.615531,4.160282E-02,0.0115067,3.61577,
25,2,10,00:02:50,5179.475,1,0,-,-,-,3.623869,4.731448E-02,1.305634E-02,3.624178,
26,2,11,00:02:56,3727.594,1,0,-,-,-,3.634074,5.386339E-02,1.482177E-02,3.634473,
27,2,12,00:03:02,2682.696,1,0,-,-,-,3.644762,6.125646E-02,1.680671E-02,3.645277,
28,2,13,00:03:08,1930.698,1,0,-,-,-,3.656501,6.878965E-02,1.881297E-02,3.657148,
29,2,14,00:03:14,1389.495,1,0,-,-,-,3.670404,7.791658E-02,2.122834E-02,3.671231,
30,2,15,00:03:20,1000,1,0,-,-,-,3.685925,0.087988,2.387135E-02,3.686975,
31,2,16,00:03:26,719.6857,1,0,-,-,-,3.70411,9.885146E-02,2.668696E-02,3.705429,
32,2,17,00:03:31,517.9474,1,0,-,-,-,3.724996,0.1106666,2.970919E-02,3.72664,
33,2,18,00:03:38,372.7594,1,0,-,-,-,3.748148,0.123372,3.291546E-02,3.750178,
34,2,19,00:03:45,268.2696,1,0,-,-,-,3.774657,0.1363423,3.612044E-02,3.777118,
35,2,20,00:03:51,193.0698,1,0,-,-,-,3.804705,0.1504504,3.954324E-02,3.807678,
36,2,21,00:03:57,138.9496,1,0,-,-,-,3.838377,0.1637988,4.267398E-02,3.841871,
37,2,22,00:04:03,100,1,0,-,-,-,3.875777,0.1769832,4.566392E-02,3.879816,
38,2,23,00:04:09,71.96857,1,0,-,-,-,3.917191,0.1887876,4.819463E-02,3.921737,
39,2,24,00:04:14,51.79475,1,0,-,-,-,3.962101,0.198034,4.998209E-02,3.967046,
40,2,25,00:04:21,37.27594,1,0,-,-,-,4.009072,0.2041552,5.092332E-02,4.014266,
41,2,26,00:04:27,26.82696,1,0,-,-,-,4.058633,0.206789,5.095041E-02,4.063898,
