Exported SMaRT Impedance Data
Experiment start time : 8/17/2016 7:11:42 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:12,10000000,1,0,-,-,-,-3.207451,-2.696537,0.8407104,4.190352,
2,1,2,00:00:18,7196857,1,0,-,-,-,-10.24643,3.20424,-0.3127178,10.73576,
3,1,3,00:00:27,5179475,1,0,-,-,-,-8.013044,8.354589,-1.042624,11.57618,
4,1,4,00:00:33,3727594,1,0,-,-,-,1.703577,36.26827,21.28948,36.30826,
5,1,5,00:00:38,2682696,1,0,-,-,-,20.23636,4.665295,0.2305403,20.76716,
6,1,6,00:00:44,1930698,1,0,-,-,-,14.4021,1.240824,8.615576E-02,14.45546,
7,1,7,00:00:50,1389496,1,0,-,-,-,12.15988,0.6459274,5.311956E-02,12.17702,
8,1,8,00:00:56,1000000,1,0,-,-,-,11.275,0.4929416,4.371987E-02,11.28577,
9,1,9,00:01:02,719685.7,1,0,-,-,-,10.90521,0.447358,4.102243E-02,10.91438,
10,1,10,00:01:10,517947.4,1,0,-,-,-,10.76607,0.4397945,4.085005E-02,10.77505,
11,1,11,00:01:15,372759.4,1,0,-,-,-,10.74074,0.4454773,4.147547E-02,10.74998,
12,1,12,00:01:21,268269.6,1,0,-,-,-,10.77311,0.4580216,4.251526E-02,10.78284,
13,1,13,00:01:27,193069.8,1,0,-,-,-,10.83653,0.4740175,4.374254E-02,10.8469,
14,1,14,00:01:33,138949.5,1,0,-,-,-,10.95647,0.500078,4.564225E-02,10.96788,
15,1,15,00:01:39,100000,1,0,-,-,-,11.03388,0.5169383,4.685011E-02,11.04598,
16,2,1,00:01:48,100000,1,0,-,-,-,11.03517,0.5167853,4.683075E-02,11.04727,
17,2,2,00:01:56,71968.57,1,0,-,-,-,11.12657,0.534223,4.801327E-02,11.13939,
18,2,3,00:02:05,51794.75,1,0,-,-,-,11.23062,0.5543282,4.935867E-02,11.24429,
19,2,4,00:02:11,37275.94,1,0,-,-,-,11.34073,0.5780184,5.096836E-02,11.35545,
20,2,5,00:02:17,26826.96,1,0,-,-,-,11.45711,0.602647,5.260026E-02,11.47295,
21,2,6,00:02:22,19306.98,1,0,-,-,-,11.57879,0.6324902,5.462492E-02,11.59605,
22,2,7,00:02:28,13894.96,1,0,-,-,-,11.70881,0.6662257,5.689954E-02,11.72775,
23,2,8,00:02:34,10000,1,0,-,-,-,11.85065,0.7074758,0.0596993,11.87175,
24,2,9,00:02:40,7196.857,1,0,-,-,-,11.99547,0.7501106,6.253282E-02,12.0189,
25,2,10,00:02:46,5179.475,1,0,-,-,-,12.1495,0.7951708,6.544887E-02,12.17549,
26,2,11,00:02:52,3727.594,1,0,-,-,-,12.31325,0.8457668,6.868755E-02,12.34226,
27,2,12,00:02:58,2682.696,1,0,-,-,-,12.48773,0.9010618,7.215579E-02,12.52019,
28,2,13,00:03:04,1930.698,1,0,-,-,-,12.6764,0.9628794,0.0759584,12.71292,
29,2,14,00:03:09,1389.495,1,0,-,-,-,12.87718,1.029567,7.995287E-02,12.91827,
30,2,15,00:03:16,1000,1,0,-,-,-,13.09266,1.099779,8.399965E-02,13.13877,
31,2,16,00:03:22,719.6857,1,0,-,-,-,13.32408,1.172893,8.802807E-02,13.37561,
32,2,17,00:03:28,517.9474,1,0,-,-,-,13.57529,1.252551,9.226694E-02,13.63295,
33,2,18,00:03:34,372.7594,1,0,-,-,-,13.8442,1.329585,9.603913E-02,13.9079,
34,2,19,00:03:41,268.2696,1,0,-,-,-,14.13444,1.407574,9.958471E-02,14.20435,
35,2,20,00:03:47,193.0698,1,0,-,-,-,14.44474,1.482863,0.1026576,14.52065,
36,2,21,00:03:53,138.9496,1,0,-,-,-,14.77675,1.550876,0.1049538,14.85791,
37,2,22,00:03:59,100,1,0,-,-,-,15.12778,1.608528,0.1063294,15.21306,
38,2,23,00:04:05,71.96857,1,0,-,-,-,15.4919,1.651979,0.106635,15.57973,
39,2,24,00:04:11,51.79475,1,0,-,-,-,15.87135,1.678668,0.1057672,15.95987,
40,2,25,00:04:17,37.27594,1,0,-,-,-,16.25673,1.684727,0.1036326,16.3438,
41,2,26,00:04:23,26.82696,1,0,-,-,-,16.64275,1.666213,0.1001164,16.72595,
42,2,27,00:04:28,19.30698,1,0,-,-,-,17.02496,1.623704,9.537198E-02,17.10221,
43,2,28,00:04:34,13.89495,1,0,-,-,-,17.39673,1.554397,8.934996E-02,17.46604,
44,2,29,00:04:40,10,1,0,-,-,-,17.75384,1.457855,8.211489E-02,17.8136,
45,2,30,00:04:48,7.196856,1,0,-,-,-,18.0784,1.340546,7.415181E-02,18.12803,
46,2,31,00:04:56,5.179475,1,0,-,-,-,18.37035,1.205676,6.563164E-02,18.40988,
47,2,32,00:05:02,3.727594,1,0,-,-,-,18.62266,1.060153,5.692813E-02,18.65281,
48,2,33,00:05:08,2.682696,1,0,-,-,-,18.83281,0.90727,4.817498E-02,18.85465,
49,2,34,00:05:14,1.930698,1,0,-,-,-,19.00162,0.7545501,3.970978E-02,19.01659,
50,2,35,00:05:21,1.389495,1,0,-,-,-,19.12946,0.6113595,3.195906E-02,19.13923,
51,2,36,00:05:27,1,1,0,-,-,-,19.2165,0.4601047,2.394321E-02,19.22201,
