Exported SMaRT Impedance Data
Experiment start time : 8/17/2016 5:18:47 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:11,10000000,1,0,-,-,-,-2.941644,-1.552734,0.5278456,3.326297,
2,1,2,00:00:18,7196857,1,0,-,-,-,-7.383799,3.06444,-0.4150222,7.994453,
3,1,3,00:00:26,5179475,1,0,-,-,-,-6.279095,6.956888,-1.107944,9.371517,
4,1,4,00:00:32,3727594,1,0,-,-,-,5.365279E-03,28.64542,5339.037,28.64542,
5,1,5,00:00:38,2682696,1,0,-,-,-,17.56246,4.322515,0.2461224,18.08657,
6,1,6,00:00:44,1930698,1,0,-,-,-,12.47181,1.049009,8.411039E-02,12.51585,
7,1,7,00:00:50,1389496,1,0,-,-,-,10.48496,0.4967704,4.737934E-02,10.49672,
8,1,8,00:00:56,1000000,1,0,-,-,-,9.692799,0.3585804,3.699452E-02,9.69943,
9,1,9,00:01:02,719685.7,1,0,-,-,-,9.352329,0.3204834,3.426776E-02,9.357819,
10,1,10,00:01:09,517947.4,1,0,-,-,-,9.213731,0.3181224,0.034527,9.219221,
11,1,11,00:01:15,372759.4,1,0,-,-,-,9.175162,0.3293022,3.589061E-02,9.181069,
12,1,12,00:01:21,268269.6,1,0,-,-,-,9.188015,0.349018,3.798623E-02,9.194641,
13,1,13,00:01:27,193069.8,1,0,-,-,-,9.231435,0.3728886,4.039335E-02,9.238963,
14,1,14,00:01:33,138949.5,1,0,-,-,-,9.326941,0.4082737,4.377359E-02,9.335873,
15,1,15,00:01:39,100000,1,0,-,-,-,9.38605,0.4352769,4.637488E-02,9.396138,
16,2,1,00:01:47,100000,1,0,-,-,-,9.386209,0.4359162,4.644221E-02,9.396325,
17,2,2,00:01:56,71968.57,1,0,-,-,-,9.461149,0.4732221,0.0500174,9.472977,
18,2,3,00:02:05,51794.75,1,0,-,-,-,9.553274,0.5121545,5.361037E-02,9.566993,
19,2,4,00:02:10,37275.94,1,0,-,-,-,9.658493,0.5567945,5.764817E-02,9.674529,
20,2,5,00:02:16,26826.96,1,0,-,-,-,9.776376,0.6030434,6.168374E-02,9.794957,
21,2,6,00:02:22,19306.98,1,0,-,-,-,9.906766,0.6514089,6.575394E-02,9.928159,
22,2,7,00:02:28,13894.96,1,0,-,-,-,10.05332,0.7008875,6.971703E-02,10.07772,
23,2,8,00:02:34,10000,1,0,-,-,-,10.21112,0.746548,7.311129E-02,10.23837,
24,2,9,00:02:40,7196.857,1,0,-,-,-,10.38205,0.784788,7.559087E-02,10.41167,
25,2,10,00:02:46,5179.475,1,0,-,-,-,10.56421,0.8139787,0.0770506,10.59552,
26,2,11,00:02:52,3727.594,1,0,-,-,-,10.75279,0.8320163,7.737678E-02,10.78493,
27,2,12,00:02:58,2682.696,1,0,-,-,-,10.94454,0.8377808,7.654784E-02,10.97656,
28,2,13,00:03:03,1930.698,1,0,-,-,-,11.13702,0.8323707,7.473905E-02,11.16809,
29,2,14,00:03:10,1389.495,1,0,-,-,-,11.32538,0.8149344,7.195647E-02,11.35466,
30,2,15,00:03:16,1000,1,0,-,-,-,11.50597,0.7888266,6.855802E-02,11.53298,
31,2,16,00:03:22,719.6857,1,0,-,-,-,11.67632,0.7543927,6.460876E-02,11.70067,
32,2,17,00:03:28,517.9474,1,0,-,-,-,11.83879,0.7204633,6.085616E-02,11.86069,
33,2,18,00:03:34,372.7594,1,0,-,-,-,11.98807,0.6777425,5.653473E-02,12.00722,
34,2,19,00:03:41,268.2696,1,0,-,-,-,12.1283,0.6355004,5.239813E-02,12.14494,
35,2,20,00:03:47,193.0698,1,0,-,-,-,12.25886,0.5930857,4.838015E-02,12.2732,
36,2,21,00:03:53,138.9496,1,0,-,-,-,12.38228,0.5501781,4.443269E-02,12.3945,
37,2,22,00:03:59,100,1,0,-,-,-,12.49519,0.5019803,4.017388E-02,12.50527,
38,2,23,00:04:05,71.96857,1,0,-,-,-,12.59836,0.452744,3.593675E-02,12.60649,
39,2,24,00:04:11,51.79475,1,0,-,-,-,12.69051,0.4001254,0.0315295,12.69681,
40,2,25,00:04:16,37.27594,1,0,-,-,-,12.76818,0.3471748,2.719063E-02,12.77289,
41,2,26,00:04:22,26.82696,1,0,-,-,-,12.83213,0.296014,2.306819E-02,12.83554,
42,2,27,00:04:28,19.30698,1,0,-,-,-,12.88365,0.246729,1.915056E-02,12.88601,
43,2,28,00:04:34,13.89495,1,0,-,-,-,12.92305,0.2027356,1.568791E-02,12.92463,
44,2,29,00:04:40,10,1,0,-,-,-,12.95297,0.1635462,1.262615E-02,12.954,
45,2,30,00:04:48,7.196856,1,0,-,-,-,12.97569,0.13078,1.007885E-02,12.97635,
46,2,31,00:04:54,5.179475,1,0,-,-,-,12.99285,0.1007903,7.75737E-03,12.99324,
47,2,32,00:05:00,3.727594,1,0,-,-,-,13.00411,7.993895E-02,6.147207E-03,13.00436,
48,2,33,00:05:06,2.682696,1,0,-,-,-,13.01201,6.030667E-02,4.634694E-03,13.01215,
49,2,34,00:05:12,1.930698,1,0,-,-,-,13.02,4.616256E-02,3.545511E-03,13.02009,
50,2,35,00:05:19,1.389495,1,0,-,-,-,13.02223,3.925713E-02,3.014623E-03,13.02229,
51,2,36,00:05:25,1,1,0,-,-,-,13.03558,0.0115209,8.838045E-04,13.03558,
