Exported SMaRT Impedance Data
Experiment start time : 8/17/2016 7:23:00 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:12,10000000,1,0,-,-,-,-2.972499,-1.520914,0.5116616,3.339001,
2,1,2,00:00:18,7196857,1,0,-,-,-,-7.361801,3.149748,-0.4278502,8.007311,
3,1,3,00:00:27,5179475,1,0,-,-,-,-6.327135,6.984578,-1.103908,9.424275,
4,1,4,00:00:33,3727594,1,0,-,-,-,0.97361,29.58816,30.39016,29.60418,
5,1,5,00:00:39,2682696,1,0,-,-,-,17.31038,3.80127,0.2195948,17.72284,
6,1,6,00:00:45,1930698,1,0,-,-,-,12.24882,0.8534105,6.967289E-02,12.27851,
7,1,7,00:00:51,1389496,1,0,-,-,-,10.29416,0.3656705,3.552211E-02,10.30066,
8,1,8,00:00:57,1000000,1,0,-,-,-,9.508507,0.2402992,2.527203E-02,9.511542,
9,1,9,00:01:03,719685.7,1,0,-,-,-,9.160428,0.2078491,2.268988E-02,9.162786,
10,1,10,00:01:10,517947.4,1,0,-,-,-,9.008535,0.2011911,2.233339E-02,9.010781,
11,1,11,00:01:16,372759.4,1,0,-,-,-,8.951851,0.2049364,2.289318E-02,8.954196,
12,1,12,00:01:22,268269.6,1,0,-,-,-,8.943485,0.2114039,2.363775E-02,8.945984,
13,1,13,00:01:27,193069.8,1,0,-,-,-,8.960675,0.2209129,2.465359E-02,8.963398,
14,1,14,00:01:34,138949.5,1,0,-,-,-,9.025968,0.2389044,2.646857E-02,9.029129,
15,1,15,00:01:40,100000,1,0,-,-,-,9.053027,0.247109,2.729574E-02,9.056399,
16,2,1,00:01:48,100000,1,0,-,-,-,9.052595,0.2474667,2.733655E-02,9.055977,
17,2,2,00:01:57,71968.57,1,0,-,-,-,9.090114,0.2637793,2.901826E-02,9.09394,
18,2,3,00:02:05,51794.75,1,0,-,-,-,9.13889,0.2810874,3.075728E-02,9.143212,
19,2,4,00:02:11,37275.94,1,0,-,-,-,9.191709,0.3020332,3.285931E-02,9.19667,
20,2,5,00:02:17,26826.96,1,0,-,-,-,9.250644,0.3244824,3.507673E-02,9.256332,
21,2,6,00:02:23,19306.98,1,0,-,-,-,9.315385,0.3510501,3.768498E-02,9.321998,
22,2,7,00:02:29,13894.96,1,0,-,-,-,9.386976,0.382383,4.073548E-02,9.394761,
23,2,8,00:02:35,10000,1,0,-,-,-,9.463727,0.4184181,4.421283E-02,9.472972,
24,2,9,00:02:41,7196.857,1,0,-,-,-,9.551359,0.4566432,4.780924E-02,9.562269,
25,2,10,00:02:47,5179.475,1,0,-,-,-,9.645106,0.5011906,0.0519632,9.658119,
26,2,11,00:02:53,3727.594,1,0,-,-,-,9.752208,0.5476259,5.615404E-02,9.767571,
27,2,12,00:02:58,2682.696,1,0,-,-,-,9.870234,0.5949793,6.028016E-02,9.888151,
28,2,13,00:03:04,1930.698,1,0,-,-,-,10.00168,0.6435363,6.434281E-02,10.02236,
29,2,14,00:03:10,1389.495,1,0,-,-,-,10.14424,0.6901654,6.803517E-02,10.1677,
30,2,15,00:03:16,1000,1,0,-,-,-,10.30026,0.7336816,7.122941E-02,10.32636,
31,2,16,00:03:22,719.6857,1,0,-,-,-,10.46694,0.7701775,0.0735819,10.49524,
32,2,17,00:03:28,517.9474,1,0,-,-,-,10.6438,0.7998927,7.515107E-02,10.67381,
33,2,18,00:03:34,372.7594,1,0,-,-,-,10.82768,0.8209254,7.581728E-02,10.85876,
34,2,19,00:03:42,268.2696,1,0,-,-,-,11.01427,0.831648,7.550644E-02,11.04562,
35,2,20,00:03:47,193.0698,1,0,-,-,-,11.20315,0.8325475,7.431369E-02,11.23404,
36,2,21,00:03:53,138.9496,1,0,-,-,-,11.38738,0.8245172,7.240622E-02,11.41719,
37,2,22,00:03:59,100,1,0,-,-,-,11.56747,0.8082371,6.987157E-02,11.59567,
38,2,23,00:04:05,71.96857,1,0,-,-,-,11.74275,0.7856783,6.690755E-02,11.769,
39,2,24,00:04:11,51.79475,1,0,-,-,-,11.9116,0.7584192,6.367063E-02,11.93572,
40,2,25,00:04:17,37.27594,1,0,-,-,-,12.07186,0.7276794,6.027899E-02,12.09377,
41,2,26,00:04:23,26.82696,1,0,-,-,-,12.22432,0.6949188,5.684724E-02,12.24405,
42,2,27,00:04:29,19.30698,1,0,-,-,-,12.36998,0.6581404,5.320467E-02,12.38747,
43,2,28,00:04:35,13.89495,1,0,-,-,-,12.50998,0.6192859,4.950336E-02,12.5253,
44,2,29,00:04:41,10,1,0,-,-,-,12.63847,0.577073,4.566004E-02,12.65164,
45,2,30,00:04:48,7.196856,1,0,-,-,-,12.75985,0.5311687,4.162812E-02,12.7709,
46,2,31,00:04:55,5.179475,1,0,-,-,-,12.87063,0.4790097,3.721727E-02,12.87954,
47,2,32,00:05:01,3.727594,1,0,-,-,-,12.96772,0.4270566,3.293227E-02,12.97475,
48,2,33,00:05:07,2.682696,1,0,-,-,-,13.05108,0.3765821,2.885448E-02,13.05651,
49,2,34,00:05:13,1.930698,1,0,-,-,-,13.12205,0.3205193,2.442601E-02,13.12596,
50,2,35,00:05:19,1.389495,1,0,-,-,-,13.17861,0.2749194,2.086104E-02,13.18148,
51,2,36,00:05:26,1,1,0,-,-,-,13.22764,0.2203352,1.665718E-02,13.22947,
