Exported SMaRT Impedance Data
Experiment start time : 7/21/2016 5:23:59 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:14,10000000,1,0,-,-,-,-1.081131,-3.767575,3.484847,3.919625,
2,1,2,00:00:20,7196857,1,0,-,-,-,-8.951228,4.292316,-0.4795226,9.927158,
3,1,3,00:00:29,5179475,1,0,-,-,-,-7.985489,9.51198,-1.191158,12.41957,
4,1,4,00:00:35,3727594,1,0,-,-,-,15.35879,38.36248,2.497754,41.32279,
5,1,5,00:00:41,2682696,1,0,-,-,-,20.21478,4.661864,0.2306166,20.74537,
6,1,6,00:00:47,1930698,1,0,-,-,-,15.18254,1.758369,0.1158152,15.28402,
7,1,7,00:00:53,1389496,1,0,-,-,-,13.10974,1.145688,8.739208E-02,13.15971,
8,1,8,00:00:59,1000000,1,0,-,-,-,12.31768,0.9889295,8.028539E-02,12.35731,
9,1,9,00:01:04,719685.7,1,0,-,-,-,12.03843,0.9569436,7.949074E-02,12.0764,
10,1,10,00:01:12,517947.4,1,0,-,-,-,12.0004,0.9741167,8.117367E-02,12.03987,
11,1,11,00:01:18,372759.4,1,0,-,-,-,12.08966,1.004025,8.304821E-02,12.13128,
12,1,12,00:01:24,268269.6,1,0,-,-,-,12.24906,1.042639,8.511991E-02,12.29335,
13,1,13,00:01:29,193069.8,1,0,-,-,-,12.44598,1.074504,8.633342E-02,12.49227,
14,1,14,00:01:35,138949.5,1,0,-,-,-,12.67269,1.099247,8.674139E-02,12.72028,
15,1,15,00:01:41,100000,1,0,-,-,-,12.92789,1.120474,8.667105E-02,12.97635,
16,2,1,00:01:50,100000,1,0,-,-,-,12.93007,1.120917,8.669075E-02,12.97856,
17,2,2,00:01:59,71968.57,1,0,-,-,-,13.16693,1.121481,0.0851741,13.2146,
18,2,3,00:02:07,51794.75,1,0,-,-,-,13.41128,1.108522,8.265591E-02,13.45702,
19,2,4,00:02:13,37275.94,1,0,-,-,-,13.65318,1.087638,0.0796619,13.69643,
20,2,5,00:02:19,26826.96,1,0,-,-,-,13.88755,1.055286,7.598795E-02,13.92759,
21,2,6,00:02:25,19306.98,1,0,-,-,-,14.11409,1.019809,7.225472E-02,14.15088,
22,2,7,00:02:30,13894.96,1,0,-,-,-,14.33046,0.9783088,6.826778E-02,14.36382,
23,2,8,00:02:37,10000,1,0,-,-,-,14.54785,0.9362848,6.435899E-02,14.57795,
24,2,9,00:02:43,7196.857,1,0,-,-,-,14.7454,0.8861625,6.009753E-02,14.77201,
25,2,10,00:02:49,5179.475,1,0,-,-,-,14.92859,0.8325428,5.576835E-02,14.95179,
26,2,11,00:02:54,3727.594,1,0,-,-,-,15.10516,0.770894,5.103515E-02,15.12482,
27,2,12,00:03:00,2682.696,1,0,-,-,-,15.26846,0.7067288,4.628683E-02,15.28481,
28,2,13,00:03:06,1930.698,1,0,-,-,-,15.41533,0.6365623,4.129412E-02,15.42847,
29,2,14,00:03:12,1389.495,1,0,-,-,-,15.54699,0.5625263,3.618232E-02,15.55717,
30,2,15,00:03:18,1000,1,0,-,-,-,15.65858,0.4831899,3.085783E-02,15.66604,
31,2,16,00:03:24,719.6857,1,0,-,-,-,15.74765,0.4055507,0.0257531,15.75287,
32,2,17,00:03:30,517.9474,1,0,-,-,-,15.81845,0.3365436,2.127539E-02,15.82203,
33,2,18,00:03:38,372.7594,1,0,-,-,-,15.86915,0.2711267,1.708514E-02,15.87146,
34,2,19,00:03:45,268.2696,1,0,-,-,-,15.90485,0.2129774,1.339073E-02,15.90627,
35,2,20,00:03:51,193.0698,1,0,-,-,-,15.93081,0.1677583,1.053043E-02,15.9317,
36,2,21,00:03:57,138.9496,1,0,-,-,-,15.95009,0.130935,8.209044E-03,15.95062,
37,2,22,00:04:02,100,1,0,-,-,-,15.96237,0.1032869,6.470649E-03,15.9627,
38,2,23,00:04:09,71.96857,1,0,-,-,-,15.97241,7.936326E-02,4.968773E-03,15.9726,
39,2,24,00:04:14,51.79475,1,0,-,-,-,15.98045,6.273075E-02,3.925467E-03,15.98058,
40,2,25,00:04:20,37.27594,1,0,-,-,-,15.98596,5.106692E-02,3.194485E-03,15.98605,
41,2,26,00:04:26,26.82696,1,0,-,-,-,15.98879,4.160811E-02,2.602329E-03,15.98885,
42,2,27,00:04:32,19.30698,1,0,-,-,-,15.99083,3.720104E-02,2.326398E-03,15.99087,
43,2,28,00:04:38,13.89495,1,0,-,-,-,15.99272,3.348064E-02,2.093493E-03,15.99275,
44,2,29,00:04:46,10,1,0,-,-,-,15.99505,3.312127E-02,2.07072E-03,15.99508,
45,2,30,00:04:53,7.196856,1,0,-,-,-,15.99786,3.766675E-02,2.354487E-03,15.9979,
46,2,31,00:04:59,5.179475,1,0,-,-,-,15.99975,4.421403E-02,2.76342E-03,15.99981,
47,2,32,00:05:05,3.727594,1,0,-,-,-,15.99828,5.580321E-02,3.488075E-03,15.99838,
48,2,33,00:05:12,2.682696,1,0,-,-,-,15.99796,7.354418E-02,4.597096E-03,15.99813,
49,2,34,00:05:18,1.930698,1,0,-,-,-,16.00206,0.1083895,6.773476E-03,16.00242,
50,2,35,00:05:24,1.389495,1,0,-,-,-,15.99615,0.1443096,9.021518E-03,15.9968,
51,2,36,00:05:31,1,1,0,-,-,-,16.04672,0.1787509,0.0111394,16.04772,
