Exported SMaRT Impedance Data
Experiment start time : 7/21/2016 8:06:09 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:10,10000000,1,0,-,-,-,-0.1667008,-4.608821,27.64726,4.611835,
2,1,2,00:00:16,7196857,1,0,-,-,-,-15.22897,-1.40618,9.233586E-02,15.29375,
3,1,3,00:00:25,5179475,1,0,-,-,-,-11.99811,12.98298,-1.082086,17.67802,
4,1,4,00:00:31,3727594,1,0,-,-,-,26.11074,21.81891,0.83563,34.02699,
5,1,5,00:00:37,2682696,1,0,-,-,-,24.10712,3.974355,0.1648623,24.43254,
6,1,6,00:00:43,1930698,1,0,-,-,-,17.3103,1.250037,7.221345E-02,17.35538,
7,1,7,00:00:49,1389496,1,0,-,-,-,15.37552,0.8292841,5.393536E-02,15.39787,
8,1,8,00:00:54,1000000,1,0,-,-,-,14.36278,0.6930742,4.825489E-02,14.37949,
9,1,9,00:01:00,719685.7,1,0,-,-,-,13.94326,0.6781792,4.863851E-02,13.95974,
10,1,10,00:01:08,517947.4,1,0,-,-,-,13.80607,0.697987,5.055654E-02,13.8237,
11,1,11,00:01:14,372759.4,1,0,-,-,-,13.80982,0.7408482,5.364649E-02,13.82967,
12,1,12,00:01:19,268269.6,1,0,-,-,-,13.89066,0.7970845,5.738276E-02,13.91351,
13,1,13,00:01:25,193069.8,1,0,-,-,-,14.02259,0.8580734,0.0611922,14.04882,
14,1,14,00:01:31,138949.5,1,0,-,-,-,14.18832,0.9250423,6.519745E-02,14.21844,
15,1,15,00:01:37,100000,1,0,-,-,-,14.38875,1.002646,6.968264E-02,14.42364,
16,2,1,00:01:46,100000,1,0,-,-,-,14.38785,1.002343,6.966593E-02,14.42272,
17,2,2,00:01:55,71968.57,1,0,-,-,-,14.58419,1.074315,7.366297E-02,14.6237,
18,2,3,00:02:03,51794.75,1,0,-,-,-,14.80909,1.139046,7.691535E-02,14.85283,
19,2,4,00:02:09,37275.94,1,0,-,-,-,15.05119,1.209953,8.038918E-02,15.09975,
20,2,5,00:02:15,26826.96,1,0,-,-,-,15.31036,1.279521,8.357222E-02,15.36373,
21,2,6,00:02:21,19306.98,1,0,-,-,-,15.58522,1.350419,8.664743E-02,15.64362,
22,2,7,00:02:27,13894.96,1,0,-,-,-,15.88046,1.419433,8.938239E-02,15.94377,
23,2,8,00:02:32,10000,1,0,-,-,-,16.19366,1.48467,0.0916822,16.26158,
24,2,9,00:02:39,7196.857,1,0,-,-,-,16.53436,1.548957,9.368108E-02,16.60676,
25,2,10,00:02:45,5179.475,1,0,-,-,-,16.8731,1.600205,9.483764E-02,16.94881,
26,2,11,00:02:50,3727.594,1,0,-,-,-,17.22485,1.641174,9.527944E-02,17.30286,
27,2,12,00:02:56,2682.696,1,0,-,-,-,17.59169,1.670586,9.496448E-02,17.67084,
28,2,13,00:03:02,1930.698,1,0,-,-,-,17.97222,1.687748,9.390868E-02,18.05129,
29,2,14,00:03:08,1389.495,1,0,-,-,-,18.34891,1.695884,9.242424E-02,18.42712,
30,2,15,00:03:14,1000,1,0,-,-,-,18.72737,1.687004,9.008227E-02,18.8032,
31,2,16,00:03:20,719.6857,1,0,-,-,-,19.09857,1.666239,8.724416E-02,19.17112,
32,2,17,00:03:26,517.9474,1,0,-,-,-,19.46758,1.625945,8.352064E-02,19.53536,
33,2,18,00:03:34,372.7594,1,0,-,-,-,19.8282,1.575081,7.943643E-02,19.89066,
34,2,19,00:03:41,268.2696,1,0,-,-,-,20.1694,1.500619,7.440081E-02,20.22514,
35,2,20,00:03:47,193.0698,1,0,-,-,-,20.49978,1.420803,6.930818E-02,20.54896,
36,2,21,00:03:53,138.9496,1,0,-,-,-,20.81104,1.328014,6.381299E-02,20.85336,
37,2,22,00:03:58,100,1,0,-,-,-,21.09545,1.217452,5.771159E-02,21.13055,
38,2,23,00:04:05,71.96857,1,0,-,-,-,21.35127,1.095301,0.0512991,21.37934,
39,2,24,00:04:11,51.79475,1,0,-,-,-,21.57573,0.9645455,4.470513E-02,21.59727,
40,2,25,00:04:16,37.27594,1,0,-,-,-,21.76325,0.8330049,3.827576E-02,21.77919,
41,2,26,00:04:22,26.82696,1,0,-,-,-,21.91739,0.7020164,3.203011E-02,21.92863,
42,2,27,00:04:28,19.30698,1,0,-,-,-,22.03313,0.5785995,2.626043E-02,22.04072,
43,2,28,00:04:34,13.89495,1,0,-,-,-,22.12837,0.4661863,2.106735E-02,22.13328,
44,2,29,00:04:40,10,1,0,-,-,-,22.19318,0.3731054,1.681172E-02,22.19631,
45,2,30,00:04:50,7.196856,1,0,-,-,-,22.24159,0.2928705,0.0131677,22.24352,
46,2,31,00:04:57,5.179475,1,0,-,-,-,22.27619,0.2262552,1.015682E-02,22.27734,
47,2,32,00:05:03,3.727594,1,0,-,-,-,22.30055,0.1688416,7.571183E-03,22.30119,
48,2,33,00:05:10,2.682696,1,0,-,-,-,22.31971,0.1320915,5.918156E-03,22.3201,
49,2,34,00:05:16,1.930698,1,0,-,-,-,22.31414,0.1037448,4.649288E-03,22.31438,
50,2,35,00:05:23,1.389495,1,0,-,-,-,22.3149,6.975682E-02,3.12602E-03,22.31501,
51,2,36,00:05:28,1,1,0,-,-,-,22.33995,3.755203E-02,1.680936E-03,22.33999,
