Exported SMaRT Impedance Data
Experiment start time : 7/21/2016 7:19:41 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:14,10000000,1,0,-,-,-,-1.226259,-3.737964,3.048265,3.933966,
2,1,2,00:00:21,7196857,1,0,-,-,-,-8.42551,4.620984,-0.5484515,9.609512,
3,1,3,00:00:29,5179475,1,0,-,-,-,-7.807648,9.644073,-1.235209,12.40836,
4,1,4,00:00:35,3727594,1,0,-,-,-,17.19427,18.54749,1.078702,25.29134,
5,1,5,00:00:41,2682696,1,0,-,-,-,19.59711,3.768491,0.1922983,19.95615,
6,1,6,00:00:47,1930698,1,0,-,-,-,14.64019,1.307969,8.934104E-02,14.6985,
7,1,7,00:00:53,1389496,1,0,-,-,-,12.60366,0.8029395,6.370685E-02,12.62921,
8,1,8,00:00:59,1000000,1,0,-,-,-,11.79928,0.6777804,0.0574425,11.81874,
9,1,9,00:01:05,719685.7,1,0,-,-,-,11.48106,0.6574465,5.726356E-02,11.49987,
10,1,10,00:01:13,517947.4,1,0,-,-,-,11.38923,0.6779951,5.952948E-02,11.4094,
11,1,11,00:01:18,372759.4,1,0,-,-,-,11.41608,0.7138089,6.252661E-02,11.43838,
12,1,12,00:01:24,268269.6,1,0,-,-,-,11.50905,0.7611546,6.613531E-02,11.53419,
13,1,13,00:01:30,193069.8,1,0,-,-,-,11.64128,0.8116298,6.971999E-02,11.66954,
14,1,14,00:01:36,138949.5,1,0,-,-,-,11.80289,0.8606995,7.292276E-02,11.83423,
15,1,15,00:01:42,100000,1,0,-,-,-,11.99893,0.9171819,7.643867E-02,12.03393,
16,2,1,00:01:51,100000,1,0,-,-,-,11.99883,0.9172783,7.644731E-02,12.03384,
17,2,2,00:01:59,71968.57,1,0,-,-,-,12.18619,0.9603244,7.880433E-02,12.22397,
18,2,3,00:02:08,51794.75,1,0,-,-,-,12.39269,0.9991072,8.062068E-02,12.4329,
19,2,4,00:02:14,37275.94,1,0,-,-,-,12.6106,1.034654,8.204637E-02,12.65297,
20,2,5,00:02:19,26826.96,1,0,-,-,-,12.83811,1.062259,0.0827426,12.88199,
21,2,6,00:02:25,19306.98,1,0,-,-,-,13.07302,1.084809,8.298075E-02,13.11796,
22,2,7,00:02:31,13894.96,1,0,-,-,-,13.31376,1.099556,8.258791E-02,13.35909,
23,2,8,00:02:37,10000,1,0,-,-,-,13.56544,1.10891,8.174527E-02,13.61069,
24,2,9,00:02:43,7196.857,1,0,-,-,-,13.81055,1.105678,8.006043E-02,13.85474,
25,2,10,00:02:49,5179.475,1,0,-,-,-,14.05205,1.093459,0.0778149,14.09453,
26,2,11,00:02:55,3727.594,1,0,-,-,-,14.29174,1.069342,7.482242E-02,14.33169,
27,2,12,00:03:01,2682.696,1,0,-,-,-,14.52286,1.04106,7.168423E-02,14.56012,
28,2,13,00:03:07,1930.698,1,0,-,-,-,14.74874,1.005365,6.816611E-02,14.78297,
29,2,14,00:03:12,1389.495,1,0,-,-,-,14.96415,0.9642136,6.443492E-02,14.99518,
30,2,15,00:03:19,1000,1,0,-,-,-,15.17321,0.9171358,6.044443E-02,15.2009,
31,2,16,00:03:25,719.6857,1,0,-,-,-,15.36891,0.8615485,5.605788E-02,15.39304,
32,2,17,00:03:31,517.9474,1,0,-,-,-,15.55658,0.8054133,5.177316E-02,15.57741,
33,2,18,00:03:37,372.7594,1,0,-,-,-,15.72721,0.7356012,4.677252E-02,15.7444,
34,2,19,00:03:44,268.2696,1,0,-,-,-,15.87894,0.6580302,4.144043E-02,15.89257,
35,2,20,00:03:50,193.0698,1,0,-,-,-,16.01408,0.5777165,3.607554E-02,16.02449,
36,2,21,00:03:56,138.9496,1,0,-,-,-,16.12455,0.4955578,3.073313E-02,16.13216,
37,2,22,00:04:02,100,1,0,-,-,-,16.21623,0.41442,2.555588E-02,16.22152,
38,2,23,00:04:08,71.96857,1,0,-,-,-,16.28302,0.3387769,2.080554E-02,16.28654,
39,2,24,00:04:14,51.79475,1,0,-,-,-,16.33561,0.2733231,1.673173E-02,16.3379,
40,2,25,00:04:20,37.27594,1,0,-,-,-,16.37201,0.2172252,1.326808E-02,16.37346,
41,2,26,00:04:25,26.82696,1,0,-,-,-,16.39754,0.1710308,1.043027E-02,16.39843,
42,2,27,00:04:31,19.30698,1,0,-,-,-,16.41698,0.1333731,8.124095E-03,16.41752,
43,2,28,00:04:37,13.89495,1,0,-,-,-,16.43013,0.1029977,6.268831E-03,16.43045,
44,2,29,00:04:43,10,1,0,-,-,-,16.4403,8.208881E-02,4.993146E-03,16.4405,
45,2,30,00:04:51,7.196856,1,0,-,-,-,16.4478,6.282896E-02,3.819901E-03,16.44792,
46,2,31,00:05:00,5.179475,1,0,-,-,-,16.45221,4.745302E-02,2.884295E-03,16.45228,
47,2,32,00:05:06,3.727594,1,0,-,-,-,16.45541,3.904315E-02,2.372663E-03,16.45546,
48,2,33,00:05:13,2.682696,1,0,-,-,-,16.4584,3.384003E-02,2.056095E-03,16.45843,
49,2,34,00:05:19,1.930698,1,0,-,-,-,16.46308,3.365309E-02,2.044155E-03,16.46311,
50,2,35,00:05:25,1.389495,1,0,-,-,-,16.45337,3.002292E-02,1.824727E-03,16.4534,
51,2,36,00:05:32,1,1,0,-,-,-,16.45988,4.347801E-02,2.641454E-03,16.45993,
