Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 4:52:02 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:14,10000000,1,0,-,-,-,-1.963184,2.250983,-1.146598,2.986807,
2,1,2,00:00:20,7196857,1,0,-,-,-,-1.415814,1.944011,-1.373069,2.404934,
3,1,3,00:00:31,5179475,1,0,-,-,-,-4.918175,6.90573,-1.404125,8.478063,
4,1,4,00:00:37,3727594,1,0,-,-,-,10.19969,21.67484,2.125049,23.9548,
5,1,5,00:00:43,2682696,1,0,-,-,-,11.50436,1.492685,0.1297495,11.60079,
6,1,6,00:00:49,1930698,1,0,-,-,-,8.278681,0.4024674,4.861492E-02,8.288458,
7,1,7,00:00:55,1389496,1,0,-,-,-,7.248774,0.2534848,3.496934E-02,7.253204,
8,1,8,00:01:00,1000000,1,0,-,-,-,6.838355,0.2302684,3.367307E-02,6.84223,
9,1,9,00:01:06,719685.7,1,0,-,-,-,6.668228,0.2449867,3.673939E-02,6.672727,
10,1,10,00:01:14,517947.4,1,0,-,-,-,6.610377,0.269779,4.081143E-02,6.61588,
11,1,11,00:01:20,372759.4,1,0,-,-,-,6.610642,0.2993658,4.528544E-02,6.617417,
12,1,12,00:01:25,268269.6,1,0,-,-,-,6.64219,0.3361902,5.061436E-02,6.650693,
13,1,13,00:01:32,193069.8,1,0,-,-,-,6.727113,0.3829762,5.693024E-02,6.738006,
14,1,14,00:01:38,138949.5,1,0,-,-,-,6.783792,0.4268225,6.291799E-02,6.797206,
15,1,15,00:01:43,100000,1,0,-,-,-,6.859841,0.4789305,6.981656E-02,6.876539,
16,2,1,00:01:52,100000,1,0,-,-,-,6.860096,0.4791015,6.983888E-02,6.876806,
17,2,2,00:02:01,71968.57,1,0,-,-,-,6.953988,0.5376555,7.731614E-02,6.974741,
18,2,3,00:02:09,51794.75,1,0,-,-,-,7.068784,0.5988442,8.471671E-02,7.094105,
19,2,4,00:02:15,37275.94,1,0,-,-,-,7.200996,0.6608899,9.177756E-02,7.23126,
20,2,5,00:02:21,26826.96,1,0,-,-,-,7.352404,0.7201566,9.794845E-02,7.387589,
21,2,6,00:02:27,19306.98,1,0,-,-,-,7.519282,0.7728525,0.1027827,7.558896,
22,2,7,00:02:33,13894.96,1,0,-,-,-,7.700539,0.8185524,0.1062981,7.743922,
23,2,8,00:02:39,10000,1,0,-,-,-,7.89849,0.8515412,0.1078106,7.94426,
24,2,9,00:02:45,7196.857,1,0,-,-,-,8.107615,0.8670923,0.1069479,8.153851,
25,2,10,00:02:51,5179.475,1,0,-,-,-,8.31929,0.8623517,0.1036569,8.363865,
26,2,11,00:02:57,3727.594,1,0,-,-,-,8.528319,0.8348982,9.789715E-02,8.569089,
27,2,12,00:03:02,2682.696,1,0,-,-,-,8.725582,0.7866929,9.015936E-02,8.760974,
28,2,13,00:03:08,1930.698,1,0,-,-,-,8.90375,0.719795,8.084177E-02,8.932797,
29,2,14,00:03:14,1389.495,1,0,-,-,-,9.05963,0.642571,7.092685E-02,9.08239,
30,2,15,00:03:20,1000,1,0,-,-,-,9.190182,0.5591218,6.083903E-02,9.207174,
31,2,16,00:03:26,719.6857,1,0,-,-,-,9.296188,0.4775202,5.136731E-02,9.308445,
32,2,17,00:03:32,517.9474,1,0,-,-,-,9.379436,0.3998926,4.263503E-02,9.387958,
33,2,18,00:03:38,372.7594,1,0,-,-,-,9.443389,0.3308261,3.503256E-02,9.449182,
34,2,19,00:03:46,268.2696,1,0,-,-,-,9.492588,0.272183,2.867321E-02,9.49649,
35,2,20,00:03:51,193.0698,1,0,-,-,-,9.530334,0.2229621,2.339499E-02,9.532942,
36,2,21,00:03:58,138.9496,1,0,-,-,-,9.559029,0.1829405,1.913798E-02,9.560779,
37,2,22,00:04:04,100,1,0,-,-,-,9.582607,0.1516742,1.582807E-02,9.583808,
38,2,23,00:04:09,71.96857,1,0,-,-,-,9.601094,0.1268548,1.321254E-02,9.601933,
39,2,24,00:04:15,51.79475,1,0,-,-,-,9.616818,0.1084307,1.127511E-02,9.61743,
40,2,25,00:04:21,37.27594,1,0,-,-,-,9.630336,9.437751E-02,9.800022E-03,9.630798,
41,2,26,00:04:27,26.82696,1,0,-,-,-,9.641031,8.529068E-02,8.846634E-03,9.641409,
42,2,27,00:04:33,19.30698,1,0,-,-,-,9.652575,8.051013E-02,8.340793E-03,9.652911,
43,2,28,00:04:39,13.89495,1,0,-,-,-,9.657947,7.844622E-02,8.122453E-03,9.658265,
44,2,29,00:04:45,10,1,0,-,-,-,9.672113,7.819503E-02,8.084586E-03,9.672429,
45,2,30,00:04:53,7.196856,1,0,-,-,-,9.666826,9.706776E-02,1.004133E-02,9.667314,
46,2,31,00:04:59,5.179475,1,0,-,-,-,9.679725,0.098892,1.021641E-02,9.68023,
47,2,32,00:05:05,3.727594,1,0,-,-,-,9.696054,0.1145613,1.181524E-02,9.696732,
48,2,33,00:05:11,2.682696,1,0,-,-,-,9.700131,0.1389937,1.432905E-02,9.701127,
49,2,34,00:05:17,1.930698,1,0,-,-,-,9.708199,0.1770034,1.823236E-02,9.709812,
50,2,35,00:05:24,1.389495,1,0,-,-,-,9.723549,0.2494451,2.565371E-02,9.726748,
51,2,36,00:05:30,1,1,0,-,-,-,9.731389,0.3106764,3.192519E-02,9.736347,
