Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 8:12:28 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:12,10000000,1,0,-,-,-,-1.637711,1.942789,-1.186283,2.54097,
2,1,2,00:00:18,7196857,1,0,-,-,-,-0.8065689,1.428345,-1.770891,1.640343,
3,1,3,00:00:29,5179475,1,0,-,-,-,-3.300894,5.007136,-1.516903,5.997276,
4,1,4,00:00:35,3727594,1,0,-,-,-,6.589787,15.94276,2.419314,17.251,
5,1,5,00:00:41,2682696,1,0,-,-,-,8.652079,0.9259886,0.107025,8.701489,
6,1,6,00:00:47,1930698,1,0,-,-,-,6.170805,0.1501221,0.0243278,6.17263,
7,1,7,00:00:52,1389496,1,0,-,-,-,5.418837,5.909479E-04,1.090544E-04,5.418837,
8,1,8,00:00:58,1000000,1,0,-,-,-,5.086586,-1.400497E-04,-2.753314E-05,5.086586,
9,1,9,00:01:04,719685.7,1,0,-,-,-,4.937219,8.081584E-03,1.63687E-03,4.937226,
10,1,10,00:01:12,517947.4,1,0,-,-,-,4.868488,1.747415E-02,3.589236E-03,4.868519,
11,1,11,00:01:17,372759.4,1,0,-,-,-,4.838019,2.303576E-02,4.761402E-03,4.838074,
12,1,12,00:01:24,268269.6,1,0,-,-,-,4.867021,4.284357E-02,8.802834E-03,4.867209,
13,1,13,00:01:29,193069.8,1,0,-,-,-,4.844581,3.849056E-02,7.945075E-03,4.844734,
14,1,14,00:01:35,138949.5,1,0,-,-,-,4.836406,3.790524E-02,7.837482E-03,4.836555,
15,1,15,00:01:41,100000,1,0,-,-,-,4.837258,3.772049E-02,7.797908E-03,4.837405,
16,2,1,00:01:50,100000,1,0,-,-,-,4.837216,3.775841E-02,7.805814E-03,4.837363,
17,2,2,00:01:58,71968.57,1,0,-,-,-,4.841536,3.723733E-02,7.691223E-03,4.841679,
18,2,3,00:02:07,51794.75,1,0,-,-,-,4.847133,0.0350894,7.239207E-03,4.84726,
19,2,4,00:02:12,37275.94,1,0,-,-,-,4.85139,3.418195E-02,7.045806E-03,4.851511,
20,2,5,00:02:19,26826.96,1,0,-,-,-,4.863041,4.312083E-02,8.86705E-03,4.863233,
21,2,6,00:02:24,19306.98,1,0,-,-,-,4.868536,4.523586E-02,9.291469E-03,4.868747,
22,2,7,00:02:30,13894.96,1,0,-,-,-,4.877119,4.724135E-02,9.686324E-03,4.877347,
23,2,8,00:02:36,10000,1,0,-,-,-,4.885939,5.035081E-02,1.030525E-02,4.886199,
24,2,9,00:02:42,7196.857,1,0,-,-,-,4.896698,5.366018E-02,1.095844E-02,4.896992,
25,2,10,00:02:48,5179.475,1,0,-,-,-,4.907964,5.661687E-02,1.153571E-02,4.908291,
26,2,11,00:02:53,3727.594,1,0,-,-,-,4.919137,6.033481E-02,1.226532E-02,4.919507,
27,2,12,00:03:00,2682.696,1,0,-,-,-,4.934321,0.0647504,1.312246E-02,4.934746,
28,2,13,00:03:06,1930.698,1,0,-,-,-,4.94755,6.819009E-02,0.0137826,4.94802,
29,2,14,00:03:12,1389.495,1,0,-,-,-,4.961814,7.356337E-02,0.0148259,4.962359,
30,2,15,00:03:18,1000,1,0,-,-,-,4.976396,7.708935E-02,0.015491,4.976993,
31,2,16,00:03:23,719.6857,1,0,-,-,-,4.993195,8.272259E-02,1.656707E-02,4.99388,
32,2,17,00:03:29,517.9474,1,0,-,-,-,5.010057,8.749854E-02,1.746458E-02,5.010821,
33,2,18,00:03:35,372.7594,1,0,-,-,-,5.027929,9.339675E-02,1.857559E-02,5.028796,
34,2,19,00:03:43,268.2696,1,0,-,-,-,5.046267,0.0988855,1.959577E-02,5.047235,
35,2,20,00:03:49,193.0698,1,0,-,-,-,5.067291,0.1062544,2.096868E-02,5.068405,
36,2,21,00:03:55,138.9496,1,0,-,-,-,5.089427,0.1143987,2.247771E-02,5.090712,
37,2,22,00:04:00,100,1,0,-,-,-,5.112126,0.1223302,2.392941E-02,5.11359,
38,2,23,00:04:06,71.96857,1,0,-,-,-,5.136682,0.1319776,2.569317E-02,5.138377,
39,2,24,00:04:12,51.79475,1,0,-,-,-,5.162937,0.1434093,2.777669E-02,5.164928,
40,2,25,00:04:18,37.27594,1,0,-,-,-,5.192176,0.1562556,3.009442E-02,5.194527,
41,2,26,00:04:24,26.82696,1,0,-,-,-,5.222596,0.170474,3.264162E-02,5.225378,
42,2,27,00:04:30,19.30698,1,0,-,-,-,5.256178,0.1856334,3.531718E-02,5.259455,
43,2,28,00:04:36,13.89495,1,0,-,-,-,5.294353,0.2049984,3.872021E-02,5.29832,
44,2,29,00:04:42,10,1,0,-,-,-,5.335841,0.2287362,4.286788E-02,5.340742,
45,2,30,00:04:48,7.196856,1,0,-,-,-,5.385338,0.2525688,4.689934E-02,5.391257,
46,2,31,00:04:54,5.179475,1,0,-,-,-,5.424167,0.2781838,0.051286,5.431296,
