Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 2:40:16 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:14,10000000,1,0,-,-,-,-0.8204456,2.101489,-2.5614,2.255967,
2,1,2,00:00:21,7196857,1,0,-,-,-,-0.9500215,1.654821,-1.741877,1.908133,
3,1,3,00:00:32,5179475,1,0,-,-,-,-3.15128,5.676492,-1.801329,6.492544,
4,1,4,00:00:37,3727594,1,0,-,-,-,6.919289,14.29255,2.06561,15.87935,
5,1,5,00:00:43,2682696,1,0,-,-,-,8.873287,1.380409,0.1555691,8.98002,
6,1,6,00:00:49,1930698,1,0,-,-,-,6.479756,0.3525287,5.440462E-02,6.489338,
7,1,7,00:00:55,1389496,1,0,-,-,-,5.678022,0.1852029,3.261749E-02,5.681042,
8,1,8,00:01:01,1000000,1,0,-,-,-,5.375005,0.1078455,2.006426E-02,5.376087,
9,1,9,00:01:07,719685.7,1,0,-,-,-,5.225894,0.1142311,2.185866E-02,5.227142,
10,1,10,00:01:14,517947.4,1,0,-,-,-,5.16654,0.1300994,2.518116E-02,5.168178,
11,1,11,00:01:20,372759.4,1,0,-,-,-,5.153029,0.1473334,2.859161E-02,5.155135,
12,1,12,00:01:26,268269.6,1,0,-,-,-,5.208174,0.1888384,3.625809E-02,5.211596,
13,1,13,00:01:32,193069.8,1,0,-,-,-,5.208961,0.2012805,3.864119E-02,5.212849,
14,1,14,00:01:38,138949.5,1,0,-,-,-,5.233726,0.2171884,4.149785E-02,5.238231,
15,1,15,00:01:44,100000,1,0,-,-,-,5.270519,0.237009,4.496883E-02,5.275845,
16,2,1,00:01:52,100000,1,0,-,-,-,5.270802,0.2366361,4.489566E-02,5.276111,
17,2,2,00:02:01,71968.57,1,0,-,-,-,5.316689,0.2565361,0.0482511,5.322875,
18,2,3,00:02:09,51794.75,1,0,-,-,-,5.367991,0.2756811,5.135647E-02,5.375065,
19,2,4,00:02:15,37275.94,1,0,-,-,-,5.423787,0.2956395,5.450796E-02,5.431838,
20,2,5,00:02:21,26826.96,1,0,-,-,-,5.490545,0.3326042,6.057764E-02,5.50061,
21,2,6,00:02:27,19306.98,1,0,-,-,-,5.556492,0.3597926,6.475176E-02,5.568129,
22,2,7,00:02:33,13894.96,1,0,-,-,-,5.632145,0.3885362,6.898546E-02,5.645531,
23,2,8,00:02:39,10000,1,0,-,-,-,5.713286,0.419442,0.0734152,5.728662,
24,2,9,00:02:45,7196.857,1,0,-,-,-,5.803677,0.4510803,0.0777232,5.82118,
25,2,10,00:02:51,5179.475,1,0,-,-,-,5.901402,0.4838407,8.198741E-02,5.921204,
26,2,11,00:02:57,3727.594,1,0,-,-,-,6.008269,0.5154269,8.578625E-02,6.030337,
27,2,12,00:03:03,2682.696,1,0,-,-,-,6.123255,0.5447613,8.896596E-02,6.14744,
28,2,13,00:03:09,1930.698,1,0,-,-,-,6.247912,0.5715399,9.147695E-02,6.273999,
29,2,14,00:03:15,1389.495,1,0,-,-,-,6.381064,0.5920384,9.278051E-02,6.40847,
30,2,15,00:03:21,1000,1,0,-,-,-,6.520598,0.6027247,9.243395E-02,6.548395,
31,2,16,00:03:27,719.6857,1,0,-,-,-,6.664027,0.6024888,9.040911E-02,6.691207,
32,2,17,00:03:33,517.9474,1,0,-,-,-,6.809203,0.5900805,8.665927E-02,6.834723,
33,2,18,00:03:39,372.7594,1,0,-,-,-,6.948525,0.5628337,8.100045E-02,6.971283,
34,2,19,00:03:46,268.2696,1,0,-,-,-,7.076822,0.5231321,0.0739219,7.096131,
35,2,20,00:03:52,193.0698,1,0,-,-,-,7.19217,0.4725909,6.570908E-02,7.20768,
36,2,21,00:03:58,138.9496,1,0,-,-,-,7.288033,0.4182434,5.738769E-02,7.300024,
37,2,22,00:04:04,100,1,0,-,-,-,7.364929,0.3631589,4.930922E-02,7.373878,
38,2,23,00:04:10,71.96857,1,0,-,-,-,7.423422,0.3135657,4.224005E-02,7.430041,
39,2,24,00:04:16,51.79475,1,0,-,-,-,7.466737,0.2760407,3.696938E-02,7.471838,
40,2,25,00:04:22,37.27594,1,0,-,-,-,7.497051,0.2505207,0.0334159,7.501235,
41,2,26,00:04:27,26.82696,1,0,-,-,-,7.519513,0.2429315,3.230682E-02,7.523436,
42,2,27,00:04:34,19.30698,1,0,-,-,-,7.536733,0.2529717,3.356517E-02,7.540977,
43,2,28,00:04:40,13.89495,1,0,-,-,-,7.551793,0.2853177,3.778146E-02,7.557181,
44,2,29,00:04:46,10,1,0,-,-,-,7.564061,0.3461239,4.575901E-02,7.571976,
45,2,30,00:04:52,7.196856,1,0,-,-,-,7.580658,0.4389178,0.0578997,7.593354,
46,2,31,00:04:59,5.179475,1,0,-,-,-,7.608443,0.575092,7.558602E-02,7.630147,
47,2,32,00:05:05,3.727594,1,0,-,-,-,7.651172,0.7644398,9.991147E-02,7.689265,
48,2,33,00:05:12,2.682696,1,0,-,-,-,7.721365,1.019334,0.1320147,7.788358,
49,2,34,00:05:18,1.930698,1,0,-,-,-,7.833432,1.354417,0.1729021,7.94966,
50,2,35,00:05:25,1.389495,1,0,-,-,-,8.015578,1.778994,0.221942,8.210622,
51,2,36,00:05:32,1,1,0,-,-,-,8.27423,2.287444,0.276454,8.584596,
