Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 10:21:41 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:11,10000000,1,0,-,-,-,-1.812151,1.942577,-1.071973,2.656595,
2,1,2,00:00:18,7196857,1,0,-,-,-,-0.7599681,1.394179,-1.834523,1.587856,
3,1,3,00:00:29,5179475,1,0,-,-,-,-3.087137,4.683178,-1.516997,5.60915,
4,1,4,00:00:35,3727594,1,0,-,-,-,5.84971,14.85758,2.539884,15.96768,
5,1,5,00:00:41,2682696,1,0,-,-,-,7.981319,0.8303882,0.1040415,8.024401,
6,1,6,00:00:46,1930698,1,0,-,-,-,5.647107,0.1230777,2.179482E-02,5.648448,
7,1,7,00:00:52,1389496,1,0,-,-,-,4.942556,-6.405166E-03,-1.295922E-03,4.94256,
8,1,8,00:00:58,1000000,1,0,-,-,-,4.632644,-4.540802E-03,-9.80175E-04,4.632647,
9,1,9,00:01:04,719685.7,1,0,-,-,-,4.492723,5.051695E-03,1.124417E-03,4.492725,
10,1,10,00:01:11,517947.4,1,0,-,-,-,4.429433,1.537195E-02,3.470409E-03,4.42946,
11,1,11,00:01:17,372759.4,1,0,-,-,-,4.401309,1.955867E-02,4.44383E-03,4.401352,
12,1,12,00:01:23,268269.6,1,0,-,-,-,4.428158,3.728519E-02,8.420023E-03,4.428315,
13,1,13,00:01:29,193069.8,1,0,-,-,-,4.407289,3.380156E-02,7.669468E-03,4.407419,
14,1,14,00:01:35,138949.5,1,0,-,-,-,4.399848,0.0334062,7.592581E-03,4.399974,
15,1,15,00:01:41,100000,1,0,-,-,-,4.400367,3.391909E-02,7.708242E-03,4.400497,
16,2,1,00:01:49,100000,1,0,-,-,-,4.401105,3.379314E-02,7.67833E-03,4.401235,
17,2,2,00:01:58,71968.57,1,0,-,-,-,4.404348,3.312367E-02,7.520674E-03,4.404473,
18,2,3,00:02:06,51794.75,1,0,-,-,-,4.409301,3.271506E-02,7.419557E-03,4.409422,
19,2,4,00:02:13,37275.94,1,0,-,-,-,4.422182,0.037691,8.523168E-03,4.422342,
20,2,5,00:02:19,26826.96,1,0,-,-,-,4.424383,3.814751E-02,8.622109E-03,4.424547,
21,2,6,00:02:24,19306.98,1,0,-,-,-,4.429903,3.907378E-02,8.820458E-03,4.430075,
22,2,7,00:02:30,13894.96,1,0,-,-,-,4.437005,4.120192E-02,9.285975E-03,4.437196,
23,2,8,00:02:36,10000,1,0,-,-,-,4.444651,4.376476E-02,9.846614E-03,4.444866,
24,2,9,00:02:42,7196.857,1,0,-,-,-,4.453954,4.598897E-02,1.032543E-02,4.454191,
25,2,10,00:02:48,5179.475,1,0,-,-,-,4.463655,4.839954E-02,1.084303E-02,4.463918,
26,2,11,00:02:53,3727.594,1,0,-,-,-,4.474211,5.090504E-02,1.137743E-02,4.474501,
27,2,12,00:03:00,2682.696,1,0,-,-,-,4.485645,0.0530431,1.182508E-02,4.485959,
28,2,13,00:03:06,1930.698,1,0,-,-,-,4.497719,5.571245E-02,1.238682E-02,4.498064,
29,2,14,00:03:12,1389.495,1,0,-,-,-,4.509739,5.884896E-02,0.0130493,4.510123,
30,2,15,00:03:17,1000,1,0,-,-,-,4.522258,6.076271E-02,1.343636E-02,4.522666,
31,2,16,00:03:23,719.6857,1,0,-,-,-,4.535696,0.0628484,0.0138564,4.536131,
32,2,17,00:03:29,517.9474,1,0,-,-,-,4.549412,6.423073E-02,1.411847E-02,4.549866,
33,2,18,00:03:35,372.7594,1,0,-,-,-,4.563344,6.564166E-02,1.438455E-02,4.563816,
34,2,19,00:03:43,268.2696,1,0,-,-,-,4.576938,0.0661201,1.444636E-02,4.577416,
35,2,20,00:03:49,193.0698,1,0,-,-,-,4.592005,6.754363E-02,1.470896E-02,4.592502,
36,2,21,00:03:55,138.9496,1,0,-,-,-,4.607008,6.817992E-02,1.479917E-02,4.607513,
37,2,22,00:04:00,100,1,0,-,-,-,4.621496,6.787445E-02,1.468668E-02,4.621994,
38,2,23,00:04:06,71.96857,1,0,-,-,-,4.635616,6.744886E-02,1.455014E-02,4.636107,
39,2,24,00:04:12,51.79475,1,0,-,-,-,4.650139,6.708611E-02,1.442669E-02,4.650623,
40,2,25,00:04:18,37.27594,1,0,-,-,-,4.6645,6.625395E-02,1.420387E-02,4.664971,
