Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 10:23:10 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:14,10000000,1,0,-,-,-,-1.096602,1.782347,-1.625336,2.092677,
2,1,2,00:00:21,7196857,1,0,-,-,-,-1.099514,1.403907,-1.276843,1.783223,
3,1,3,00:00:32,5179475,1,0,-,-,-,-3.992807,5.822815,-1.458326,7.060289,
4,1,4,00:00:37,3727594,1,0,-,-,-,8.044999,17.47753,2.172471,19.24022,
5,1,5,00:00:43,2682696,1,0,-,-,-,9.631159,1.717657,0.1783437,9.783127,
6,1,6,00:00:49,1930698,1,0,-,-,-,7.089612,0.6543451,9.229631E-02,7.119745,
7,1,7,00:00:55,1389496,1,0,-,-,-,6.275271,0.4821915,7.683994E-02,6.29377,
8,1,8,00:01:01,1000000,1,0,-,-,-,5.969369,0.4592393,7.693263E-02,5.987008,
9,1,9,00:01:07,719685.7,1,0,-,-,-,5.869421,0.48346,8.236928E-02,5.889298,
10,1,10,00:01:14,517947.4,1,0,-,-,-,5.87495,0.526722,8.965556E-02,5.898514,
11,1,11,00:01:20,372759.4,1,0,-,-,-,5.939181,0.5782242,9.735756E-02,5.967262,
12,1,12,00:01:26,268269.6,1,0,-,-,-,6.043305,0.633831,0.1048815,6.076453,
13,1,13,00:01:32,193069.8,1,0,-,-,-,6.208626,0.6930812,0.111632,6.247191,
14,1,14,00:01:38,138949.5,1,0,-,-,-,6.357613,0.7333636,0.115352,6.399771,
15,1,15,00:01:44,100000,1,0,-,-,-,6.529183,0.7626011,0.1167989,6.573568,
16,2,1,00:01:53,100000,1,0,-,-,-,6.529102,0.7626225,0.1168036,6.57349,
17,2,2,00:02:01,71968.57,1,0,-,-,-,6.716815,0.7725798,0.1150218,6.7611,
18,2,3,00:02:10,51794.75,1,0,-,-,-,6.911873,0.7561229,0.1093948,6.953108,
19,2,4,00:02:16,37275.94,1,0,-,-,-,7.099058,0.7129874,0.1004341,7.134772,
20,2,5,00:02:22,26826.96,1,0,-,-,-,7.26861,0.6459596,8.886977E-02,7.297256,
21,2,6,00:02:28,19306.98,1,0,-,-,-,7.409697,0.5602491,7.561027E-02,7.430847,
22,2,7,00:02:34,13894.96,1,0,-,-,-,7.520512,0.4728776,6.287839E-02,7.535364,
23,2,8,00:02:40,10000,1,0,-,-,-,7.605349,0.3864327,5.081065E-02,7.61516,
24,2,9,00:02:46,7196.857,1,0,-,-,-,7.665226,0.3100271,4.044592E-02,7.671493,
25,2,10,00:02:51,5179.475,1,0,-,-,-,7.706481,0.2454478,3.184954E-02,7.710389,
26,2,11,00:02:57,3727.594,1,0,-,-,-,7.735938,0.1919846,2.481724E-02,7.738319,
27,2,12,00:03:03,2682.696,1,0,-,-,-,7.755412,0.1503274,1.938355E-02,7.756868,
28,2,13,00:03:09,1930.698,1,0,-,-,-,7.77012,0.117913,1.517519E-02,7.771014,
29,2,14,00:03:15,1389.495,1,0,-,-,-,7.780331,9.353129E-02,1.202151E-02,7.780893,
30,2,15,00:03:21,1000,1,0,-,-,-,7.789178,7.601757E-02,9.759381E-03,7.789549,
31,2,16,00:03:27,719.6857,1,0,-,-,-,7.794257,6.092667E-02,7.816867E-03,7.794495,
32,2,17,00:03:33,517.9474,1,0,-,-,-,7.801309,0.0535998,6.870616E-03,7.801493,
33,2,18,00:03:39,372.7594,1,0,-,-,-,7.80611,4.769349E-02,6.109763E-03,7.806256,
34,2,19,00:03:47,268.2696,1,0,-,-,-,7.80965,4.502394E-02,5.765167E-03,7.80978,
35,2,20,00:03:53,193.0698,1,0,-,-,-,7.814767,0.0445934,0.0057063,7.814894,
36,2,21,00:03:59,138.9496,1,0,-,-,-,7.819291,4.751752E-02,6.07696E-03,7.819436,
37,2,22,00:04:05,100,1,0,-,-,-,7.822494,5.371938E-02,6.867296E-03,7.822678,
38,2,23,00:04:11,71.96857,1,0,-,-,-,7.826449,6.341767E-02,8.102993E-03,7.826706,
39,2,24,00:04:16,51.79475,1,0,-,-,-,7.830802,7.905424E-02,1.009529E-02,7.831201,
40,2,25,00:04:22,37.27594,1,0,-,-,-,7.834469,0.1015262,1.295891E-02,7.835127,
41,2,26,00:04:28,26.82696,1,0,-,-,-,7.838899,0.1323088,1.687849E-02,7.840015,
42,2,27,00:04:34,19.30698,1,0,-,-,-,7.844099,0.177658,2.264862E-02,7.84611,
43,2,28,00:04:40,13.89495,1,0,-,-,-,7.852783,0.2364968,0.0301163,7.856344,
44,2,29,00:04:46,10,1,0,-,-,-,7.865915,0.3186221,4.050667E-02,7.872366,
45,2,30,00:04:52,7.196856,1,0,-,-,-,7.884121,0.4320491,5.479991E-02,7.895951,
46,2,31,00:04:59,5.179475,1,0,-,-,-,7.911955,0.5829856,7.368413E-02,7.933404,
47,2,32,00:05:05,3.727594,1,0,-,-,-,7.952481,0.7819263,9.832483E-02,7.99083,
48,2,33,00:05:11,2.682696,1,0,-,-,-,8.009801,1.044264,0.1303733,8.077586,
49,2,34,00:05:17,1.930698,1,0,-,-,-,8.089073,1.388492,0.1716503,8.207376,
50,2,35,00:05:24,1.389495,1,0,-,-,-,8.19519,1.838454,0.2243333,8.398872,
51,2,36,00:05:30,1,1,0,-,-,-,8.324704,2.430644,0.2919796,8.672297,
