Exported SMaRT Impedance Data
Experiment start time : 7/21/2016 6:21:51 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:14,10000000,1,0,-,-,-,-1.144146,-3.72463,3.25538,3.8964,
2,1,2,00:00:20,7196857,1,0,-,-,-,-8.56656,4.397636,-0.5133491,9.62939,
3,1,3,00:00:29,5179475,1,0,-,-,-,-7.844756,9.669895,-1.232657,12.45179,
4,1,4,00:00:35,3727594,1,0,-,-,-,16.70306,38.08901,2.280362,41.59044,
5,1,5,00:00:41,2682696,1,0,-,-,-,19.91305,4.180078,0.2099165,20.34706,
6,1,6,00:00:47,1930698,1,0,-,-,-,14.91007,1.513696,0.1015217,14.98671,
7,1,7,00:00:53,1389496,1,0,-,-,-,12.85416,0.9628555,7.490617E-02,12.89017,
8,1,8,00:00:58,1000000,1,0,-,-,-,12.05366,0.8271636,6.862345E-02,12.082,
9,1,9,00:01:04,719685.7,1,0,-,-,-,11.75421,0.8049937,6.848555E-02,11.78174,
10,1,10,00:01:12,517947.4,1,0,-,-,-,11.68808,0.8283275,7.086941E-02,11.7174,
11,1,11,00:01:18,372759.4,1,0,-,-,-,11.74577,0.8666143,7.378097E-02,11.7777,
12,1,12,00:01:23,268269.6,1,0,-,-,-,11.87386,0.9146749,7.703263E-02,11.90904,
13,1,13,00:01:29,193069.8,1,0,-,-,-,12.04092,0.962558,7.994059E-02,12.07933,
14,1,14,00:01:35,138949.5,1,0,-,-,-,12.24045,1.005475,8.214363E-02,12.28168,
15,1,15,00:01:41,100000,1,0,-,-,-,12.47367,1.052124,0.0843476,12.51796,
16,2,1,00:01:50,100000,1,0,-,-,-,12.47453,1.052749,8.439191E-02,12.51887,
17,2,2,00:01:59,71968.57,1,0,-,-,-,12.69497,1.080002,8.507321E-02,12.74083,
18,2,3,00:02:07,51794.75,1,0,-,-,-,12.93128,1.098071,8.491591E-02,12.97782,
19,2,4,00:02:13,37275.94,1,0,-,-,-,13.17386,1.108484,8.414263E-02,13.22042,
20,2,5,00:02:19,26826.96,1,0,-,-,-,13.41775,1.10683,8.248999E-02,13.46332,
21,2,6,00:02:24,19306.98,1,0,-,-,-,13.66158,1.099894,0.08051,13.70578,
22,2,7,00:02:30,13894.96,1,0,-,-,-,13.90288,1.084845,7.803024E-02,13.94515,
23,2,8,00:02:37,10000,1,0,-,-,-,14.14708,1.061294,7.501861E-02,14.18683,
24,2,9,00:02:43,7196.857,1,0,-,-,-,14.37722,1.030034,7.164343E-02,14.41407,
25,2,10,00:02:48,5179.475,1,0,-,-,-,14.5958,0.990684,0.0678746,14.62938,
26,2,11,00:02:54,3727.594,1,0,-,-,-,14.80763,0.9430574,6.368728E-02,14.83763,
27,2,12,00:03:00,2682.696,1,0,-,-,-,15.00664,0.8934677,5.953816E-02,15.03321,
28,2,13,00:03:06,1930.698,1,0,-,-,-,15.1995,0.8381569,5.514373E-02,15.22259,
29,2,14,00:03:12,1389.495,1,0,-,-,-,15.37628,0.7775603,5.056882E-02,15.39593,
30,2,15,00:03:18,1000,1,0,-,-,-,15.54414,0.7118403,4.579478E-02,15.56043,
31,2,16,00:03:24,719.6857,1,0,-,-,-,15.69354,0.6384618,0.0406831,15.70652,
32,2,17,00:03:30,517.9474,1,0,-,-,-,15.82372,0.56081,0.0354411,15.83365,
33,2,18,00:03:37,372.7594,1,0,-,-,-,15.93328,0.4797009,3.010686E-02,15.9405,
34,2,19,00:03:45,268.2696,1,0,-,-,-,16.01621,0.3984931,2.488061E-02,16.02117,
35,2,20,00:03:51,193.0698,1,0,-,-,-,16.08217,0.3255825,2.024493E-02,16.08547,
36,2,21,00:03:56,138.9496,1,0,-,-,-,16.13045,0.2616447,1.622055E-02,16.13257,
37,2,22,00:04:02,100,1,0,-,-,-,16.1675,0.2093944,1.295156E-02,16.16886,
38,2,23,00:04:08,71.96857,1,0,-,-,-,16.19111,0.1626127,1.004333E-02,16.19193,
39,2,24,00:04:14,51.79475,1,0,-,-,-,16.20898,0.1270341,7.837268E-03,16.20948,
40,2,25,00:04:20,37.27594,1,0,-,-,-,16.22209,9.783044E-02,6.030692E-03,16.22239,
41,2,26,00:04:26,26.82696,1,0,-,-,-,16.23053,7.785192E-02,4.796633E-03,16.23072,
42,2,27,00:04:32,19.30698,1,0,-,-,-,16.23735,6.065099E-02,3.735277E-03,16.23746,
43,2,28,00:04:38,13.89495,1,0,-,-,-,16.23962,5.022333E-02,3.092642E-03,16.2397,
44,2,29,00:04:44,10,1,0,-,-,-,16.24188,4.142156E-02,2.550293E-03,16.24194,
45,2,30,00:04:51,7.196856,1,0,-,-,-,16.24589,3.564224E-02,2.193924E-03,16.24593,
46,2,31,00:05:00,5.179475,1,0,-,-,-,16.24777,3.106521E-02,1.911968E-03,16.2478,
47,2,32,00:05:06,3.727594,1,0,-,-,-,16.25097,3.253842E-02,2.002245E-03,16.251,
48,2,33,00:05:13,2.682696,1,0,-,-,-,16.24603,3.874573E-02,2.384936E-03,16.24607,
49,2,34,00:05:18,1.930698,1,0,-,-,-,16.23607,5.970984E-02,3.677604E-03,16.23618,
50,2,35,00:05:25,1.389495,1,0,-,-,-,16.25554,5.011326E-02,3.082841E-03,16.25562,
51,2,36,00:05:31,1,1,0,-,-,-,16.25337,8.307127E-02,5.111017E-03,16.25359,
