Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 7:00:55 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:12,10000000,1,0,-,-,-,-1.445237,1.732819,-1.198987,2.256407,
2,1,2,00:00:20,7196857,1,0,-,-,-,-0.2180592,1.433405,-6.573466,1.449896,
3,1,3,00:00:31,5179475,1,0,-,-,-,-2.891404,4.418991,-1.52832,5.28088,
4,1,4,00:00:37,3727594,1,0,-,-,-,5.540292,13.78451,2.488048,14.85623,
5,1,5,00:00:43,2682696,1,0,-,-,-,7.562965,0.850104,0.1124035,7.610592,
6,1,6,00:00:49,1930698,1,0,-,-,-,5.386572,0.1505681,2.795248E-02,5.388676,
7,1,7,00:00:55,1389496,1,0,-,-,-,4.726897,1.560602E-02,3.301536E-03,4.726923,
8,1,8,00:01:01,1000000,1,0,-,-,-,4.435694,1.128211E-02,2.543482E-03,4.435709,
9,1,9,00:01:07,719685.7,1,0,-,-,-,4.305352,1.677881E-02,3.897199E-03,4.305385,
10,1,10,00:01:14,517947.4,1,0,-,-,-,4.245513,0.0236566,5.572141E-03,4.245579,
11,1,11,00:01:22,372759.4,1,0,-,-,-,4.219793,2.622508E-02,6.214777E-03,4.219875,
12,1,12,00:01:29,268269.6,1,0,-,-,-,4.246925,0.0418173,9.846487E-03,4.247131,
13,1,13,00:01:34,193069.8,1,0,-,-,-,4.227396,3.748376E-02,8.866868E-03,4.227562,
14,1,14,00:01:40,138949.5,1,0,-,-,-,4.220849,3.714862E-02,8.80122E-03,4.221013,
15,1,15,00:01:46,100000,1,0,-,-,-,4.221958,3.760643E-02,8.907345E-03,4.222125,
16,2,1,00:01:55,100000,1,0,-,-,-,4.222147,3.725404E-02,8.823483E-03,4.222311,
