Exported SMaRT Impedance Data
Experiment start time : 9/14/2016 7:03:10 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:14,10000000,1,0,-,-,-,-2.033835,2.24147,-1.10209,3.02666,
2,1,2,00:00:20,7196857,1,0,-,-,-,-1.406886,2.0045,-1.424778,2.448948,
3,1,3,00:00:31,5179475,1,0,-,-,-,-4.920707,6.85117,-1.392314,8.435158,
4,1,4,00:00:37,3727594,1,0,-,-,-,9.63028,23.19585,2.408638,25.11553,
5,1,5,00:00:43,2682696,1,0,-,-,-,11.83886,1.243127,0.1050039,11.90395,
6,1,6,00:00:49,1930698,1,0,-,-,-,8.381767,0.1981816,2.364436E-02,8.384109,
7,1,7,00:00:55,1389496,1,0,-,-,-,7.286226,6.810657E-02,9.347305E-03,7.286544,
8,1,8,00:01:01,1000000,1,0,-,-,-,6.83698,4.074226E-02,5.959101E-03,6.837101,
9,1,9,00:01:07,719685.7,1,0,-,-,-,6.632441,4.098203E-02,6.179027E-03,6.632567,
10,1,10,00:01:14,517947.4,1,0,-,-,-,6.536755,4.306605E-02,6.588293E-03,6.536897,
11,1,11,00:01:20,372759.4,1,0,-,-,-,6.493856,4.516276E-02,6.95469E-03,6.494013,
12,1,12,00:01:26,268269.6,1,0,-,-,-,6.477077,4.676017E-02,7.219332E-03,6.477246,
13,1,13,00:01:32,193069.8,1,0,-,-,-,6.505437,5.210509E-02,8.009468E-03,6.505646,
14,1,14,00:01:38,138949.5,1,0,-,-,-,6.495631,5.189505E-02,7.989224E-03,6.495839,
15,1,15,00:01:44,100000,1,0,-,-,-,6.494972,5.458431E-02,8.404086E-03,6.495201,
16,2,1,00:01:52,100000,1,0,-,-,-,6.494957,5.471507E-02,8.424238E-03,6.495188,
17,2,2,00:02:01,71968.57,1,0,-,-,-,6.499752,6.048347E-02,9.305505E-03,6.500033,
18,2,3,00:02:09,51794.75,1,0,-,-,-,6.509126,6.632756E-02,1.018993E-02,6.509464,
19,2,4,00:02:15,37275.94,1,0,-,-,-,6.522336,0.0724673,1.111064E-02,6.522738,
20,2,5,00:02:21,26826.96,1,0,-,-,-,6.537652,7.750086E-02,1.185454E-02,6.538111,
21,2,6,00:02:27,19306.98,1,0,-,-,-,6.551882,7.784856E-02,1.188186E-02,6.552345,
22,2,7,00:02:33,13894.96,1,0,-,-,-,6.565985,8.430248E-02,1.283927E-02,6.566526,
23,2,8,00:02:39,10000,1,0,-,-,-,6.583572,0.0906558,0.01377,6.584196,
24,2,9,00:02:45,7196.857,1,0,-,-,-,6.601221,9.831618E-02,1.489364E-02,6.601953,
25,2,10,00:02:51,5179.475,1,0,-,-,-,6.62118,0.1075791,1.624772E-02,6.622054,
26,2,11,00:02:57,3727.594,1,0,-,-,-,6.642981,0.1175026,1.768823E-02,6.64402,
27,2,12,00:03:03,2682.696,1,0,-,-,-,6.667265,0.1273839,1.910587E-02,6.668482,
28,2,13,00:03:09,1930.698,1,0,-,-,-,6.693719,0.1380614,2.062552E-02,6.695143,
29,2,14,00:03:15,1389.495,1,0,-,-,-,6.72285,0.1498472,2.228923E-02,6.72452,
30,2,15,00:03:21,1000,1,0,-,-,-,6.7543,0.16167,2.393587E-02,6.756234,
31,2,16,00:03:27,719.6857,1,0,-,-,-,6.787527,0.1735178,2.556422E-02,6.789744,
