Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 1:37:09 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:14,10000000,1,0,-,-,-,-1.387698,2.240362,-1.614445,2.635323,
2,1,2,00:00:21,7196857,1,0,-,-,-,-1.205531,1.842296,-1.528204,2.201672,
3,1,3,00:00:31,5179475,1,0,-,-,-,-4.242838,6.369849,-1.501318,7.653538,
4,1,4,00:00:37,3727594,1,0,-,-,-,9.306767,18.54846,1.993008,20.75238,
5,1,5,00:00:43,2682696,1,0,-,-,-,10.28879,1.416837,0.1377068,10.38588,
6,1,6,00:00:49,1930698,1,0,-,-,-,7.460476,0.4196455,5.624915E-02,7.47227,
7,1,7,00:00:55,1389496,1,0,-,-,-,6.551798,0.2848419,4.347537E-02,6.557987,
8,1,8,00:01:01,1000000,1,0,-,-,-,6.19348,0.2747853,4.436686E-02,6.199572,
9,1,9,00:01:07,719685.7,1,0,-,-,-,6.053545,0.2995295,4.948002E-02,6.060951,
10,1,10,00:01:14,517947.4,1,0,-,-,-,6.017498,0.3380196,5.617279E-02,6.026984,
11,1,11,00:01:20,372759.4,1,0,-,-,-,6.038188,0.3823719,6.332561E-02,6.050283,
12,1,12,00:01:26,268269.6,1,0,-,-,-,6.090457,0.434449,7.133274E-02,6.105933,
13,1,13,00:01:32,193069.8,1,0,-,-,-,6.199736,0.4951192,7.986133E-02,6.219475,
14,1,14,00:01:38,138949.5,1,0,-,-,-,6.286935,0.5507815,8.760732E-02,6.311015,
15,1,15,00:01:44,100000,1,0,-,-,-,6.398623,0.6119404,9.563626E-02,6.427819,
16,2,1,00:01:53,100000,1,0,-,-,-,6.398754,0.6124867,9.571968E-02,6.428001,
17,2,2,00:02:01,71968.57,1,0,-,-,-,6.532067,0.6746363,0.1032807,6.566813,
18,2,3,00:02:10,51794.75,1,0,-,-,-,6.690234,0.731621,0.1093566,6.730119,
19,2,4,00:02:16,37275.94,1,0,-,-,-,6.867024,0.7789999,0.1134407,6.911068,
20,2,5,00:02:21,26826.96,1,0,-,-,-,7.061151,0.8094642,0.1146363,7.107396,
21,2,6,00:02:28,19306.98,1,0,-,-,-,7.262702,0.8172774,0.1125308,7.308542,
22,2,7,00:02:34,13894.96,1,0,-,-,-,7.464475,0.803086,0.1075877,7.507552,
23,2,8,00:02:39,10000,1,0,-,-,-,7.663816,0.7642248,9.971858E-02,7.701826,
24,2,9,00:02:45,7196.857,1,0,-,-,-,7.845307,0.7033476,8.965201E-02,7.876772,
25,2,10,00:02:51,5179.475,1,0,-,-,-,8.001917,0.6261657,7.825197E-02,8.026379,
26,2,11,00:02:57,3727.594,1,0,-,-,-,8.132119,0.5396188,6.635649E-02,8.150003,
27,2,12,00:03:03,2682.696,1,0,-,-,-,8.234792,0.4522635,5.492106E-02,8.247202,
28,2,13,00:03:09,1930.698,1,0,-,-,-,8.310805,0.3703465,4.456205E-02,8.319053,
29,2,14,00:03:15,1389.495,1,0,-,-,-,8.366843,0.2982827,3.565057E-02,8.372158,
30,2,15,00:03:21,1000,1,0,-,-,-,8.40694,0.2378669,2.829411E-02,8.410305,
31,2,16,00:03:27,719.6857,1,0,-,-,-,8.435047,0.1879954,2.228742E-02,8.437141,
32,2,17,00:03:33,517.9474,1,0,-,-,-,8.455658,0.1494076,1.766954E-02,8.456978,
33,2,18,00:03:39,372.7594,1,0,-,-,-,8.471272,0.1197419,1.413506E-02,8.472118,
34,2,19,00:03:47,268.2696,1,0,-,-,-,8.482905,9.700197E-02,1.143499E-02,8.48346,
35,2,20,00:03:52,193.0698,1,0,-,-,-,8.493161,8.159997E-02,9.607726E-03,8.493553,
36,2,21,00:03:59,138.9496,1,0,-,-,-,8.501312,6.961382E-02,8.188597E-03,8.501597,
37,2,22,00:04:05,100,1,0,-,-,-,8.508357,6.188621E-02,7.27358E-03,8.508582,
38,2,23,00:04:10,71.96857,1,0,-,-,-,8.514989,5.822315E-02,6.837725E-03,8.515188,
39,2,24,00:04:16,51.79475,1,0,-,-,-,8.520879,5.706102E-02,6.696613E-03,8.52107,
40,2,25,00:04:22,37.27594,1,0,-,-,-,8.526128,5.919812E-02,6.943143E-03,8.526333,
41,2,26,00:04:28,26.82696,1,0,-,-,-,8.532081,6.522346E-02,7.644497E-03,8.53233,
42,2,27,00:04:34,19.30698,1,0,-,-,-,8.539525,7.448679E-02,8.722592E-03,8.53985,
43,2,28,00:04:40,13.89495,1,0,-,-,-,8.543389,9.120685E-02,1.067572E-02,8.543876,
44,2,29,00:04:46,10,1,0,-,-,-,8.546011,0.1142187,1.336515E-02,8.546774,
45,2,30,00:04:52,7.196856,1,0,-,-,-,8.554659,0.1451459,1.696689E-02,8.55589,
46,2,31,00:05:00,5.179475,1,0,-,-,-,8.562414,0.1984507,2.317696E-02,8.564713,
47,2,32,00:05:06,3.727594,1,0,-,-,-,8.568342,0.2578749,3.009624E-02,8.572222,
48,2,33,00:05:12,2.682696,1,0,-,-,-,8.578468,0.3552137,4.140759E-02,8.585819,
49,2,34,00:05:19,1.930698,1,0,-,-,-,8.596447,0.4756857,5.533515E-02,8.609598,
50,2,35,00:05:25,1.389495,1,0,-,-,-,8.636395,0.6327061,7.326043E-02,8.65954,
51,2,36,00:05:32,1,1,0,-,-,-,8.676945,0.846302,9.753456E-02,8.718119,
