Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 11:22:37 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:12,10000000,1,0,-,-,-,-1.453431,2.018571,-1.388831,2.487386,
2,1,2,00:00:20,7196857,1,0,-,-,-,-0.2991467,1.606353,-5.369782,1.63397,
3,1,3,00:00:31,5179475,1,0,-,-,-,-3.046857,4.875483,-1.600168,5.749232,
4,1,4,00:00:37,3727594,1,0,-,-,-,6.747924,14.33573,2.124466,15.84449,
5,1,5,00:00:43,2682696,1,0,-,-,-,7.992311,1.05807,0.132386,8.062044,
6,1,6,00:00:49,1930698,1,0,-,-,-,5.797109,0.2500001,4.312496E-02,5.802497,
7,1,7,00:00:55,1389496,1,0,-,-,-,5.111665,6.869236E-02,1.343835E-02,5.112126,
8,1,8,00:01:01,1000000,1,0,-,-,-,4.802382,0.0468125,9.747766E-03,4.80261,
9,1,9,00:01:06,719685.7,1,0,-,-,-,4.662483,4.532715E-02,9.721677E-03,4.662703,
10,1,10,00:01:14,517947.4,1,0,-,-,-,4.598025,5.177635E-02,1.126056E-02,4.598317,
11,1,11,00:01:20,372759.4,1,0,-,-,-,4.572903,0.0562437,1.229934E-02,4.573248,
12,1,12,00:01:26,268269.6,1,0,-,-,-,4.604977,7.813478E-02,1.696746E-02,4.60564,
13,1,13,00:01:32,193069.8,1,0,-,-,-,4.589678,7.738704E-02,1.686111E-02,4.59033,
14,1,14,00:01:37,138949.5,1,0,-,-,-,4.589753,8.121386E-02,1.769461E-02,4.590471,
15,1,15,00:01:43,100000,1,0,-,-,-,4.598866,8.655352E-02,1.882062E-02,4.59968,
16,2,1,00:01:52,100000,1,0,-,-,-,4.598785,8.672453E-02,1.885814E-02,4.599603,
17,2,2,00:02:01,71968.57,1,0,-,-,-,4.613069,0.0917612,1.989157E-02,4.613981,
18,2,3,00:02:09,51794.75,1,0,-,-,-,4.629014,9.789978E-02,2.114916E-02,4.630049,
19,2,4,00:02:15,37275.94,1,0,-,-,-,4.646518,0.1035652,2.228877E-02,4.647672,
20,2,5,00:02:21,26826.96,1,0,-,-,-,4.671922,0.1209776,2.589461E-02,4.673488,
21,2,6,00:02:27,19306.98,1,0,-,-,-,4.693821,0.1316274,0.0280427,4.695666,
22,2,7,00:02:33,13894.96,1,0,-,-,-,4.718691,0.1448231,3.069137E-02,4.720913,
23,2,8,00:02:38,10000,1,0,-,-,-,4.747787,0.1596251,3.362095E-02,4.75047,
24,2,9,00:02:44,7196.857,1,0,-,-,-,4.780501,0.1759896,3.681405E-02,4.78374,
25,2,10,00:02:50,5179.475,1,0,-,-,-,4.81618,0.1933773,4.015158E-02,4.820061,
26,2,11,00:02:56,3727.594,1,0,-,-,-,4.85598,0.2126189,4.378496E-02,4.860632,
27,2,12,00:03:02,2682.696,1,0,-,-,-,4.902446,0.2342836,4.778913E-02,4.908041,
28,2,13,00:03:08,1930.698,1,0,-,-,-,4.951355,0.2563024,0.0517641,4.957983,
29,2,14,00:03:14,1389.495,1,0,-,-,-,5.005375,0.2810509,5.614982E-02,5.013259,
30,2,15,00:03:20,1000,1,0,-,-,-,5.066351,0.3056871,6.033675E-02,5.075565,
31,2,16,00:03:26,719.6857,1,0,-,-,-,5.132763,0.331211,6.452879E-02,5.143438,
32,2,17,00:03:32,517.9474,1,0,-,-,-,5.207203,0.3565713,6.847656E-02,5.219397,
33,2,18,00:03:38,372.7594,1,0,-,-,-,5.288548,0.3801451,7.188081E-02,5.302194,
34,2,19,00:03:45,268.2696,1,0,-,-,-,5.376876,0.4001431,7.441926E-02,5.391745,
35,2,20,00:03:51,193.0698,1,0,-,-,-,5.47231,0.4159078,7.600223E-02,5.488092,
36,2,21,00:03:57,138.9496,1,0,-,-,-,5.573201,0.4236794,7.602082E-02,5.589282,
37,2,22,00:04:03,100,1,0,-,-,-,5.671448,0.4225853,7.451101E-02,5.68717,
38,2,23,00:04:09,71.96857,1,0,-,-,-,5.772281,0.4109987,7.120214E-02,5.786894,
39,2,24,00:04:14,51.79475,1,0,-,-,-,5.868073,0.3911447,6.665642E-02,5.881094,
40,2,25,00:04:20,37.27594,1,0,-,-,-,5.95385,0.3628358,6.094136E-02,5.964896,
41,2,26,00:04:27,26.82696,1,0,-,-,-,6.028147,0.3300501,0.0547515,6.037176,
42,2,27,00:04:32,19.30698,1,0,-,-,-,6.087523,0.2981239,4.897293E-02,6.094819,
43,2,28,00:04:38,13.89495,1,0,-,-,-,6.133611,0.270884,4.416388E-02,6.139589,
44,2,29,00:04:46,10,1,0,-,-,-,6.168437,0.2545125,4.126046E-02,6.173685,
45,2,30,00:04:52,7.196856,1,0,-,-,-,6.192028,0.253168,4.088612E-02,6.197201,
46,2,31,00:04:59,5.179475,1,0,-,-,-,6.20767,0.2727668,4.394029E-02,6.21366,
47,2,32,00:05:05,3.727594,1,0,-,-,-,6.219815,0.3170183,5.096908E-02,6.227889,
48,2,33,00:05:13,2.682696,1,0,-,-,-,6.226053,0.390859,6.277797E-02,6.23831,
49,2,34,00:05:19,1.930698,1,0,-,-,-,6.236788,0.5053407,8.102579E-02,6.257227,
50,2,35,00:05:26,1.389495,1,0,-,-,-,6.247797,0.672473,0.1076336,6.283883,
51,2,36,00:05:31,1,1,0,-,-,-,6.265867,0.9090253,0.1450757,6.331463,
