Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 1:31:22 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:14,10000000,1,0,-,-,-,-0.6400518,1.754908,-2.741822,1.867985,
2,1,2,00:00:20,7196857,1,0,-,-,-,-0.7881968,1.492617,-1.893712,1.687946,
3,1,3,00:00:31,5179475,1,0,-,-,-,-2.948265,4.957567,-1.68152,5.767992,
4,1,4,00:00:37,3727594,1,0,-,-,-,6.901827,13.63359,1.97536,15.28104,
5,1,5,00:00:43,2682696,1,0,-,-,-,7.834453,0.8464891,0.108047,7.88005,
6,1,6,00:00:49,1930698,1,0,-,-,-,5.619681,0.133931,2.383249E-02,5.621277,
7,1,7,00:00:55,1389496,1,0,-,-,-,4.93171,-3.590705E-03,-7.280851E-04,4.931712,
8,1,8,00:01:00,1000000,1,0,-,-,-,4.624242,-2.706168E-03,-5.852132E-04,4.624243,
9,1,9,00:01:06,719685.7,1,0,-,-,-,4.485719,9.710426E-03,2.164743E-03,4.485729,
10,1,10,00:01:14,517947.4,1,0,-,-,-,4.421796,2.332984E-02,0.0052761,4.421857,
11,1,11,00:01:20,372759.4,1,0,-,-,-,4.396757,3.377229E-02,7.681182E-03,4.396886,
12,1,12,00:01:26,268269.6,1,0,-,-,-,4.42719,0.056028,1.265543E-02,4.427544,
13,1,13,00:01:32,193069.8,1,0,-,-,-,4.410531,5.641494E-02,1.279096E-02,4.410892,
14,1,14,00:01:37,138949.5,1,0,-,-,-,4.40856,5.955246E-02,1.350837E-02,4.408962,
15,1,15,00:01:43,100000,1,0,-,-,-,4.415816,6.341575E-02,1.436105E-02,4.416271,
16,2,1,00:01:52,100000,1,0,-,-,-,4.415877,6.335004E-02,1.434597E-02,4.416332,
17,2,2,00:02:00,71968.57,1,0,-,-,-,4.426024,6.655333E-02,1.503682E-02,4.426524,
18,2,3,00:02:09,51794.75,1,0,-,-,-,4.438317,6.970486E-02,1.570525E-02,4.438864,
19,2,4,00:02:17,37275.94,1,0,-,-,-,4.450891,7.166677E-02,1.610167E-02,4.451468,
20,2,5,00:02:23,26826.96,1,0,-,-,-,4.470277,0.0822585,1.840121E-02,4.471034,
21,2,6,00:02:29,19306.98,1,0,-,-,-,4.485346,8.655152E-02,1.929651E-02,4.486181,
22,2,7,00:02:35,13894.96,1,0,-,-,-,4.502352,9.209041E-02,2.045385E-02,4.503294,
23,2,8,00:02:41,10000,1,0,-,-,-,4.521687,9.788501E-02,0.0216479,4.522746,
24,2,9,00:02:47,7196.857,1,0,-,-,-,4.542242,0.1036611,2.282158E-02,4.543424,
25,2,10,00:02:52,5179.475,1,0,-,-,-,4.564606,0.1096091,2.401283E-02,4.565921,
26,2,11,00:02:58,3727.594,1,0,-,-,-,4.588075,0.1148701,2.503667E-02,4.589512,
27,2,12,00:03:05,2682.696,1,0,-,-,-,4.614076,0.1204257,2.609963E-02,4.615647,
28,2,13,00:03:10,1930.698,1,0,-,-,-,4.640235,0.1256981,2.708873E-02,4.641938,
29,2,14,00:03:16,1389.495,1,0,-,-,-,4.667238,0.1319906,2.828024E-02,4.669104,
30,2,15,00:03:22,1000,1,0,-,-,-,4.694798,0.1364515,0.0290644,4.69678,
31,2,16,00:03:28,719.6857,1,0,-,-,-,4.723361,0.1420295,3.006958E-02,4.725496,
32,2,17,00:03:34,517.9474,1,0,-,-,-,4.752968,0.1478738,3.111189E-02,4.755268,
33,2,18,00:03:40,372.7594,1,0,-,-,-,4.783557,0.1544526,3.228824E-02,4.78605,
34,2,19,00:03:48,268.2696,1,0,-,-,-,4.813907,0.160654,0.0333729,4.816586,
35,2,20,00:03:53,193.0698,1,0,-,-,-,4.847399,0.1690867,3.488193E-02,4.850348,
36,2,21,00:03:59,138.9496,1,0,-,-,-,4.881881,0.1787838,3.662191E-02,4.885153,
37,2,22,00:04:05,100,1,0,-,-,-,4.916696,0.1896196,3.856646E-02,4.920351,
38,2,23,00:04:11,71.96857,1,0,-,-,-,4.954463,0.2021496,4.080151E-02,4.958585,
39,2,24,00:04:17,51.79475,1,0,-,-,-,4.99531,0.2169985,4.344045E-02,5.000021,
40,2,25,00:04:23,37.27594,1,0,-,-,-,5.038776,0.234123,4.646426E-02,5.044213,
41,2,26,00:04:29,26.82696,1,0,-,-,-,5.085248,0.2538094,4.991092E-02,5.091578,
42,2,27,00:04:35,19.30698,1,0,-,-,-,5.135602,0.2782864,5.418769E-02,5.143136,
43,2,28,00:04:41,13.89495,1,0,-,-,-,5.193161,0.3014097,5.803974E-02,5.201901,
44,2,29,00:04:47,10,1,0,-,-,-,5.256726,0.3307033,0.0629105,5.267118,
45,2,30,00:04:53,7.196856,1,0,-,-,-,5.319652,0.3659324,6.878879E-02,5.332223,
46,2,31,00:04:59,5.179475,1,0,-,-,-,5.400258,0.3923326,7.265071E-02,5.414491,
47,2,32,00:05:05,3.727594,1,0,-,-,-,5.485809,0.4233241,7.716712E-02,5.502119,
48,2,33,00:05:12,2.682696,1,0,-,-,-,5.582732,0.4605735,8.249967E-02,5.601698,
49,2,34,00:05:18,1.930698,1,0,-,-,-,5.68715,0.503998,8.862049E-02,5.709439,
50,2,35,00:05:25,1.389495,1,0,-,-,-,5.789736,0.5408918,9.342253E-02,5.814947,
51,2,36,00:05:31,1,1,0,-,-,-,5.906617,0.582727,9.865663E-02,5.935293,
