Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 9:58:42 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:12,10000000,1,0,-,-,-,-1.654855,1.943911,-1.174672,2.552907,
2,1,2,00:00:18,7196857,1,0,-,-,-,-0.8121685,1.437953,-1.770511,1.651462,
3,1,3,00:00:29,5179475,1,0,-,-,-,-3.322384,5.02047,-1.511105,6.020245,
4,1,4,00:00:35,3727594,1,0,-,-,-,6.554927,16.16667,2.466338,17.44501,
5,1,5,00:00:41,2682696,1,0,-,-,-,8.724035,0.9206889,0.1055348,8.772483,
6,1,6,00:00:47,1930698,1,0,-,-,-,6.21154,0.1431342,2.304327E-02,6.213189,
7,1,7,00:00:53,1389496,1,0,-,-,-,5.451269,-5.957655E-03,-1.092893E-03,5.451272,
8,1,8,00:00:59,1000000,1,0,-,-,-,5.115172,-5.812281E-03,-1.136283E-03,5.115175,
9,1,9,00:01:05,719685.7,1,0,-,-,-,4.963646,3.487035E-03,7.02515E-04,4.963647,
10,1,10,00:01:12,517947.4,1,0,-,-,-,4.893978,1.343754E-02,2.745731E-03,4.893996,
11,1,11,00:01:18,372759.4,1,0,-,-,-,4.862884,0.0189642,3.899785E-03,4.862921,
12,1,12,00:01:24,268269.6,1,0,-,-,-,4.891574,3.845965E-02,7.862429E-03,4.891725,
13,1,13,00:01:30,193069.8,1,0,-,-,-,4.868259,3.399647E-02,6.98329E-03,4.868378,
14,1,14,00:01:36,138949.5,1,0,-,-,-,4.859001,0.0330071,6.792981E-03,4.859113,
15,1,15,00:01:41,100000,1,0,-,-,-,4.85921,0.0325661,6.701934E-03,4.859319,
16,2,1,00:01:50,100000,1,0,-,-,-,4.85907,3.249832E-02,6.688178E-03,4.859179,
17,2,2,00:01:59,71968.57,1,0,-,-,-,4.862276,3.156678E-02,6.492182E-03,4.862379,
18,2,3,00:02:07,51794.75,1,0,-,-,-,4.866468,2.914839E-02,5.98964E-03,4.866555,
19,2,4,00:02:13,37275.94,1,0,-,-,-,4.869852,2.716856E-02,5.578928E-03,4.869928,
20,2,5,00:02:19,26826.96,1,0,-,-,-,4.87991,3.563497E-02,7.302382E-03,4.880041,
21,2,6,00:02:25,19306.98,1,0,-,-,-,4.884031,3.720767E-02,7.618231E-03,4.884172,
22,2,7,00:02:31,13894.96,1,0,-,-,-,4.890694,3.807822E-02,7.785853E-03,4.890842,
23,2,8,00:02:37,10000,1,0,-,-,-,4.897987,4.040885E-02,8.250093E-03,4.898154,
24,2,9,00:02:42,7196.857,1,0,-,-,-,4.906001,4.263328E-02,8.690028E-03,4.906186,
25,2,10,00:02:48,5179.475,1,0,-,-,-,4.915217,4.512699E-02,9.181078E-03,4.915424,
26,2,11,00:02:54,3727.594,1,0,-,-,-,4.924343,0.0482051,9.789145E-03,4.924579,
27,2,12,00:03:00,2682.696,1,0,-,-,-,4.936559,5.084021E-02,1.029872E-02,4.936821,
28,2,13,00:03:06,1930.698,1,0,-,-,-,4.947052,5.295762E-02,1.070488E-02,4.947336,
29,2,14,00:03:12,1389.495,1,0,-,-,-,4.958042,5.662498E-02,1.142083E-02,4.958365,
30,2,15,00:03:18,1000,1,0,-,-,-,4.969488,5.890382E-02,0.0118531,4.969837,
31,2,16,00:03:24,719.6857,1,0,-,-,-,4.981848,0.0620558,1.245638E-02,4.982235,
32,2,17,00:03:30,517.9474,1,0,-,-,-,4.994849,6.554922E-02,1.312337E-02,4.995279,
33,2,18,00:03:36,372.7594,1,0,-,-,-,5.008466,0.0690586,1.378837E-02,5.008942,
34,2,19,00:03:43,268.2696,1,0,-,-,-,5.022184,7.194039E-02,1.432452E-02,5.0227,
35,2,20,00:03:49,193.0698,1,0,-,-,-,5.037833,7.640087E-02,1.516542E-02,5.038412,
36,2,21,00:03:55,138.9496,1,0,-,-,-,5.05397,8.117842E-02,1.606231E-02,5.054622,
37,2,22,00:04:01,100,1,0,-,-,-,5.070069,8.557883E-02,1.687923E-02,5.070791,
38,2,23,00:04:07,71.96857,1,0,-,-,-,5.08798,9.043803E-02,1.777484E-02,5.088783,
