Exported SMaRT Impedance Data
Experiment start time : 9/12/2016 11:15:19 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:10,10000000,1,0,-,-,-,-1.720315,3.34935,-1.946941,3.765319,
2,1,2,00:00:16,7196857,1,0,-,-,-,-1.718379,2.789196,-1.623156,3.276041,
3,1,3,00:00:25,5179475,1,0,-,-,-,-4.027974,9.512367,-2.361576,10.33004,
4,1,4,00:00:31,3727594,1,0,-,-,-,12.19799,11.1829,0.9167822,16.54836,
5,1,5,00:00:37,2682696,1,0,-,-,-,9.821621,1.989634,0.202577,10.02112,
6,1,6,00:00:43,1930698,1,0,-,-,-,7.861232,1.053766,0.1340459,7.931544,
7,1,7,00:00:48,1389496,1,0,-,-,-,7.242692,0.8526691,0.1177282,7.292711,
8,1,8,00:00:54,1000000,1,0,-,-,-,7.073481,0.7651451,0.1081709,7.114744,
9,1,9,00:01:00,719685.7,1,0,-,-,-,7.080908,0.6967765,9.840214E-02,7.115108,
10,1,10,00:01:08,517947.4,1,0,-,-,-,7.156274,0.6129957,0.0856585,7.18248,
11,1,11,00:01:13,372759.4,1,0,-,-,-,7.244525,0.5169655,7.135948E-02,7.262947,
12,1,12,00:01:19,268269.6,1,0,-,-,-,7.31896,0.4208857,5.750621E-02,7.331052,
13,1,13,00:01:25,193069.8,1,0,-,-,-,7.407205,0.3358651,4.534303E-02,7.414816,
14,1,14,00:01:31,138949.5,1,0,-,-,-,7.431003,0.2570004,3.458488E-02,7.435446,
15,1,15,00:01:37,100000,1,0,-,-,-,7.450199,0.1927857,2.587659E-02,7.452693,
16,2,1,00:01:46,100000,1,0,-,-,-,7.452289,0.1929036,2.588514E-02,7.454785,
17,2,2,00:01:55,71968.57,1,0,-,-,-,7.463193,0.1473172,1.973917E-02,7.464647,
18,2,3,00:02:03,51794.75,1,0,-,-,-,7.473786,0.1128528,1.509982E-02,7.474638,
19,2,4,00:02:09,37275.94,1,0,-,-,-,7.481343,8.650204E-02,1.156237E-02,7.481843,
20,2,5,00:02:15,26826.96,1,0,-,-,-,7.488118,6.670354E-02,8.907917E-03,7.488415,
21,2,6,00:02:21,19306.98,1,0,-,-,-,7.492721,4.957025E-02,6.615788E-03,7.492885,
22,2,7,00:02:27,13894.96,1,0,-,-,-,7.493717,3.958378E-02,5.282263E-03,7.493822,
23,2,8,00:02:33,10000,1,0,-,-,-,7.497721,3.224803E-02,4.301044E-03,7.49779,
24,2,9,00:02:39,7196.857,1,0,-,-,-,7.499741,2.929261E-02,3.905816E-03,7.499798,
25,2,10,00:02:45,5179.475,1,0,-,-,-,7.501057,2.942003E-02,3.922118E-03,7.501115,
26,2,11,00:02:50,3727.594,1,0,-,-,-,7.503718,3.105503E-02,4.13862E-03,7.503782,
27,2,12,00:02:56,2682.696,1,0,-,-,-,7.506525,3.556487E-02,4.73786E-03,7.506609,
28,2,13,00:03:02,1930.698,1,0,-,-,-,7.508327,4.314523E-02,5.746318E-03,7.508451,
29,2,14,00:03:08,1389.495,1,0,-,-,-,7.510954,5.501979E-02,7.325273E-03,7.511156,
30,2,15,00:03:14,1000,1,0,-,-,-,7.513492,7.245193E-02,9.64291E-03,7.513841,
31,2,16,00:03:20,719.6857,1,0,-,-,-,7.514888,9.437133E-02,1.255792E-02,7.515481,
32,2,17,00:03:26,517.9474,1,0,-,-,-,7.519292,0.1292455,1.718851E-02,7.520403,
33,2,18,00:03:32,372.7594,1,0,-,-,-,7.523152,0.1755732,2.333772E-02,7.5252,
34,2,19,00:03:40,268.2696,1,0,-,-,-,7.527721,0.2406973,3.197479E-02,7.531569,
35,2,20,00:03:46,193.0698,1,0,-,-,-,7.53608,0.3297181,4.375194E-02,7.543289,
36,2,21,00:03:52,138.9496,1,0,-,-,-,7.547465,0.4539097,6.014068E-02,7.561102,
37,2,22,00:03:58,100,1,0,-,-,-,7.566452,0.6224749,8.226775E-02,7.592013,
38,2,23,00:04:03,71.96857,1,0,-,-,-,7.596504,0.8511474,0.1120446,7.644038,
39,2,24,00:04:09,51.79475,1,0,-,-,-,7.645079,1.160181,0.1517553,7.73261,
40,2,25,00:04:15,37.27594,1,0,-,-,-,7.719387,1.570048,0.2033903,7.877435,
41,2,26,00:04:21,26.82696,1,0,-,-,-,7.833672,2.112379,0.2696538,8.11348,
42,2,27,00:04:27,19.30698,1,0,-,-,-,7.975533,2.81183,0.3525571,8.456684,
43,2,28,00:04:33,13.89495,1,0,-,-,-,8.15833,3.730927,0.4573151,8.970963,
44,2,29,00:04:39,10,1,0,-,-,-,8.369803,4.945566,0.5908819,9.72174,
45,2,30,00:04:45,7.196856,1,0,-,-,-,8.592795,6.571259,0.7647406,10.81747,
46,2,31,00:04:53,5.179475,1,0,-,-,-,8.810522,8.785448,0.9971541,12.44224,
47,2,32,00:04:59,3.727594,1,0,-,-,-,8.999446,11.83648,1.315246,14.86918,
48,2,33,00:05:06,2.682696,1,0,-,-,-,9.162386,16.08209,1.75523,18.509,
49,2,34,00:05:11,1.930698,1,0,-,-,-,9.281303,22.00727,2.37114,23.88436,
50,2,35,00:05:18,1.389495,1,0,-,-,-,9.376089,30.28927,3.23048,31.70727,
51,2,36,00:05:24,1,1,0,-,-,-,9.458083,41.84254,4.423997,42.89817,
