Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 6:22:33 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:11,10000000,1,0,-,-,-,-0.6901177,1.793524,-2.598866,1.921715,
2,1,2,00:00:20,7196857,1,0,-,-,-,-0.1399065,1.191048,-8.513169,1.199237,
3,1,3,00:00:31,5179475,1,0,-,-,-,-1.994738,3.878958,-1.944595,4.3618,
4,1,4,00:00:37,3727594,1,0,-,-,-,4.638865,10.56668,2.277858,11.54009,
5,1,5,00:00:43,2682696,1,0,-,-,-,5.691659,0.7272128,0.1277682,5.737929,
6,1,6,00:00:48,1930698,1,0,-,-,-,4.148432,9.297768E-02,2.241273E-02,4.149474,
7,1,7,00:00:54,1389496,1,0,-,-,-,3.609091,2.519867E-02,6.981999E-03,3.609179,
8,1,8,00:01:00,1000000,1,0,-,-,-,3.383866,1.892105E-02,5.591548E-03,3.383919,
9,1,9,00:01:06,719685.7,1,0,-,-,-,3.282043,2.458168E-02,7.489749E-03,3.282135,
10,1,10,00:01:16,517947.4,1,0,-,-,-,3.236464,3.386488E-02,1.046354E-02,3.236641,
11,1,11,00:01:22,372759.4,1,0,-,-,-,3.280583,6.200911E-02,1.890185E-02,3.281169,
12,1,12,00:01:28,268269.6,1,0,-,-,-,3.247755,5.927661E-02,1.825157E-02,3.248296,
13,1,13,00:01:34,193069.8,1,0,-,-,-,3.237339,6.404486E-02,1.978318E-02,3.237972,
14,1,14,00:01:39,138949.5,1,0,-,-,-,3.239176,7.178912E-02,2.216277E-02,3.239972,
15,1,15,00:01:45,100000,1,0,-,-,-,3.248615,8.078444E-02,2.486735E-02,3.249619,
16,2,1,00:01:54,100000,1,0,-,-,-,3.248493,8.075567E-02,2.485942E-02,3.249497,
17,2,2,00:02:02,71968.57,1,0,-,-,-,3.262541,9.027696E-02,2.767075E-02,3.26379,
18,2,3,00:02:11,51794.75,1,0,-,-,-,3.292161,0.1052227,3.196158E-02,3.293842,
19,2,4,00:02:17,37275.94,1,0,-,-,-,3.306934,0.1121749,3.392111E-02,3.308836,
20,2,5,00:02:23,26826.96,1,0,-,-,-,3.325975,0.1225281,3.683974E-02,3.328231,
21,2,6,00:02:28,19306.98,1,0,-,-,-,3.349703,0.1349351,0.0402827,3.35242,
22,2,7,00:02:34,13894.96,1,0,-,-,-,3.377678,0.1488108,4.405714E-02,3.380955,
23,2,8,00:02:40,10000,1,0,-,-,-,3.40979,0.1631379,4.784396E-02,3.413691,
24,2,9,00:02:46,7196.857,1,0,-,-,-,3.446467,0.1772604,0.0514325,3.451022,
25,2,10,00:02:52,5179.475,1,0,-,-,-,3.486596,0.1908919,5.475022E-02,3.491818,
26,2,11,00:02:58,3727.594,1,0,-,-,-,3.532205,0.2028654,5.743307E-02,3.538026,
27,2,12,00:03:04,2682.696,1,0,-,-,-,3.580538,0.2119434,5.919318E-02,3.586805,
28,2,13,00:03:10,1930.698,1,0,-,-,-,3.632112,0.2172876,5.982403E-02,3.638606,
29,2,14,00:03:16,1389.495,1,0,-,-,-,3.684956,0.2175113,5.902682E-02,3.69137,
30,2,15,00:03:22,1000,1,0,-,-,-,3.738576,0.2119641,5.669648E-02,3.74458,
31,2,16,00:03:28,719.6857,1,0,-,-,-,3.789335,0.2003264,5.286583E-02,3.794627,
32,2,17,00:03:33,517.9474,1,0,-,-,-,3.835961,0.1836459,0.0478748,3.840354,
33,2,18,00:03:40,372.7594,1,0,-,-,-,3.875735,0.1625803,4.194825E-02,3.879143,
34,2,19,00:03:47,268.2696,1,0,-,-,-,3.90837,0.1400123,0.0358237,3.910877,
35,2,20,00:03:53,193.0698,1,0,-,-,-,3.933331,0.118558,3.014188E-02,3.935118,
36,2,21,00:03:59,138.9496,1,0,-,-,-,3.951219,9.944506E-02,0.0251682,3.95247,
37,2,22,00:04:05,100,1,0,-,-,-,3.963784,8.424909E-02,2.125471E-02,3.964679,
38,2,23,00:04:11,71.96857,1,0,-,-,-,3.971962,7.411388E-02,1.865926E-02,3.972654,
39,2,24,00:04:16,51.79475,1,0,-,-,-,3.977503,6.913856E-02,0.0173824,3.978104,
40,2,25,00:04:23,37.27594,1,0,-,-,-,3.981906,7.022834E-02,1.763686E-02,3.982525,
41,2,26,00:04:29,26.82696,1,0,-,-,-,3.982662,7.861196E-02,1.973855E-02,3.983438,
42,2,27,00:04:35,19.30698,1,0,-,-,-,3.984274,9.418965E-02,2.364036E-02,3.985387,
43,2,28,00:04:41,13.89495,1,0,-,-,-,3.98569,0.1203642,3.019909E-02,3.987507,
44,2,29,00:04:47,10,1,0,-,-,-,3.98788,0.1604125,4.022501E-02,3.991105,
45,2,30,00:04:53,7.196856,1,0,-,-,-,3.9886,0.2161892,5.420178E-02,3.994454,
46,2,31,00:05:00,5.179475,1,0,-,-,-,3.991247,0.2947374,7.384594E-02,4.002115,
47,2,32,00:05:08,3.727594,1,0,-,-,-,3.996456,0.4068775,0.1018096,4.017115,
48,2,33,00:05:15,2.682696,1,0,-,-,-,4.004106,0.5620851,0.1403772,4.043365,
49,2,34,00:05:21,1.930698,1,0,-,-,-,4.019274,0.7763122,0.1931473,4.093559,
50,2,35,00:05:28,1.389495,1,0,-,-,-,4.045057,1.071303,0.2648425,4.184516,
51,2,36,00:05:34,1,1,0,-,-,-,4.093199,1.471723,0.3595532,4.349741,
