Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 10:05:46 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:14,10000000,1,0,-,-,-,-1.482865,2.061416,-1.390157,2.539355,
2,1,2,00:00:21,7196857,1,0,-,-,-,-1.247594,1.58623,-1.271432,2.018073,
3,1,3,00:00:32,5179475,1,0,-,-,-,-4.334121,6.255291,-1.443267,7.610077,
4,1,4,00:00:38,3727594,1,0,-,-,-,8.839904,18.58176,2.102032,20.57731,
5,1,5,00:00:44,2682696,1,0,-,-,-,10.16756,1.763,0.1733947,10.31927,
6,1,6,00:00:49,1930698,1,0,-,-,-,7.463221,0.6684314,8.956339E-02,7.493095,
7,1,7,00:00:55,1389496,1,0,-,-,-,6.597384,0.4963543,7.523502E-02,6.61603,
8,1,8,00:01:01,1000000,1,0,-,-,-,6.272068,0.4768725,7.603114E-02,6.290171,
9,1,9,00:01:07,719685.7,1,0,-,-,-,6.16696,0.506366,0.0821095,6.187714,
10,1,10,00:01:14,517947.4,1,0,-,-,-,6.170674,0.5544428,8.985125E-02,6.195533,
11,1,11,00:01:20,372759.4,1,0,-,-,-,6.239645,0.6108239,9.789401E-02,6.269472,
12,1,12,00:01:26,268269.6,1,0,-,-,-,6.349904,0.6712809,0.1057151,6.385287,
13,1,13,00:01:32,193069.8,1,0,-,-,-,6.526637,0.7354602,0.1126859,6.567945,
14,1,14,00:01:38,138949.5,1,0,-,-,-,6.685497,0.7787859,0.1164889,6.730704,
15,1,15,00:01:44,100000,1,0,-,-,-,6.86977,0.80919,0.11779,6.917263,
16,2,1,00:01:53,100000,1,0,-,-,-,6.87043,0.8087083,0.1177085,6.917862,
17,2,2,00:02:02,71968.57,1,0,-,-,-,7.069742,0.8191669,0.1158694,7.117042,
18,2,3,00:02:10,51794.75,1,0,-,-,-,7.276166,0.7989929,0.1098096,7.319903,
19,2,4,00:02:16,37275.94,1,0,-,-,-,7.474194,0.7513381,0.1005243,7.511863,
20,2,5,00:02:22,26826.96,1,0,-,-,-,7.651522,0.6769162,8.846818E-02,7.681406,
21,2,6,00:02:28,19306.98,1,0,-,-,-,7.800009,0.587069,7.526517E-02,7.822071,
22,2,7,00:02:34,13894.96,1,0,-,-,-,7.913459,0.492361,6.221818E-02,7.928761,
23,2,8,00:02:40,10000,1,0,-,-,-,7.999612,0.4028575,5.035963E-02,8.009749,
24,2,9,00:02:46,7196.857,1,0,-,-,-,8.062757,0.320909,0.0398014,8.069141,
25,2,10,00:02:52,5179.475,1,0,-,-,-,8.104157,0.2538153,3.131915E-02,8.108131,
26,2,11,00:02:57,3727.594,1,0,-,-,-,8.133655,0.1987559,2.443623E-02,8.136083,
27,2,12,00:03:03,2682.696,1,0,-,-,-,8.1544,0.1558398,1.911113E-02,8.155889,
28,2,13,00:03:09,1930.698,1,0,-,-,-,8.169122,0.1232721,1.509001E-02,8.170052,
29,2,14,00:03:15,1389.495,1,0,-,-,-,8.180096,9.883663E-02,1.208258E-02,8.180693,
30,2,15,00:03:22,1000,1,0,-,-,-,8.189282,8.071075E-02,9.855656E-03,8.18968,
31,2,16,00:03:28,719.6857,1,0,-,-,-,8.196739,6.826446E-02,8.328246E-03,8.197023,
32,2,17,00:03:34,517.9474,1,0,-,-,-,8.203501,5.942446E-02,7.243793E-03,8.203716,
33,2,18,00:03:40,372.7594,1,0,-,-,-,8.209334,5.400406E-02,6.578373E-03,8.209512,
34,2,19,00:03:47,268.2696,1,0,-,-,-,8.21466,0.051557,6.276218E-03,8.214822,
35,2,20,00:03:55,193.0698,1,0,-,-,-,8.220309,5.244092E-02,6.379433E-03,8.220476,
36,2,21,00:04:02,138.9496,1,0,-,-,-,8.225624,0.056064,6.815774E-03,8.225815,
37,2,22,00:04:07,100,1,0,-,-,-,8.230384,6.331226E-02,7.692504E-03,8.230627,
38,2,23,00:04:13,71.96857,1,0,-,-,-,8.23537,7.452005E-02,9.04878E-03,8.235707,
39,2,24,00:04:19,51.79475,1,0,-,-,-,8.240191,9.209969E-02,1.117689E-02,8.240705,
40,2,25,00:04:25,37.27594,1,0,-,-,-,8.245539,0.1169546,1.418398E-02,8.246368,
41,2,26,00:04:31,26.82696,1,0,-,-,-,8.251813,0.1520694,1.842861E-02,8.253214,
42,2,27,00:04:37,19.30698,1,0,-,-,-,8.258244,0.2012459,2.436909E-02,8.260695,
43,2,28,00:04:43,13.89495,1,0,-,-,-,8.266897,0.268989,3.253808E-02,8.271273,
44,2,29,00:04:49,10,1,0,-,-,-,8.277966,0.363959,0.0439672,8.285964,
45,2,30,00:04:55,7.196856,1,0,-,-,-,8.295642,0.4919129,5.929775E-02,8.310214,
46,2,31,00:05:03,5.179475,1,0,-,-,-,8.321425,0.6660846,8.004454E-02,8.348042,
47,2,32,00:05:09,3.727594,1,0,-,-,-,8.36014,0.8995242,0.1075968,8.408394,
48,2,33,00:05:15,2.682696,1,0,-,-,-,8.413153,1.210108,0.1438353,8.499735,
49,2,34,00:05:22,1.930698,1,0,-,-,-,8.487825,1.624318,0.1913703,8.641851,
50,2,35,00:05:28,1.389495,1,0,-,-,-,8.588047,2.172194,0.2529322,8.858498,
51,2,36,00:05:36,1,1,0,-,-,-,8.712733,2.897936,0.3326092,9.182034,
