Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 1:14:06 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:14,10000000,1,0,-,-,-,-0.7632751,1.615758,-2.116874,1.78697,
2,1,2,00:00:20,7196857,1,0,-,-,-,-0.8333545,1.396843,-1.676169,1.626545,
3,1,3,00:00:31,5179475,1,0,-,-,-,-3.179402,5.056473,-1.590385,5.972982,
4,1,4,00:00:37,3727594,1,0,-,-,-,7.133912,14.61123,2.048137,16.25979,
5,1,5,00:00:43,2682696,1,0,-,-,-,8.209268,0.9814363,0.1195522,8.267726,
6,1,6,00:00:49,1930698,1,0,-,-,-,5.912052,0.1996979,0.0337781,5.915423,
7,1,7,00:00:55,1389496,1,0,-,-,-,5.199358,0.0358053,6.886485E-03,5.199481,
8,1,8,00:01:00,1000000,1,0,-,-,-,4.881127,2.607767E-02,5.34255E-03,4.881196,
9,1,9,00:01:06,719685.7,1,0,-,-,-,4.739137,4.236743E-03,8.939903E-04,4.739139,
10,1,10,00:01:14,517947.4,1,0,-,-,-,4.674685,2.033121E-02,4.349215E-03,4.67473,
11,1,11,00:01:19,372759.4,1,0,-,-,-,4.648705,0.033241,7.150594E-03,4.648823,
12,1,12,00:01:26,268269.6,1,0,-,-,-,4.681468,6.128462E-02,0.0130909,4.68187,
13,1,13,00:01:31,193069.8,1,0,-,-,-,4.665682,6.347752E-02,0.0136052,4.666114,
14,1,14,00:01:37,138949.5,1,0,-,-,-,4.664806,6.844848E-02,1.467338E-02,4.665308,
15,1,15,00:01:43,100000,1,0,-,-,-,4.672959,7.389998E-02,1.581439E-02,4.673543,
16,2,1,00:01:52,100000,1,0,-,-,-,4.673438,7.388617E-02,1.580981E-02,4.674022,
17,2,2,00:02:00,71968.57,1,0,-,-,-,4.686274,0.0784153,1.673297E-02,4.68693,
18,2,3,00:02:09,51794.75,1,0,-,-,-,4.701221,8.256152E-02,1.756172E-02,4.701945,
19,2,4,00:02:15,37275.94,1,0,-,-,-,4.716712,8.521358E-02,1.806631E-02,4.717481,
20,2,5,00:02:21,26826.96,1,0,-,-,-,4.739198,9.953482E-02,2.100246E-02,4.740243,
21,2,6,00:02:27,19306.98,1,0,-,-,-,4.756736,0.1062195,2.233033E-02,4.757922,
22,2,7,00:02:33,13894.96,1,0,-,-,-,4.778652,0.1130524,2.365781E-02,4.779989,
23,2,8,00:02:39,10000,1,0,-,-,-,4.802214,0.1208743,2.517054E-02,4.803735,
24,2,9,00:02:45,7196.857,1,0,-,-,-,4.827562,0.1286225,2.664336E-02,4.829275,
25,2,10,00:02:51,5179.475,1,0,-,-,-,4.855618,0.1366021,0.0281328,4.857539,
26,2,11,00:02:56,3727.594,1,0,-,-,-,4.884636,0.1443919,2.956042E-02,4.88677,
27,2,12,00:03:03,2682.696,1,0,-,-,-,4.91797,0.1531211,3.113502E-02,4.920353,
28,2,13,00:03:09,1930.698,1,0,-,-,-,4.949742,0.1601776,3.236079E-02,4.952333,
29,2,14,00:03:15,1389.495,1,0,-,-,-,4.983708,0.1690759,3.392573E-02,4.986576,
30,2,15,00:03:21,1000,1,0,-,-,-,5.018744,0.1766176,3.519159E-02,5.021851,
31,2,16,00:03:26,719.6857,1,0,-,-,-,5.055915,0.1855438,3.669836E-02,5.059319,
32,2,17,00:03:32,517.9474,1,0,-,-,-,5.094512,0.1953619,3.834753E-02,5.098256,
33,2,18,00:03:38,372.7594,1,0,-,-,-,5.135175,0.20574,4.006485E-02,5.139295,
34,2,19,00:03:46,268.2696,1,0,-,-,-,5.175691,0.2169866,4.192418E-02,5.180238,
35,2,20,00:03:52,193.0698,1,0,-,-,-,5.220677,0.230979,4.424312E-02,5.225784,
36,2,21,00:03:58,138.9496,1,0,-,-,-,5.268147,0.2464687,0.0467847,5.273909,
37,2,22,00:04:03,100,1,0,-,-,-,5.31733,0.2631462,0.0494884,5.323838,
38,2,23,00:04:09,71.96857,1,0,-,-,-,5.370776,0.2823226,5.256644E-02,5.378191,
39,2,24,00:04:15,51.79475,1,0,-,-,-,5.428925,0.3043406,0.0560591,5.437449,
40,2,25,00:04:21,37.27594,1,0,-,-,-,5.490243,0.3278612,5.971707E-02,5.500024,
41,2,26,00:04:27,26.82696,1,0,-,-,-,5.559834,0.3549487,0.0638416,5.571153,
42,2,27,00:04:33,19.30698,1,0,-,-,-,5.63577,0.3820607,6.779211E-02,5.648705,
43,2,28,00:04:39,13.89495,1,0,-,-,-,5.717668,0.4147335,7.253543E-02,5.732689,
44,2,29,00:04:45,10,1,0,-,-,-,5.809213,0.4477194,7.707058E-02,5.826441,
45,2,30,00:04:51,7.196856,1,0,-,-,-,5.90556,0.4755077,8.051865E-02,5.924673,
46,2,31,00:04:57,5.179475,1,0,-,-,-,6.011502,0.4935709,8.210442E-02,6.03173,
47,2,32,00:05:03,3.727594,1,0,-,-,-,6.121166,0.5263434,8.598745E-02,6.143754,
48,2,33,00:05:11,2.682696,1,0,-,-,-,6.239528,0.546702,8.761913E-02,6.263433,
49,2,34,00:05:17,1.930698,1,0,-,-,-,6.362259,0.5614329,8.824427E-02,6.386982,
50,2,35,00:05:24,1.389495,1,0,-,-,-,6.481198,0.5755215,8.879863E-02,6.506701,
51,2,36,00:05:30,1,1,0,-,-,-,6.603773,0.5866135,8.883005E-02,6.629776,
