403 -5.73842 
398 -5.59698 
393 -5.44005 
388 -5.25378 
383 -5.0724 
378 -4.86169 
373 -4.65298 
368 -4.44032 
363 -4.18708 
358 -3.92632 
353 -3.64306 
348 -3.37528 
343 -3.02795 
338 -2.67584 
333 -2.26617 
328 -1.92969 
