323 2.08782 0.343966 0.957348 -2.57914 0.996366
333 2.41322 0.352135 1 -3.02102 0.995172
333 0.0221657 1 0.946103 -3.84443 0.997592
333 0.0137539 0.941288 1 -1.13431 0.998211
343 2.30182 0.413 0.956123 -3.72786 0.997522
353 2.14199 0.503853 0.828923 -4.25098 0.9983
363 2.02701 0.593722 0.698506 -4.67872 0.999041
373 1.93687 0.666495 0.6315 -5.11864 0.999383
383 1.82544 0.712268 0.644194 -5.58655 0.999234
393 1.73669 0.7611 0.609899 -5.95924 0.999408
403 1.65585 0.806291 0.568912 -6.2865 0.999643
