3.09598 -1.83465 
3.003 -2.22284 -3.06515 -0.336135 -3.2948 
2.91545 -2.9752 
2.83286 -3.60602 
2.75482 -4.12389 
2.68097 -4.59256 
2.61097 -5.02836 
2.54453 -5.40941 
2.48139 -5.75137 
