2.48139 -5.73842 
2.51256 -5.59698 
2.54453 -5.44005 
2.57732 -5.25378 
2.61097 -5.0724 
2.6455 -4.86169 
2.68097 -4.65298 
2.71739 -4.44032 
2.75482 -4.18708 
2.7933 -3.92632 
2.83286 -3.64306 
2.87356 -3.37528 
2.91545 -3.02795 
2.95858 -2.67584 
3.003 -2.26617 -3.09368 -2.62284 
3.04878 -1.92969 -2.94033 
3.09598 -1.83465 
3.003 -2.22284 -3.06515 -0.336135 -3.2948 
2.91545 -2.9752 
2.83286 -3.60602 
2.75482 -4.12389 
2.68097 -4.59256 
2.61097 -5.02836 
2.54453 -5.40941 
2.48139 -5.75137 
