Exported SMaRT Impedance Data
Experiment start time : 5/11/2016 11:44:38 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:10,10000000,1,0,-,-,-,161.4189,-81.75336,-0.5064672,180.9411,
2,1,2,00:00:16,7196857,1,0,-,-,-,3.399988,7.046432,2.072487,7.823817,
3,1,3,00:00:27,5179475,1,0,-,-,-,11.4397,4.132316,0.361226,12.16317,
4,1,4,00:00:33,3727594,1,0,-,-,-,7.523568,0.508688,0.0676126,7.540745,
5,1,5,00:00:39,2682696,1,0,-,-,-,6.16027,0.1370992,2.225539E-02,6.161796,
6,1,6,00:00:45,1930698,1,0,-,-,-,5.610982,6.101594E-02,1.087438E-02,5.611314,
7,1,7,00:00:51,1389496,1,0,-,-,-,5.394641,-2.161844E-02,-4.007391E-03,5.394684,
8,1,8,00:00:56,1000000,1,0,-,-,-,5.264565,-1.962607E-02,-3.727957E-03,5.264602,
9,1,9,00:01:02,719685.7,1,0,-,-,-,5.198423,-1.561462E-02,-3.003723E-03,5.198446,
10,1,10,00:01:10,517947.4,1,0,-,-,-,5.16503,-1.140443E-02,-2.208008E-03,5.165043,
11,1,11,00:01:15,372759.4,1,0,-,-,-,5.146735,-8.975429E-03,-1.743908E-03,5.146742,
12,1,12,00:01:22,268269.6,1,0,-,-,-,5.153069,4.920397E-03,9.54848E-04,5.153071,
13,1,13,00:01:28,193069.8,1,0,-,-,-,5.139426,3.991656E-03,7.766735E-04,5.139428,
14,1,14,00:01:33,138949.5,1,0,-,-,-,5.134346,1.805155E-03,3.515841E-04,5.134346,
15,1,15,00:01:39,100000,1,0,-,-,-,5.132286,1.473953E-03,2.871922E-04,5.132286,
16,2,1,00:01:48,100000,1,0,-,-,-,5.131176,1.234495E-03,2.40587E-04,5.131176,
17,2,2,00:01:56,71968.57,1,0,-,-,-,5.130936,-2.742368E-04,-5.344772E-05,5.130936,
18,2,3,00:02:05,51794.75,1,0,-,-,-,5.129305,-3.589691E-03,-6.998397E-04,5.129307,
19,2,4,00:02:11,37275.94,1,0,-,-,-,5.12647,-6.315184E-03,-1.231878E-03,5.126473,
20,2,5,00:02:17,26826.96,1,0,-,-,-,5.127861,2.979403E-03,5.810225E-04,5.127862,
21,2,6,00:02:23,19306.98,1,0,-,-,-,5.12636,3.231453E-03,6.303601E-04,5.126361,
22,2,7,00:02:29,13894.96,1,0,-,-,-,5.127611,3.551547E-03,6.926319E-04,5.127612,
23,2,8,00:02:34,10000,1,0,-,-,-,5.127908,4.375329E-03,8.532385E-04,5.12791,
24,2,9,00:02:40,7196.857,1,0,-,-,-,5.128859,4.991679E-03,9.732535E-04,5.128861,
25,2,10,00:02:46,5179.475,1,0,-,-,-,5.129354,5.845527E-03,1.139622E-03,5.129358,
26,2,11,00:02:52,3727.594,1,0,-,-,-,5.130177,6.086089E-03,1.186331E-03,5.130181,
27,2,12,00:02:58,2682.696,1,0,-,-,-,5.133412,6.835526E-03,1.331576E-03,5.133417,
28,2,13,00:03:04,1930.698,1,0,-,-,-,5.135118,7.712523E-03,1.501917E-03,5.135123,
29,2,14,00:03:10,1389.495,1,0,-,-,-,5.136653,9.242258E-03,1.799276E-03,5.136662,
30,2,15,00:03:16,1000,1,0,-,-,-,5.138332,9.081332E-03,1.76737E-03,5.13834,
31,2,16,00:03:22,719.6857,1,0,-,-,-,5.140354,9.868338E-03,1.919778E-03,5.140364,
32,2,17,00:03:27,517.9474,1,0,-,-,-,5.142497,1.050565E-02,2.042908E-03,5.142508,
33,2,18,00:03:33,372.7594,1,0,-,-,-,5.144952,1.045443E-02,2.031978E-03,5.144963,
34,2,19,00:03:41,268.2696,1,0,-,-,-,5.146402,1.070613E-02,2.080314E-03,5.146413,
35,2,20,00:03:47,193.0698,1,0,-,-,-,5.149901,1.155573E-02,2.243874E-03,5.149914,
36,2,21,00:03:53,138.9496,1,0,-,-,-,5.153291,1.184144E-02,2.29784E-03,5.153305,
37,2,22,00:03:59,100,1,0,-,-,-,5.155178,1.133418E-02,2.198602E-03,5.15519,
38,2,23,00:04:04,71.96857,1,0,-,-,-,5.157684,1.025212E-02,1.987738E-03,5.157694,
39,2,24,00:04:10,51.79475,1,0,-,-,-,5.160307,9.561399E-03,1.852874E-03,5.160316,
40,2,25,00:04:16,37.27594,1,0,-,-,-,5.16253,7.65533E-03,1.482864E-03,5.162536,
41,2,26,00:04:22,26.82696,1,0,-,-,-,5.163256,6.496836E-03,1.258283E-03,5.16326,
42,2,27,00:04:28,19.30698,1,0,-,-,-,5.164649,5.515825E-03,1.067996E-03,5.164652,
43,2,28,00:04:34,13.89495,1,0,-,-,-,5.165565,3.294697E-03,6.378192E-04,5.165566,
44,2,29,00:04:40,10,1,0,-,-,-,5.165622,2.265095E-03,4.384943E-04,5.165622,
45,2,30,00:04:46,7.196856,1,0,-,-,-,5.165664,7.41306E-04,1.435064E-04,5.165664,
46,2,31,00:04:52,5.179475,1,0,-,-,-,5.165523,-9.941093E-04,-1.924509E-04,5.165523,
47,2,32,00:04:58,3.727594,1,0,-,-,-,5.164281,-1.05283E-03,-2.038676E-04,5.164281,
48,2,33,00:05:06,2.682696,1,0,-,-,-,5.168107,-2.271556E-03,-4.395334E-04,5.168107,
49,2,34,00:05:12,1.930698,1,0,-,-,-,5.167657,-4.067616E-03,-7.871295E-04,5.167659,
50,2,35,00:05:18,1.389495,1,0,-,-,-,5.166525,-3.855224E-03,-7.461928E-04,5.166527,
51,2,36,00:05:24,1,1,0,-,-,-,5.165783,-4.395086E-03,-8.508073E-04,5.165785,
