Exported SMaRT Impedance Data
Experiment start time : 5/11/2016 10:00:34 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:09,10000000,1,0,-,-,-,180.2029,-37.5859,-0.2085755,184.0809,
2,1,2,00:00:16,7196857,1,0,-,-,-,3.445702,7.242999,2.102039,8.020841,
3,1,3,00:00:27,5179475,1,0,-,-,-,11.67841,4.243675,0.363378,12.42554,
4,1,4,00:00:33,3727594,1,0,-,-,-,7.662643,0.521973,6.811918E-02,7.680401,
5,1,5,00:00:39,2682696,1,0,-,-,-,6.265996,0.1411115,0.0225202,6.267585,
6,1,6,00:00:44,1930698,1,0,-,-,-,5.705953,6.436829E-02,0.0112809,5.706316,
7,1,7,00:00:50,1389496,1,0,-,-,-,5.484532,-1.953875E-02,-3.562519E-03,5.484567,
8,1,8,00:00:56,1000000,1,0,-,-,-,5.353417,-1.782988E-02,-3.330561E-03,5.353446,
9,1,9,00:01:02,719685.7,1,0,-,-,-,5.28583,-1.316617E-02,-2.490842E-03,5.285846,
10,1,10,00:01:09,517947.4,1,0,-,-,-,5.251745,-8.814275E-03,-1.678352E-03,5.251753,
11,1,11,00:01:15,372759.4,1,0,-,-,-,5.235412,-5.883639E-03,-1.123816E-03,5.235415,
12,1,12,00:01:21,268269.6,1,0,-,-,-,5.241775,9.287408E-03,1.771806E-03,5.241783,
13,1,13,00:01:27,193069.8,1,0,-,-,-,5.228567,8.866649E-03,1.695809E-03,5.228575,
14,1,14,00:01:33,138949.5,1,0,-,-,-,5.224236,7.093515E-03,1.357809E-03,5.224241,
15,1,15,00:01:39,100000,1,0,-,-,-,5.2231,7.494868E-03,1.434946E-03,5.223105,
16,2,1,00:01:48,100000,1,0,-,-,-,5.223018,7.382616E-03,1.413477E-03,5.223023,
17,2,2,00:01:56,71968.57,1,0,-,-,-,5.223687,5.816283E-03,1.113444E-03,5.22369,
18,2,3,00:02:05,51794.75,1,0,-,-,-,5.22357,2.811614E-03,5.382552E-04,5.223571,
19,2,4,00:02:10,37275.94,1,0,-,-,-,5.222773,2.569014E-04,4.918871E-05,5.222773,
20,2,5,00:02:17,26826.96,1,0,-,-,-,5.225569,1.029146E-02,1.969443E-03,5.225579,
21,2,6,00:02:22,19306.98,1,0,-,-,-,5.226364,1.094944E-02,2.09504E-03,5.226375,
22,2,7,00:02:28,13894.96,1,0,-,-,-,5.228943,0.0109277,2.08985E-03,5.228954,
23,2,8,00:02:34,10000,1,0,-,-,-,5.231362,1.168569E-02,2.233775E-03,5.231375,
24,2,9,00:02:40,7196.857,1,0,-,-,-,5.234244,1.178589E-02,2.251689E-03,5.234257,
25,2,10,00:02:46,5179.475,1,0,-,-,-,5.237179,1.157251E-02,2.209684E-03,5.237192,
26,2,11,00:02:52,3727.594,1,0,-,-,-,5.239964,1.094662E-02,2.089063E-03,5.239975,
27,2,12,00:02:58,2682.696,1,0,-,-,-,5.243874,9.480968E-03,1.808009E-03,5.243882,
