Exported SMaRT Impedance Data
Experiment start time : 9/14/2016 3:18:04 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:11,10000000,1,0,-,-,-,-1.675203,1.922626,-1.147697,2.550058,
2,1,2,00:00:18,7196857,1,0,-,-,-,-0.8179587,1.445144,-1.766769,1.660572,
3,1,3,00:00:29,5179475,1,0,-,-,-,-3.357325,5.030702,-1.498426,6.048107,
4,1,4,00:00:35,3727594,1,0,-,-,-,6.429889,16.63862,2.587699,17.8378,
5,1,5,00:00:41,2682696,1,0,-,-,-,8.843396,0.9062302,0.1024754,8.889709,
6,1,6,00:00:46,1930698,1,0,-,-,-,6.273961,0.1285204,2.048473E-02,6.275277,
7,1,7,00:00:52,1389496,1,0,-,-,-,5.499992,-1.804549E-02,-3.281003E-03,5.500022,
8,1,8,00:00:58,1000000,1,0,-,-,-,5.157558,-1.584163E-02,-3.071537E-03,5.157582,
9,1,9,00:01:04,719685.7,1,0,-,-,-,5.00225,-6.017457E-03,-1.20295E-03,5.002254,
10,1,10,00:01:11,517947.4,1,0,-,-,-,4.929791,3.596631E-03,7.295706E-04,4.929793,
11,1,11,00:01:17,372759.4,1,0,-,-,-,4.896968,9.841614E-03,2.009736E-03,4.896978,
12,1,12,00:01:23,268269.6,1,0,-,-,-,4.923666,2.983339E-02,6.059182E-03,4.923757,
13,1,13,00:01:29,193069.8,1,0,-,-,-,4.898671,0.0253775,5.180487E-03,4.898736,
14,1,14,00:01:35,138949.5,1,0,-,-,-,4.888402,2.382935E-02,4.874671E-03,4.88846,
15,1,15,00:01:41,100000,1,0,-,-,-,4.886105,2.272147E-02,4.65022E-03,4.886158,
16,2,1,00:01:49,100000,1,0,-,-,-,4.885887,2.278649E-02,4.663737E-03,4.88594,
17,2,2,00:01:58,71968.57,1,0,-,-,-,4.887722,2.069014E-02,4.233085E-03,4.887765,
18,2,3,00:02:06,51794.75,1,0,-,-,-,4.889704,1.767936E-02,3.61563E-03,4.889736,
19,2,4,00:02:12,37275.94,1,0,-,-,-,4.890563,1.383488E-02,2.828893E-03,4.890583,
20,2,5,00:02:18,26826.96,1,0,-,-,-,4.898019,2.166095E-02,4.42239E-03,4.898067,
21,2,6,00:02:24,19306.98,1,0,-,-,-,4.898944,2.197213E-02,4.485073E-03,4.898993,
22,2,7,00:02:30,13894.96,1,0,-,-,-,4.902447,2.164907E-02,4.415973E-03,4.902494,
23,2,8,00:02:36,10000,1,0,-,-,-,4.906332,2.253417E-02,4.592876E-03,4.906384,
24,2,9,00:02:42,7196.857,1,0,-,-,-,4.910863,2.349329E-02,4.783943E-03,4.910919,
25,2,10,00:02:48,5179.475,1,0,-,-,-,4.915483,2.413161E-02,4.909307E-03,4.915542,
26,2,11,00:02:53,3727.594,1,0,-,-,-,4.920867,2.529207E-02,5.139758E-03,4.920932,
27,2,12,00:03:00,2682.696,1,0,-,-,-,4.927216,2.571122E-02,5.218205E-03,4.927283,
28,2,13,00:03:06,1930.698,1,0,-,-,-,4.933163,2.691641E-02,5.456217E-03,4.933237,
29,2,14,00:03:12,1389.495,1,0,-,-,-,4.938577,2.884295E-02,5.840336E-03,4.938662,
30,2,15,00:03:17,1000,1,0,-,-,-,4.944315,2.910881E-02,5.887329E-03,4.944401,
31,2,16,00:03:23,719.6857,1,0,-,-,-,4.950639,3.046167E-02,6.153077E-03,4.950733,
32,2,17,00:03:29,517.9474,1,0,-,-,-,4.957077,0.0314348,6.341398E-03,4.957176,
33,2,18,00:03:35,372.7594,1,0,-,-,-,4.963473,3.222859E-02,6.493153E-03,4.963577,
34,2,19,00:03:43,268.2696,1,0,-,-,-,4.969492,3.275429E-02,6.591074E-03,4.9696,
35,2,20,00:03:49,193.0698,1,0,-,-,-,4.977587,3.430967E-02,6.892831E-03,4.977705,
36,2,21,00:03:55,138.9496,1,0,-,-,-,4.985007,3.585093E-02,7.19175E-03,4.985136,
37,2,22,00:04:00,100,1,0,-,-,-,4.992509,3.596601E-02,7.203995E-03,4.992639,
38,2,23,00:04:06,71.96857,1,0,-,-,-,5.000191,3.655284E-02,7.310289E-03,5.000324,
39,2,24,00:04:12,51.79475,1,0,-,-,-,5.007657,3.769135E-02,7.526744E-03,5.007799,
40,2,25,00:04:18,37.27594,1,0,-,-,-,5.016291,3.827619E-02,7.630378E-03,5.016437,
41,2,26,00:04:24,26.82696,1,0,-,-,-,5.023885,3.897998E-02,7.758931E-03,5.024036,
42,2,27,00:04:30,19.30698,1,0,-,-,-,5.03102,4.168497E-02,8.285591E-03,5.031192,
43,2,28,00:04:36,13.89495,1,0,-,-,-,5.039354,3.871776E-02,7.683079E-03,5.039503,
44,2,29,00:04:42,10,1,0,-,-,-,5.049026,4.306915E-02,8.530189E-03,5.04921,
45,2,30,00:04:48,7.196856,1,0,-,-,-,5.065348,5.616686E-02,1.108845E-02,5.065659,
46,2,31,00:04:54,5.179475,1,0,-,-,-,5.062545,4.131309E-02,8.160538E-03,5.062714,
47,2,32,00:05:00,3.727594,1,0,-,-,-,5.067791,4.357672E-02,8.598762E-03,5.067978,
48,2,33,00:05:08,2.682696,1,0,-,-,-,5.088057,4.820142E-02,9.473443E-03,5.088285,
49,2,34,00:05:14,1.930698,1,0,-,-,-,5.097799,5.337482E-02,1.047017E-02,5.098078,
50,2,35,00:05:21,1.389495,1,0,-,-,-,5.105911,4.727167E-02,9.258225E-03,5.10613,
51,2,36,00:05:26,1,1,0,-,-,-,5.106103,5.659345E-02,1.108349E-02,5.106417,
