Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 1:54:30 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:14,10000000,1,0,-,-,-,-1.044545,1.795669,-1.719092,2.077378,
2,1,2,00:00:21,7196857,1,0,-,-,-,-1.03981,1.529506,-1.470948,1.849485,
3,1,3,00:00:32,5179475,1,0,-,-,-,-3.961612,5.8324,-1.472229,7.050622,
4,1,4,00:00:38,3727594,1,0,-,-,-,8.156815,17.60837,2.158732,19.40589,
5,1,5,00:00:43,2682696,1,0,-,-,-,9.723556,1.474716,0.1516643,9.83475,
6,1,6,00:00:49,1930698,1,0,-,-,-,7.077682,0.4633601,6.546778E-02,7.092833,
7,1,7,00:00:55,1389496,1,0,-,-,-,6.22448,0.3094477,4.971463E-02,6.232167,
8,1,8,00:01:01,1000000,1,0,-,-,-,5.888976,0.2864004,4.863331E-02,5.895936,
9,1,9,00:01:07,719685.7,1,0,-,-,-,5.756413,0.3017985,5.242823E-02,5.764318,
10,1,10,00:01:14,517947.4,1,0,-,-,-,5.722962,0.3305086,5.775133E-02,5.732498,
11,1,11,00:01:20,372759.4,1,0,-,-,-,5.741883,0.3682585,6.413549E-02,5.75368,
12,1,12,00:01:29,268269.6,1,0,-,-,-,5.792011,0.4128819,7.128472E-02,5.806708,
13,1,13,00:01:35,193069.8,1,0,-,-,-,5.893914,0.4661765,7.909454E-02,5.912322,
14,1,14,00:01:41,138949.5,1,0,-,-,-,5.974629,0.5165612,8.645912E-02,5.996919,
15,1,15,00:01:47,100000,1,0,-,-,-,6.077664,0.5724853,9.419496E-02,6.104567,
16,2,1,00:01:55,100000,1,0,-,-,-,6.077723,0.5727386,9.423573E-02,6.10465,
17,2,2,00:02:04,71968.57,1,0,-,-,-,6.201647,0.6307687,0.1017099,6.233642,
18,2,3,00:02:13,51794.75,1,0,-,-,-,6.348464,0.6846164,0.1078397,6.385271,
19,2,4,00:02:18,37275.94,1,0,-,-,-,6.512527,0.7302348,0.1121277,6.553339,
20,2,5,00:02:24,26826.96,1,0,-,-,-,6.693343,0.7605476,0.1136275,6.736413,
21,2,6,00:02:30,19306.98,1,0,-,-,-,6.880864,0.7693821,0.1118148,6.923744,
22,2,7,00:02:36,13894.96,1,0,-,-,-,7.071351,0.7602483,0.107511,7.112101,
23,2,8,00:02:42,10000,1,0,-,-,-,7.259307,0.7272848,0.1001865,7.295649,
24,2,9,00:02:48,7196.857,1,0,-,-,-,7.432833,0.6745307,9.075015E-02,7.463377,
25,2,10,00:02:54,5179.475,1,0,-,-,-,7.584517,0.6050503,0.0797744,7.608613,
26,2,11,00:03:00,3727.594,1,0,-,-,-,7.712002,0.5249031,6.806314E-02,7.729845,
27,2,12,00:03:06,2682.696,1,0,-,-,-,7.814412,0.4430768,5.669995E-02,7.826963,
28,2,13,00:03:12,1930.698,1,0,-,-,-,7.890808,0.3648967,4.624327E-02,7.89924,
29,2,14,00:03:18,1389.495,1,0,-,-,-,7.948034,0.2951374,3.713338E-02,7.953512,
30,2,15,00:03:24,1000,1,0,-,-,-,7.988024,0.2350845,2.942961E-02,7.991482,
31,2,16,00:03:30,719.6857,1,0,-,-,-,8.016894,0.1851261,0.023092,8.019032,
32,2,17,00:03:36,517.9474,1,0,-,-,-,8.039175,0.1477032,1.837293E-02,8.040532,
33,2,18,00:03:42,372.7594,1,0,-,-,-,8.05423,0.1173665,1.457203E-02,8.055085,
34,2,19,00:03:49,268.2696,1,0,-,-,-,8.065148,9.433823E-02,1.169702E-02,8.065701,
35,2,20,00:03:55,193.0698,1,0,-,-,-,8.074812,7.687334E-02,9.52014E-03,8.075178,
36,2,21,00:04:01,138.9496,1,0,-,-,-,8.082671,6.533825E-02,8.083745E-03,8.082935,
37,2,22,00:04:07,100,1,0,-,-,-,8.08912,0.0568492,7.027859E-03,8.089319,
38,2,23,00:04:13,71.96857,1,0,-,-,-,8.094265,5.173445E-02,6.391494E-03,8.09443,
39,2,24,00:04:19,51.79475,1,0,-,-,-,8.099425,5.065204E-02,6.253782E-03,8.099584,
40,2,25,00:04:25,37.27594,1,0,-,-,-,8.10408,5.185489E-02,6.398614E-03,8.104246,
41,2,26,00:04:31,26.82696,1,0,-,-,-,8.108049,5.611383E-02,6.920755E-03,8.108244,
42,2,27,00:04:37,19.30698,1,0,-,-,-,8.112435,0.066667,8.217878E-03,8.112709,
43,2,28,00:04:43,13.89495,1,0,-,-,-,8.116038,0.0789482,9.727431E-03,8.116423,
44,2,29,00:04:49,10,1,0,-,-,-,8.120929,0.1018604,1.254295E-02,8.121568,
45,2,30,00:04:55,7.196856,1,0,-,-,-,8.128283,0.1306578,1.607447E-02,8.129333,
46,2,31,00:05:03,5.179475,1,0,-,-,-,8.132432,0.1784071,2.193773E-02,8.134389,
47,2,32,00:05:09,3.727594,1,0,-,-,-,8.142557,0.2332821,2.864973E-02,8.145898,
48,2,33,00:05:15,2.682696,1,0,-,-,-,8.158577,0.3152154,3.863608E-02,8.164664,
49,2,34,00:05:21,1.930698,1,0,-,-,-,8.184277,0.4171746,0.0509727,8.194901,
50,2,35,00:05:28,1.389495,1,0,-,-,-,8.217196,0.5591429,6.804547E-02,8.236198,
51,2,36,00:05:34,1,1,0,-,-,-,8.253185,0.750193,9.089739E-02,8.28721,
