Exported SMaRT Impedance Data
Experiment start time : 9/12/2016 11:32:38 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:14,10000000,1,0,-,-,-,-1.033867,2.103986,-2.035064,2.344277,
2,1,2,00:00:21,7196857,1,0,-,-,-,-1.190938,1.73504,-1.456868,2.104447,
3,1,3,00:00:32,5179475,1,0,-,-,-,-3.546178,6.741357,-1.901021,7.61717,
4,1,4,00:00:38,3727594,1,0,-,-,-,9.109121,11.77373,1.292521,14.88613,
5,1,5,00:00:44,2682696,1,0,-,-,-,8.411596,1.941436,0.2308048,8.632736,
6,1,6,00:00:49,1930698,1,0,-,-,-,6.612546,0.9807708,0.1483197,6.684884,
7,1,7,00:00:55,1389496,1,0,-,-,-,6.04931,0.7684116,0.1270247,6.097918,
8,1,8,00:01:01,1000000,1,0,-,-,-,5.889495,0.6837937,0.116104,5.929058,
9,1,9,00:01:07,719685.7,1,0,-,-,-,5.890449,0.6218117,0.1055627,5.923178,
10,1,10,00:01:15,517947.4,1,0,-,-,-,5.955233,0.5506083,0.0924579,5.980633,
11,1,11,00:01:20,372759.4,1,0,-,-,-,6.035397,0.4711916,7.807136E-02,6.053762,
12,1,12,00:01:26,268269.6,1,0,-,-,-,6.107746,0.3882946,6.357412E-02,6.120077,
13,1,13,00:01:32,193069.8,1,0,-,-,-,6.192544,0.3119093,5.036853E-02,6.200394,
14,1,14,00:01:38,138949.5,1,0,-,-,-,6.219554,0.2381533,3.829106E-02,6.224112,
15,1,15,00:01:44,100000,1,0,-,-,-,6.238287,0.1807343,2.897179E-02,6.240904,
16,2,1,00:01:53,100000,1,0,-,-,-,6.239996,0.180784,0.0289718,6.242615,
17,2,2,00:02:02,71968.57,1,0,-,-,-,6.252806,0.1379422,2.206085E-02,6.254328,
18,2,3,00:02:10,51794.75,1,0,-,-,-,6.263934,0.1058584,1.689966E-02,6.264829,
19,2,4,00:02:16,37275.94,1,0,-,-,-,6.272602,8.332969E-02,1.328471E-02,6.273155,
20,2,5,00:02:22,26826.96,1,0,-,-,-,6.279971,6.481057E-02,0.0103202,6.280305,
21,2,6,00:02:28,19306.98,1,0,-,-,-,6.283796,4.649007E-02,7.398406E-03,6.283968,
22,2,7,00:02:34,13894.96,1,0,-,-,-,6.284946,3.695748E-02,5.880318E-03,6.285055,
23,2,8,00:02:40,10000,1,0,-,-,-,6.288658,3.109585E-02,4.944752E-03,6.288735,
24,2,9,00:02:46,7196.857,1,0,-,-,-,6.290631,2.912911E-02,4.630554E-03,6.290699,
25,2,10,00:02:52,5179.475,1,0,-,-,-,6.292254,3.028053E-02,4.812351E-03,6.292327,
26,2,11,00:02:57,3727.594,1,0,-,-,-,6.294428,0.0332439,5.28148E-03,6.294516,
27,2,12,00:03:03,2682.696,1,0,-,-,-,6.296865,3.926442E-02,6.235551E-03,6.296988,
28,2,13,00:03:10,1930.698,1,0,-,-,-,6.298987,4.980412E-02,7.906687E-03,6.299184,
29,2,14,00:03:15,1389.495,1,0,-,-,-,6.30104,6.475671E-02,1.027715E-02,6.301373,
30,2,15,00:03:21,1000,1,0,-,-,-,6.303856,8.604513E-02,0.0136496,6.304443,
31,2,16,00:03:28,719.6857,1,0,-,-,-,6.306183,0.1159403,1.838518E-02,6.307249,
32,2,17,00:03:33,517.9474,1,0,-,-,-,6.310131,0.1591582,2.522265E-02,6.312138,
33,2,18,00:03:39,372.7594,1,0,-,-,-,6.315732,0.218167,3.454342E-02,6.319499,
34,2,19,00:03:47,268.2696,1,0,-,-,-,6.322921,0.29991,0.0474322,6.330029,
35,2,20,00:03:53,193.0698,1,0,-,-,-,6.333103,0.4126677,6.516043E-02,6.346534,
36,2,21,00:03:59,138.9496,1,0,-,-,-,6.349518,0.5684682,8.952934E-02,6.374915,
37,2,22,00:04:05,100,1,0,-,-,-,6.376302,0.7797349,0.1222864,6.4238,
38,2,23,00:04:11,71.96857,1,0,-,-,-,6.420254,1.06564,0.165981,6.508091,
39,2,24,00:04:16,51.79475,1,0,-,-,-,6.490592,1.449638,0.2233445,6.650506,
40,2,25,00:04:22,37.27594,1,0,-,-,-,6.601193,1.957669,0.296563,6.885363,
41,2,26,00:04:28,26.82696,1,0,-,-,-,6.768428,2.622818,0.3875076,7.258842,
42,2,27,00:04:34,19.30698,1,0,-,-,-,7.008915,3.481009,0.4966545,7.825747,
43,2,28,00:04:40,13.89495,1,0,-,-,-,7.345725,4.580723,0.6235904,8.656944,
44,2,29,00:04:46,10,1,0,-,-,-,7.779595,5.972986,0.767776,9.808091,
45,2,30,00:04:52,7.196856,1,0,-,-,-,8.301121,7.750091,0.9336198,11.35661,
46,2,31,00:04:59,5.179475,1,0,-,-,-,8.878917,10.05967,1.132984,13.41761,
47,2,32,00:05:05,3.727594,1,0,-,-,-,9.470857,13.12625,1.385962,16.18627,
48,2,33,00:05:12,2.682696,1,0,-,-,-,10.04716,17.28858,1.720743,19.99601,
49,2,34,00:05:18,1.930698,1,0,-,-,-,10.55623,23.03224,2.181861,25.3361,
50,2,35,00:05:25,1.389495,1,0,-,-,-,10.98996,31.03669,2.824095,32.925,
51,2,36,00:05:30,1,1,0,-,-,-,11.34851,42.22501,3.720753,43.72345,
