Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 7:12:26 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:14,10000000,1,0,-,-,-,-1.094006,1.714325,-1.567017,2.033657,
2,1,2,00:00:20,7196857,1,0,-,-,-,-1.012835,1.615613,-1.595139,1.906841,
3,1,3,00:00:31,5179475,1,0,-,-,-,-3.981026,5.733801,-1.440282,6.980332,
4,1,4,00:00:37,3727594,1,0,-,-,-,7.733904,18.45446,2.386177,20.00951,
5,1,5,00:00:43,2682696,1,0,-,-,-,9.913577,1.245673,0.1256532,9.991532,
6,1,6,00:00:49,1930698,1,0,-,-,-,7.113385,0.2989372,0.0420246,7.119664,
7,1,7,00:00:55,1389496,1,0,-,-,-,6.223348,0.170213,2.735071E-02,6.225675,
8,1,8,00:01:01,1000000,1,0,-,-,-,5.866261,0.1493148,2.545314E-02,5.868161,
9,1,9,00:01:07,719685.7,1,0,-,-,-,5.713962,0.1544242,2.702576E-02,5.716048,
10,1,10,00:01:14,517947.4,1,0,-,-,-,5.654931,0.1670349,2.953792E-02,5.657397,
11,1,11,00:01:20,372759.4,1,0,-,-,-,5.661065,0.1608567,2.841457E-02,5.66335,
12,1,12,00:01:26,268269.6,1,0,-,-,-,5.708453,0.2074297,3.633728E-02,5.71222,
13,1,13,00:01:32,193069.8,1,0,-,-,-,5.710539,0.2252403,3.944292E-02,5.714979,
14,1,14,00:01:38,138949.5,1,0,-,-,-,5.7366,0.2484481,0.0433093,5.741978,
15,1,15,00:01:44,100000,1,0,-,-,-,5.775796,0.2786946,4.825216E-02,5.782516,
16,2,1,00:01:53,100000,1,0,-,-,-,5.775097,0.2786045,0.0482424,5.781814,
17,2,2,00:02:01,71968.57,1,0,-,-,-,5.825358,0.3148863,0.0540544,5.833863,
18,2,3,00:02:10,51794.75,1,0,-,-,-,5.887763,0.3547102,6.024533E-02,5.898438,
19,2,4,00:02:15,37275.94,1,0,-,-,-,5.961088,0.3983451,6.682424E-02,5.974382,
20,2,5,00:02:24,26826.96,1,0,-,-,-,6.046193,0.4437441,7.339232E-02,6.062455,
21,2,6,00:02:30,19306.98,1,0,-,-,-,6.138101,0.4854583,7.908933E-02,6.157268,
22,2,7,00:02:36,13894.96,1,0,-,-,-,6.242709,0.5350589,0.0857094,6.265597,
23,2,8,00:02:42,10000,1,0,-,-,-,6.362991,0.5842214,9.181552E-02,6.389755,
24,2,9,00:02:48,7196.857,1,0,-,-,-,6.496441,0.6320087,9.728537E-02,6.527112,
25,2,10,00:02:54,5179.475,1,0,-,-,-,6.64262,0.6760828,0.1017795,6.676937,
26,2,11,00:03:00,3727.594,1,0,-,-,-,6.802346,0.7113189,0.1045697,6.839436,
27,2,12,00:03:05,2682.696,1,0,-,-,-,6.972643,0.7353687,0.1054648,7.011313,
28,2,13,00:03:12,1930.698,1,0,-,-,-,7.149853,0.7463822,0.1043913,7.188705,
29,2,14,00:03:18,1389.495,1,0,-,-,-,7.32963,0.7403538,0.1010083,7.366927,
30,2,15,00:03:24,1000,1,0,-,-,-,7.506923,0.7169065,9.549938E-02,7.541077,
31,2,16,00:03:30,719.6857,1,0,-,-,-,7.675432,0.676276,8.810917E-02,7.705167,
32,2,17,00:03:36,517.9474,1,0,-,-,-,7.831064,0.6221944,7.945209E-02,7.855742,
33,2,18,00:03:41,372.7594,1,0,-,-,-,7.966897,0.5566713,6.987303E-02,7.986322,
34,2,19,00:03:49,268.2696,1,0,-,-,-,8.081469,0.4848487,5.999512E-02,8.096,
35,2,20,00:03:55,193.0698,1,0,-,-,-,8.17476,0.4125583,5.046733E-02,8.185163,
36,2,21,00:04:01,138.9496,1,0,-,-,-,8.247385,0.3452662,4.186372E-02,8.254609,
37,2,22,00:04:07,100,1,0,-,-,-,8.302846,0.2835501,3.415095E-02,8.307686,
38,2,23,00:04:13,71.96857,1,0,-,-,-,8.344543,0.2297497,2.753293E-02,8.347705,
39,2,24,00:04:19,51.79475,1,0,-,-,-,8.375697,0.1859176,2.219727E-02,8.37776,
40,2,25,00:04:24,37.27594,1,0,-,-,-,8.398427,0.1499381,1.785312E-02,8.399765,
41,2,26,00:04:30,26.82696,1,0,-,-,-,8.416167,0.1228389,1.459559E-02,8.417064,
42,2,27,00:04:36,19.30698,1,0,-,-,-,8.430056,9.958045E-02,1.181255E-02,8.430644,
43,2,28,00:04:42,13.89495,1,0,-,-,-,8.438981,8.279881E-02,9.81147E-03,8.439387,
44,2,29,00:04:48,10,1,0,-,-,-,8.446162,7.114492E-02,8.423343E-03,8.446462,
45,2,30,00:04:55,7.196856,1,0,-,-,-,8.457381,6.915004E-02,8.176294E-03,8.457664,
46,2,31,00:05:02,5.179475,1,0,-,-,-,8.456179,5.732261E-02,6.778785E-03,8.456373,
47,2,32,00:05:08,3.727594,1,0,-,-,-,8.473547,6.459277E-02,7.622873E-03,8.473793,
48,2,33,00:05:15,2.682696,1,0,-,-,-,8.469816,7.042768E-02,8.315137E-03,8.470109,
49,2,34,00:05:21,1.930698,1,0,-,-,-,8.472729,8.684548E-02,0.01025,8.473174,
50,2,35,00:05:28,1.389495,1,0,-,-,-,8.485884,9.927297E-02,0.0116986,8.486465,
51,2,36,00:05:35,1,1,0,-,-,-,8.496948,0.1215111,1.430056E-02,8.497817,
