Exported SMaRT Impedance Data
Experiment start time : 9/14/2016 1:37:10 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:12,10000000,1,0,-,-,-,-1.871453,1.974046,-1.05482,2.720146,
2,1,2,00:00:18,7196857,1,0,-,-,-,-0.8237548,1.438549,-1.746331,1.657707,
3,1,3,00:00:29,5179475,1,0,-,-,-,-3.276094,4.903948,-1.496888,5.897584,
4,1,4,00:00:35,3727594,1,0,-,-,-,6.169079,15.97803,2.590019,17.12761,
5,1,5,00:00:41,2682696,1,0,-,-,-,8.491212,0.8736768,0.1028919,8.53604,
6,1,6,00:00:47,1930698,1,0,-,-,-,6.006,0.1251204,2.083256E-02,6.007303,
7,1,7,00:00:53,1389496,1,0,-,-,-,5.257306,-1.331966E-02,-2.533553E-03,5.257322,
8,1,8,00:00:58,1000000,1,0,-,-,-,4.927117,-1.120148E-02,-2.273435E-03,4.92713,
9,1,9,00:01:04,719685.7,1,0,-,-,-,4.777701,-6.855957E-04,-1.434991E-04,4.777701,
10,1,10,00:01:12,517947.4,1,0,-,-,-,4.708343,1.032022E-02,2.191901E-03,4.708354,
11,1,11,00:01:17,372759.4,1,0,-,-,-,4.676882,1.492314E-02,3.19083E-03,4.676906,
12,1,12,00:01:24,268269.6,1,0,-,-,-,4.705078,3.472478E-02,7.380278E-03,4.705206,
13,1,13,00:01:29,193069.8,1,0,-,-,-,4.682069,3.119118E-02,6.661838E-03,4.682173,
14,1,14,00:01:35,138949.5,1,0,-,-,-,4.673178,3.096535E-02,6.626186E-03,4.673281,
15,1,15,00:01:41,100000,1,0,-,-,-,4.672692,3.083048E-02,6.598013E-03,4.672793,
16,2,1,00:01:50,100000,1,0,-,-,-,4.672479,3.072833E-02,6.576451E-03,4.67258,
17,2,2,00:01:58,71968.57,1,0,-,-,-,4.676702,2.998428E-02,6.411416E-03,4.676798,
18,2,3,00:02:07,51794.75,1,0,-,-,-,4.679934,2.821886E-02,6.029756E-03,4.680019,
19,2,4,00:02:12,37275.94,1,0,-,-,-,4.684947,2.702307E-02,5.768064E-03,4.685024,
20,2,5,00:02:19,26826.96,1,0,-,-,-,4.693661,3.450555E-02,7.351522E-03,4.693788,
21,2,6,00:02:24,19306.98,1,0,-,-,-,4.69822,3.523165E-02,7.498935E-03,4.698352,
22,2,7,00:02:30,13894.96,1,0,-,-,-,4.704205,3.730374E-02,7.929872E-03,4.704352,
23,2,8,00:02:36,10000,1,0,-,-,-,4.711488,3.974275E-02,8.435287E-03,4.711656,
24,2,9,00:02:42,7196.857,1,0,-,-,-,4.71982,4.181013E-02,8.858417E-03,4.720005,
25,2,10,00:02:48,5179.475,1,0,-,-,-,4.728031,0.0439649,9.298776E-03,4.728236,
26,2,11,00:02:54,3727.594,1,0,-,-,-,4.737489,4.676406E-02,9.871065E-03,4.73772,
27,2,12,00:03:00,2682.696,1,0,-,-,-,4.74907,4.909992E-02,1.033885E-02,4.749323,
28,2,13,00:03:06,1930.698,1,0,-,-,-,4.759511,5.156879E-02,1.083489E-02,4.759791,
29,2,14,00:03:12,1389.495,1,0,-,-,-,4.770646,0.0552884,1.158929E-02,4.770966,
30,2,15,00:03:17,1000,1,0,-,-,-,4.781591,5.665173E-02,1.184788E-02,4.781927,
31,2,16,00:03:23,719.6857,1,0,-,-,-,4.79414,5.941019E-02,1.239225E-02,4.794508,
32,2,17,00:03:29,517.9474,1,0,-,-,-,4.807453,6.163486E-02,1.282069E-02,4.807848,
33,2,18,00:03:35,372.7594,1,0,-,-,-,4.82084,6.369308E-02,1.321203E-02,4.821261,
34,2,19,00:03:43,268.2696,1,0,-,-,-,4.833991,0.0647762,1.340015E-02,4.834425,
