Exported SMaRT Impedance Data
Experiment start time : 9/13/2016 3:14:58 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:12,10000000,1,0,-,-,-,-1.450069,2.424896,-1.672263,2.825389,
2,1,2,00:00:18,7196857,1,0,-,-,-,-0.7832101,1.42947,-1.825143,1.62997,
3,1,3,00:00:29,5179475,1,0,-,-,-,-3.150925,5.528729,-1.754637,6.363582,
4,1,4,00:00:35,3727594,1,0,-,-,-,6.460483,14.38426,2.226499,15.76847,
5,1,5,00:00:41,2682696,1,0,-,-,-,8.974387,1.589195,0.1770812,9.114009,
6,1,6,00:00:47,1930698,1,0,-,-,-,6.619846,0.4553086,6.877933E-02,6.635485,
7,1,7,00:00:53,1389496,1,0,-,-,-,5.823207,0.2475685,4.251412E-02,5.828467,
8,1,8,00:00:59,1000000,1,0,-,-,-,5.522639,0.1472931,2.667078E-02,5.524603,
9,1,9,00:01:04,719685.7,1,0,-,-,-,5.37455,0.1403914,2.612151E-02,5.376384,
10,1,10,00:01:12,517947.4,1,0,-,-,-,5.314693,0.1466059,2.758502E-02,5.316715,
11,1,11,00:01:18,372759.4,1,0,-,-,-,5.300812,0.1575356,2.971914E-02,5.303152,
12,1,12,00:01:24,268269.6,1,0,-,-,-,5.356208,0.1948186,3.637248E-02,5.35975,
13,1,13,00:01:30,193069.8,1,0,-,-,-,5.355737,0.2024662,3.780362E-02,5.359562,
14,1,14,00:01:35,138949.5,1,0,-,-,-,5.37875,0.2140143,3.978885E-02,5.383006,
15,1,15,00:01:41,100000,1,0,-,-,-,5.413892,0.230319,4.254223E-02,5.418789,
16,2,1,00:01:50,100000,1,0,-,-,-,5.413712,0.2304546,4.256868E-02,5.418615,
17,2,2,00:01:58,71968.57,1,0,-,-,-,5.457186,0.2466015,0.0451884,5.462755,
18,2,3,00:02:07,51794.75,1,0,-,-,-,5.506739,0.2635129,4.785281E-02,5.513041,
19,2,4,00:02:13,37275.94,1,0,-,-,-,5.558477,0.2812095,0.0505911,5.565586,
20,2,5,00:02:19,26826.96,1,0,-,-,-,5.622505,0.315893,5.618367E-02,5.631371,
21,2,6,00:02:25,19306.98,1,0,-,-,-,5.68282,0.3426591,6.029738E-02,5.693141,
22,2,7,00:02:31,13894.96,1,0,-,-,-,5.754027,0.3683039,6.400803E-02,5.765802,
23,2,8,00:02:37,10000,1,0,-,-,-,5.831068,0.3975942,6.818548E-02,5.844607,
24,2,9,00:02:43,7196.857,1,0,-,-,-,5.915011,0.4276929,7.230634E-02,5.930454,
25,2,10,00:02:49,5179.475,1,0,-,-,-,6.005408,0.46073,7.671917E-02,6.023056,
26,2,11,00:02:54,3727.594,1,0,-,-,-,6.104964,0.4938399,8.089154E-02,6.124905,
27,2,12,00:03:00,2682.696,1,0,-,-,-,6.213095,0.5270888,8.483514E-02,6.235413,
28,2,13,00:03:06,1930.698,1,0,-,-,-,6.329977,0.5599275,8.845648E-02,6.354693,
29,2,14,00:03:12,1389.495,1,0,-,-,-,6.457168,0.5894902,9.129237E-02,6.48402,
30,2,15,00:03:18,1000,1,0,-,-,-,6.593698,0.6144159,0.0931823,6.622262,
31,2,16,00:03:24,719.6857,1,0,-,-,-,6.737319,0.6293854,9.341778E-02,6.766653,
32,2,17,00:03:30,517.9474,1,0,-,-,-,6.887522,0.6355048,9.226901E-02,6.916779,
33,2,18,00:03:36,372.7594,1,0,-,-,-,7.039737,0.6279607,8.920231E-02,7.067689,
34,2,19,00:03:44,268.2696,1,0,-,-,-,7.188032,0.6062995,8.434847E-02,7.213557,
35,2,20,00:03:50,193.0698,1,0,-,-,-,7.328339,0.5704901,7.784713E-02,7.350511,
36,2,21,00:03:56,138.9496,1,0,-,-,-,7.454527,0.524957,7.042123E-02,7.472988,
37,2,22,00:04:02,100,1,0,-,-,-,7.563478,0.4715346,6.234362E-02,7.578163,
38,2,23,00:04:08,71.96857,1,0,-,-,-,7.653096,0.4171968,5.451347E-02,7.664459,
39,2,24,00:04:13,51.79475,1,0,-,-,-,7.723972,0.3685744,4.771824E-02,7.732761,
40,2,25,00:04:19,37.27594,1,0,-,-,-,7.777195,0.3292858,4.233991E-02,7.784163,
41,2,26,00:04:25,26.82696,1,0,-,-,-,7.817429,0.3049617,3.901048E-02,7.823375,
42,2,27,00:04:31,19.30698,1,0,-,-,-,7.84778,0.2983478,3.801684E-02,7.853449,
43,2,28,00:04:37,13.89495,1,0,-,-,-,7.871469,0.3139165,3.988029E-02,7.877727,
44,2,29,00:04:43,10,1,0,-,-,-,7.892686,0.3558863,4.509065E-02,7.900705,
45,2,30,00:04:49,7.196856,1,0,-,-,-,7.915817,0.4308334,0.0544269,7.927533,
46,2,31,00:04:57,5.179475,1,0,-,-,-,7.949018,0.5440385,6.844097E-02,7.967614,
47,2,32,00:05:03,3.727594,1,0,-,-,-,7.999281,0.7058581,8.824019E-02,8.030363,
48,2,33,00:05:09,2.682696,1,0,-,-,-,8.079488,0.921205,0.1140177,8.131835,
49,2,34,00:05:16,1.930698,1,0,-,-,-,8.202657,1.199195,0.1461959,8.289852,
50,2,35,00:05:23,1.389495,1,0,-,-,-,8.394508,1.537775,0.1831882,8.534197,
51,2,36,00:05:29,1,1,0,-,-,-,8.658006,1.922724,0.2220746,8.868931,
