Exported SMaRT Impedance Data
Experiment start time : 11/2/2016 5:50:13 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:12,10000000,1,0,-,-,-,-0.664348,1.120617,-1.686792,1.302744,
2,1,2,00:00:21,7196857,1,0,-,-,-,0.1098159,1.204063,10.96437,1.20906,
3,1,3,00:00:32,5179475,1,0,-,-,-,-2.215204,3.763522,-1.698951,4.367062,
4,1,4,00:00:38,3727594,1,0,-,-,-,1.596977,13.07679,8.188463,13.17394,
5,1,5,00:00:44,2682696,1,0,-,-,-,6.668808,1.14732,0.1720427,6.766783,
6,1,6,00:00:50,1930698,1,0,-,-,-,4.75327,0.191369,4.026049E-02,4.757121,
7,1,7,00:00:55,1389496,1,0,-,-,-,4.099245,6.184899E-02,0.0150879,4.099711,
8,1,8,00:01:01,1000000,1,0,-,-,-,3.825988,0.0288978,7.553031E-03,3.826097,
9,1,9,00:01:07,719685.7,1,0,-,-,-,3.697709,1.838412E-02,4.971759E-03,3.697755,
10,1,10,00:01:15,517947.4,1,0,-,-,-,3.635937,1.628461E-02,4.478792E-03,3.635974,
11,1,11,00:01:21,372759.4,1,0,-,-,-,3.675639,3.838473E-02,1.044301E-02,3.67584,
12,1,12,00:01:27,268269.6,1,0,-,-,-,3.626667,2.778281E-02,7.660701E-03,3.626774,
13,1,13,00:01:33,193069.8,1,0,-,-,-,3.604775,2.446393E-02,6.786535E-03,3.604858,
14,1,14,00:01:38,138949.5,1,0,-,-,-,3.595206,2.515793E-02,6.997632E-03,3.595294,
15,1,15,00:01:44,100000,1,0,-,-,-,3.592996,2.738335E-02,7.621314E-03,3.593101,
16,2,1,00:01:53,100000,1,0,-,-,-,3.59332,2.754547E-02,7.665744E-03,3.593426,
17,2,2,00:02:01,71968.57,1,0,-,-,-,3.595522,2.944549E-02,8.189489E-03,3.595643,
18,2,3,00:02:10,51794.75,1,0,-,-,-,3.59944,3.220348E-02,8.946804E-03,3.599584,
19,2,4,00:02:16,37275.94,1,0,-,-,-,3.612202,3.768364E-02,1.043232E-02,3.612399,
20,2,5,00:02:22,26826.96,1,0,-,-,-,3.613876,4.119023E-02,0.0113978,3.614111,
21,2,6,00:02:28,19306.98,1,0,-,-,-,3.619667,4.569488E-02,1.262406E-02,3.619956,
22,2,7,00:02:34,13894.96,1,0,-,-,-,3.62723,5.212102E-02,1.436937E-02,3.627605,
23,2,8,00:02:39,10000,1,0,-,-,-,3.636483,5.949705E-02,1.636115E-02,3.63697,
24,2,9,00:02:45,7196.857,1,0,-,-,-,3.64794,6.782105E-02,0.0185916,3.648571,
25,2,10,00:02:51,5179.475,1,0,-,-,-,3.661597,7.687254E-02,2.099426E-02,3.662404,
26,2,11,00:02:57,3727.594,1,0,-,-,-,3.677715,8.721301E-02,2.371391E-02,3.678749,
27,2,12,00:03:03,2682.696,1,0,-,-,-,3.69505,9.809741E-02,2.654834E-02,3.696352,
28,2,13,00:03:09,1930.698,1,0,-,-,-,3.715671,0.1104924,2.973687E-02,3.717313,
29,2,14,00:03:15,1389.495,1,0,-,-,-,3.738909,0.123747,0.0330971,3.740956,
30,2,15,00:03:21,1000,1,0,-,-,-,3.765766,0.1374516,3.650032E-02,3.768274,
31,2,16,00:03:27,719.6857,1,0,-,-,-,3.796525,0.1521229,4.006898E-02,3.799572,
32,2,17,00:03:33,517.9474,1,0,-,-,-,3.830673,0.1666425,4.350214E-02,3.834296,
33,2,18,00:03:39,372.7594,1,0,-,-,-,3.868893,0.1800014,4.652529E-02,3.873078,
