Exported SMaRT Impedance Data
Experiment start time : 11/1/2016 9:32:02 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:11,10000000,1,0,-,-,-,-0.3620496,1.497201,-4.135347,1.540354,
2,1,2,00:00:20,7196857,1,0,-,-,-,0.17724,1.050727,5.928272,1.065571,
3,1,3,00:00:31,5179475,1,0,-,-,-,-1.559943,2.983406,-1.912509,3.36662,
4,1,4,00:00:37,3727594,1,0,-,-,-,0.447654,9.037459,20.18849,9.048539,
5,1,5,00:00:43,2682696,1,0,-,-,-,5.584143,0.8849295,0.1584719,5.653827,
6,1,6,00:00:49,1930698,1,0,-,-,-,3.825193,4.414933E-02,1.154173E-02,3.825448,
7,1,7,00:00:54,1389496,1,0,-,-,-,3.243194,-2.653774E-02,-8.182594E-03,3.243302,
8,1,8,00:01:00,1000000,1,0,-,-,-,3.002848,-0.027785,-9.252884E-03,3.002976,
9,1,9,00:01:06,719685.7,1,0,-,-,-,2.892692,-1.737874E-02,-6.007807E-03,2.892745,
10,1,10,00:01:14,517947.4,1,0,-,-,-,2.956242,4.364697E-02,1.476434E-02,2.956564,
11,1,11,00:01:19,372759.4,1,0,-,-,-,2.877636,2.351512E-02,8.171679E-03,2.877732,
12,1,12,00:01:25,268269.6,1,0,-,-,-,2.839122,2.393914E-02,8.431883E-03,2.839222,
13,1,13,00:01:31,193069.8,1,0,-,-,-,2.823089,3.078098E-02,0.0109033,2.823257,
14,1,14,00:01:37,138949.5,1,0,-,-,-,2.820229,3.968675E-02,1.407218E-02,2.820508,
15,1,15,00:01:43,100000,1,0,-,-,-,2.82365,0.048376,1.713244E-02,2.824064,
16,2,1,00:01:51,100000,1,0,-,-,-,2.824501,4.830526E-02,1.710223E-02,2.824914,
17,2,2,00:02:00,71968.57,1,0,-,-,-,2.832863,5.764863E-02,2.034996E-02,2.833449,
18,2,3,00:02:08,51794.75,1,0,-,-,-,2.856926,7.025819E-02,2.459223E-02,2.85779,
19,2,4,00:02:14,37275.94,1,0,-,-,-,2.865888,7.503598E-02,2.618245E-02,2.86687,
20,2,5,00:02:20,26826.96,1,0,-,-,-,2.879206,8.188538E-02,2.844026E-02,2.88037,
21,2,6,00:02:26,19306.98,1,0,-,-,-,2.896269,8.979033E-02,3.100207E-02,2.89766,
22,2,7,00:02:32,13894.96,1,0,-,-,-,2.916635,9.735828E-02,3.338035E-02,2.918259,
23,2,8,00:02:38,10000,1,0,-,-,-,2.940147,0.1038055,3.530624E-02,2.941979,
24,2,9,00:02:44,7196.857,1,0,-,-,-,2.965789,0.1079167,3.638716E-02,2.967752,
25,2,10,00:02:50,5179.475,1,0,-,-,-,2.993435,0.1097681,3.666961E-02,2.995447,
26,2,11,00:02:56,3727.594,1,0,-,-,-,3.020657,0.1078757,3.571266E-02,3.022582,
27,2,12,00:03:02,2682.696,1,0,-,-,-,3.04721,0.1022867,3.356734E-02,3.048927,
28,2,13,00:03:08,1930.698,1,0,-,-,-,3.071794,9.432903E-02,3.070812E-02,3.073242,
29,2,14,00:03:14,1389.495,1,0,-,-,-,3.093158,0.0836662,2.704879E-02,3.09429,
30,2,15,00:03:20,1000,1,0,-,-,-,3.110668,7.190874E-02,2.311682E-02,3.111499,
31,2,16,00:03:26,719.6857,1,0,-,-,-,3.12435,5.993354E-02,1.918272E-02,3.124925,
32,2,17,00:03:32,517.9474,1,0,-,-,-,3.134109,0.0493492,1.574585E-02,3.134497,
33,2,18,00:03:38,372.7594,1,0,-,-,-,3.141024,4.032409E-02,1.283788E-02,3.141283,
34,2,19,00:03:45,268.2696,1,0,-,-,-,3.145769,3.303627E-02,1.050181E-02,3.145942,
35,2,20,00:03:51,193.0698,1,0,-,-,-,3.149088,2.735366E-02,8.686215E-03,3.149207,
36,2,21,00:03:57,138.9496,1,0,-,-,-,3.151902,2.479619E-02,7.867056E-03,3.152,
37,2,22,00:04:03,100,1,0,-,-,-,3.153924,0.0232421,7.369266E-03,3.15401,
38,2,23,00:04:09,71.96857,1,0,-,-,-,3.155714,2.379867E-02,7.541454E-03,3.155804,
39,2,24,00:04:15,51.79475,1,0,-,-,-,3.156978,2.633973E-02,8.343336E-03,3.157088,
40,2,25,00:04:21,37.27594,1,0,-,-,-,3.158276,3.156791E-02,9.995298E-03,3.158434,
41,2,26,00:04:27,26.82696,1,0,-,-,-,3.159755,3.941945E-02,1.247548E-02,3.160001,
42,2,27,00:04:33,19.30698,1,0,-,-,-,3.16126,5.107787E-02,1.615744E-02,3.161673,
43,2,28,00:04:39,13.89495,1,0,-,-,-,3.163295,6.804033E-02,2.150932E-02,3.164027,
44,2,29,00:04:45,10,1,0,-,-,-,3.165873,0.0918695,2.901869E-02,3.167206,
45,2,30,00:04:51,7.196856,1,0,-,-,-,3.16932,0.1237463,3.904507E-02,3.171735,
46,2,31,00:05:00,5.179475,1,0,-,-,-,3.182366,0.1700046,5.342083E-02,3.186904,
47,2,32,00:05:08,3.727594,1,0,-,-,-,3.190823,0.2309323,0.0723739,3.199169,
48,2,33,00:05:16,2.682696,1,0,-,-,-,3.207363,0.3137285,0.0978151,3.22267,
49,2,34,00:05:22,1.930698,1,0,-,-,-,3.243062,0.4143364,0.1277608,3.269423,
50,2,35,00:05:29,1.389495,1,0,-,-,-,3.287656,0.5455033,0.1659247,3.332605,
51,2,36,00:05:35,1,1,0,-,-,-,3.348547,0.7020592,0.2096609,3.421352,
