Exported SMaRT Impedance Data
Experiment start time : 11/2/2016 3:14:36 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:12,10000000,1,0,-,-,-,-0.575933,1.482215,-2.573589,1.590176,
2,1,2,00:00:21,7196857,1,0,-,-,-,0.1633064,1.198319,7.337858,1.209396,
3,1,3,00:00:32,5179475,1,0,-,-,-,-1.989574,3.523417,-1.77094,4.04634,
4,1,4,00:00:37,3727594,1,0,-,-,-,3.071889,12.13181,3.949301,12.51469,
5,1,5,00:00:43,2682696,1,0,-,-,-,5.726638,0.5987489,0.104555,5.757854,
6,1,6,00:00:49,1930698,1,0,-,-,-,4.045293,1.149529E-02,2.841645E-03,4.04531,
7,1,7,00:00:55,1389496,1,0,-,-,-,3.485711,-3.459264E-02,-9.924128E-03,3.485883,
8,1,8,00:01:01,1000000,1,0,-,-,-,3.251154,-3.446423E-02,-1.060062E-02,3.251336,
9,1,9,00:01:07,719685.7,1,0,-,-,-,3.14184,-2.704123E-02,-8.606812E-03,3.141956,
10,1,10,00:01:16,517947.4,1,0,-,-,-,3.087729,-1.970474E-02,-6.381629E-03,3.087792,
11,1,11,00:01:23,372759.4,1,0,-,-,-,3.11865,-2.398211E-04,-7.689901E-05,3.11865,
12,1,12,00:01:28,268269.6,1,0,-,-,-,3.076924,-4.633522E-03,-1.505894E-03,3.076928,
13,1,13,00:01:34,193069.8,1,0,-,-,-,3.055754,-3.826495E-03,-1.252226E-03,3.055756,
14,1,14,00:01:40,138949.5,1,0,-,-,-,3.045133,-1.827471E-03,-6.001286E-04,3.045134,
15,1,15,00:01:46,100000,1,0,-,-,-,3.040749,-3.528389E-05,-1.160368E-05,3.040749,
16,2,1,00:01:54,100000,1,0,-,-,-,3.040835,9.228825E-05,3.034964E-05,3.040835,
17,2,2,00:02:03,71968.57,1,0,-,-,-,3.039287,1.316298E-03,4.330943E-04,3.039288,
18,2,3,00:02:12,51794.75,1,0,-,-,-,3.049616,5.897468E-03,1.933839E-03,3.049622,
19,2,4,00:02:18,37275.94,1,0,-,-,-,3.045178,3.410793E-03,1.120063E-03,3.04518,
20,2,5,00:02:23,26826.96,1,0,-,-,-,3.042385,2.431553E-03,7.992261E-04,3.042386,
21,2,6,00:02:29,19306.98,1,0,-,-,-,3.040955,2.752601E-03,9.051767E-04,3.040956,
22,2,7,00:02:35,13894.96,1,0,-,-,-,3.040632,3.135306E-03,1.031136E-03,3.040633,
23,2,8,00:02:41,10000,1,0,-,-,-,3.040832,3.979516E-03,1.308693E-03,3.040834,
24,2,9,00:02:47,7196.857,1,0,-,-,-,3.041561,4.726286E-03,1.553901E-03,3.041564,
25,2,10,00:02:53,5179.475,1,0,-,-,-,3.043266,5.487063E-03,1.803018E-03,3.043271,
26,2,11,00:02:59,3727.594,1,0,-,-,-,3.043821,5.972878E-03,1.962296E-03,3.043827,
27,2,12,00:03:05,2682.696,1,0,-,-,-,3.044869,6.373363E-03,2.093148E-03,3.044876,
28,2,13,00:03:11,1930.698,1,0,-,-,-,3.046354,6.458079E-03,2.119937E-03,3.046361,
29,2,14,00:03:17,1389.495,1,0,-,-,-,3.047901,7.783837E-03,2.553835E-03,3.047911,
30,2,15,00:03:22,1000,1,0,-,-,-,3.049038,8.547123E-03,2.80322E-03,3.04905,
31,2,16,00:03:28,719.6857,1,0,-,-,-,3.051023,9.416613E-03,3.086379E-03,3.051038,
32,2,17,00:03:35,517.9474,1,0,-,-,-,3.053177,1.051418E-02,3.443685E-03,3.053195,
33,2,18,00:03:41,372.7594,1,0,-,-,-,3.055007,1.128228E-02,3.693047E-03,3.055027,
34,2,19,00:03:48,268.2696,1,0,-,-,-,3.057305,0.0125304,4.09851E-03,3.057331,
35,2,20,00:03:54,193.0698,1,0,-,-,-,3.059438,1.338924E-02,4.376373E-03,3.059468,
36,2,21,00:04:00,138.9496,1,0,-,-,-,3.062594,1.529037E-02,4.992621E-03,3.062632,
37,2,22,00:04:06,100,1,0,-,-,-,3.065765,1.672565E-02,5.455622E-03,3.06581,
38,2,23,00:04:11,71.96857,1,0,-,-,-,3.069556,1.874157E-02,6.105629E-03,3.069613,
39,2,24,00:04:18,51.79475,1,0,-,-,-,3.072931,2.057996E-02,6.697176E-03,3.072999,
40,2,25,00:04:24,37.27594,1,0,-,-,-,3.076835,2.304785E-02,7.490765E-03,3.076921,
41,2,26,00:04:30,26.82696,1,0,-,-,-,3.081721,2.558262E-02,8.301406E-03,3.081827,
42,2,27,00:04:35,19.30698,1,0,-,-,-,3.086768,2.854534E-02,9.247647E-03,3.0869,
43,2,28,00:04:41,13.89495,1,0,-,-,-,3.092234,3.172633E-02,0.01026,3.092397,
44,2,29,00:04:47,10,1,0,-,-,-,3.099306,3.525707E-02,0.0113758,3.099506,
45,2,30,00:04:53,7.196856,1,0,-,-,-,3.109284,3.741526E-02,0.0120334,3.109509,
46,2,31,00:05:03,5.179475,1,0,-,-,-,3.113912,4.380404E-02,1.406721E-02,3.11422,
47,2,32,00:05:09,3.727594,1,0,-,-,-,3.122819,4.813857E-02,0.0154151,3.12319,
