Exported SMaRT Impedance Data
Experiment start time : 11/2/2016 11:44:41 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:10,10000000,1,0,-,-,-,-2.247445,2.554634,-1.136684,3.402523,
2,1,2,00:00:16,7196857,1,0,-,-,-,-1.611547,2.567119,-1.592953,3.031037,
3,1,3,00:00:24,5179475,1,0,-,-,-,-5.004658,8.123342,-1.623156,9.541241,
4,1,4,00:00:30,3727594,1,0,-,-,-,9.689046,26.0255,2.686074,27.77056,
5,1,5,00:00:36,2682696,1,0,-,-,-,13.27211,1.868023,0.140748,13.40292,
6,1,6,00:00:42,1930698,1,0,-,-,-,9.488441,0.4297562,0.0452926,9.498169,
7,1,7,00:00:48,1389496,1,0,-,-,-,8.263103,0.1945198,2.354077E-02,8.265392,
8,1,8,00:00:54,1000000,1,0,-,-,-,7.753289,0.124163,1.601423E-02,7.754283,
9,1,9,00:01:00,719685.7,1,0,-,-,-,7.519753,0.1033131,0.0137389,7.520463,
10,1,10,00:01:07,517947.4,1,0,-,-,-,7.412825,9.654663E-02,1.302427E-02,7.413453,
11,1,11,00:01:13,372759.4,1,0,-,-,-,7.368842,9.250931E-02,1.255412E-02,7.369422,
12,1,12,00:01:19,268269.6,1,0,-,-,-,7.352152,9.618428E-02,1.308247E-02,7.352781,
13,1,13,00:01:25,193069.8,1,0,-,-,-,7.387997,0.1044176,1.413341E-02,7.388734,
14,1,14,00:01:31,138949.5,1,0,-,-,-,7.383322,0.1063377,1.440242E-02,7.384088,
15,1,15,00:01:37,100000,1,0,-,-,-,7.394526,0.1091645,1.476288E-02,7.395332,
16,2,1,00:01:46,100000,1,0,-,-,-,7.394252,0.1090511,1.474809E-02,7.395056,
17,2,2,00:01:55,71968.57,1,0,-,-,-,7.408264,0.1170355,1.579796E-02,7.409189,
18,2,3,00:02:03,51794.75,1,0,-,-,-,7.429511,0.1235985,1.663616E-02,7.430539,
19,2,4,00:02:09,37275.94,1,0,-,-,-,7.454631,0.1310193,1.757556E-02,7.455782,
20,2,5,00:02:15,26826.96,1,0,-,-,-,7.481543,0.1374963,1.837806E-02,7.482806,
21,2,6,00:02:21,19306.98,1,0,-,-,-,7.51095,0.1416607,1.886056E-02,7.512285,
22,2,7,00:02:27,13894.96,1,0,-,-,-,7.538362,0.1491933,1.979122E-02,7.539838,
23,2,8,00:02:33,10000,1,0,-,-,-,7.570268,0.1560587,2.061468E-02,7.571877,
24,2,9,00:02:39,7196.857,1,0,-,-,-,7.603466,0.1649972,2.170027E-02,7.605256,
25,2,10,00:02:45,5179.475,1,0,-,-,-,7.637297,0.1743627,2.283043E-02,7.639287,
26,2,11,00:02:50,3727.594,1,0,-,-,-,7.67397,0.1831695,2.386893E-02,7.676156,
27,2,12,00:02:56,2682.696,1,0,-,-,-,7.712853,0.1913353,2.480733E-02,7.715226,
28,2,13,00:03:02,1930.698,1,0,-,-,-,7.753604,0.2005665,2.586752E-02,7.756198,
29,2,14,00:03:08,1389.495,1,0,-,-,-,7.795469,0.210052,0.0269454,7.798298,
30,2,15,00:03:14,1000,1,0,-,-,-,7.839242,0.2195038,2.800064E-02,7.842315,
31,2,16,00:03:20,719.6857,1,0,-,-,-,7.883334,0.2288123,2.902482E-02,7.886653,
32,2,17,00:03:26,517.9474,1,0,-,-,-,7.931184,0.2410107,3.038773E-02,7.934845,
33,2,18,00:03:32,372.7594,1,0,-,-,-,7.980749,0.2539029,3.181443E-02,7.984787,
34,2,19,00:03:40,268.2696,1,0,-,-,-,8.031063,0.2689204,3.348503E-02,8.035564,
35,2,20,00:03:46,193.0698,1,0,-,-,-,8.086552,0.2855164,3.530755E-02,8.091591,
36,2,21,00:03:52,138.9496,1,0,-,-,-,8.143647,0.3061467,3.759331E-02,8.1494,
37,2,22,00:03:58,100,1,0,-,-,-,8.205264,0.3288683,4.008016E-02,8.211852,
38,2,23,00:04:04,71.96857,1,0,-,-,-,8.271458,0.3546377,4.287487E-02,8.279057,
39,2,24,00:04:09,51.79475,1,0,-,-,-,8.34352,0.3846991,4.610753E-02,8.352385,
40,2,25,00:04:15,37.27594,1,0,-,-,-,8.422119,0.4181052,4.964371E-02,8.432491,
41,2,26,00:04:21,26.82696,1,0,-,-,-,8.510014,0.4544169,0.0533979,8.522138,
42,2,27,00:04:27,19.30698,1,0,-,-,-,8.603799,0.4940274,5.741968E-02,8.61797,
43,2,28,00:04:33,13.89495,1,0,-,-,-,8.708907,0.5365556,6.160999E-02,8.72542,
44,2,29,00:04:39,10,1,0,-,-,-,8.824988,0.5804331,6.577155E-02,8.844056,
45,2,30,00:04:45,7.196856,1,0,-,-,-,8.948778,0.6267214,0.0700343,8.970697,
46,2,31,00:04:52,5.179475,1,0,-,-,-,9.08987,0.667861,7.347311E-02,9.114372,
47,2,32,00:04:58,3.727594,1,0,-,-,-,9.236591,0.7075224,7.659995E-02,9.26365,
48,2,33,00:05:04,2.682696,1,0,-,-,-,9.396061,0.7463671,7.943404E-02,9.425658,
49,2,34,00:05:09,1.930698,1,0,-,-,-,9.558828,0.7745566,0.0810305,9.590158,
50,2,35,00:05:17,1.389495,1,0,-,-,-,9.731233,0.8021039,8.242572E-02,9.764234,
51,2,36,00:05:23,1,1,0,-,-,-,9.902309,0.821978,8.300871E-02,9.936366,
