Exported SMaRT Impedance Data
Experiment start time : 11/2/2016 3:20:27 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Relative Permittivity Magnitude 
1,1,1,00:00:12,10000000,1,0,-,-,-,-1.238198,1.880976,-1.519124,2.251934,
2,1,2,00:00:18,7196857,1,0,-,-,-,-0.6646311,1.37065,-2.062271,1.523291,
3,1,3,00:00:29,5179475,1,0,-,-,-,-2.575699,4.323473,-1.678563,5.032559,
4,1,4,00:00:35,3727594,1,0,-,-,-,4.173595,14.36023,3.440734,14.95443,
5,1,5,00:00:41,2682696,1,0,-,-,-,7.518623,0.869366,0.1156284,7.568717,
6,1,6,00:00:47,1930698,1,0,-,-,-,5.334491,6.596418E-02,0.0123656,5.334899,
7,1,7,00:00:52,1389496,1,0,-,-,-,4.605838,-9.252341E-03,-2.008829E-03,4.605847,
8,1,8,00:00:58,1000000,1,0,-,-,-,4.303514,-1.463317E-02,-3.400285E-03,4.303539,
9,1,9,00:01:04,719685.7,1,0,-,-,-,4.164793,-7.346069E-03,-1.763849E-03,4.1648,
10,1,10,00:01:12,517947.4,1,0,-,-,-,4.097844,2.205132E-03,5.3812E-04,4.097845,
11,1,11,00:01:18,372759.4,1,0,-,-,-,4.140357,3.275972E-02,7.912294E-03,4.140487,
12,1,12,00:01:24,268269.6,1,0,-,-,-,4.090623,2.729081E-02,6.671553E-03,4.090714,
13,1,13,00:01:29,193069.8,1,0,-,-,-,4.069865,2.657616E-02,6.529986E-03,4.069952,
14,1,14,00:01:35,138949.5,1,0,-,-,-,4.062437,2.882911E-02,7.096507E-03,4.06254,
15,1,15,00:01:41,100000,1,0,-,-,-,4.062949,3.145134E-02,7.741014E-03,4.06307,
16,2,1,00:01:50,100000,1,0,-,-,-,4.063043,3.143597E-02,7.737051E-03,4.063164,
17,2,2,00:01:58,71968.57,1,0,-,-,-,4.066941,0.0326263,8.02232E-03,4.067072,
18,2,3,00:02:07,51794.75,1,0,-,-,-,4.072658,3.423379E-02,8.405761E-03,4.072802,
19,2,4,00:02:13,37275.94,1,0,-,-,-,4.086226,3.944187E-02,9.652398E-03,4.086416,
20,2,5,00:02:19,26826.96,1,0,-,-,-,4.089154,4.100051E-02,1.002665E-02,4.089359,
21,2,6,00:02:25,19306.98,1,0,-,-,-,4.095675,4.278262E-02,1.044581E-02,4.095898,
22,2,7,00:02:31,13894.96,1,0,-,-,-,4.103735,4.557017E-02,1.110456E-02,4.103988,
23,2,8,00:02:36,10000,1,0,-,-,-,4.112816,4.848675E-02,1.178919E-02,4.113101,
24,2,9,00:02:42,7196.857,1,0,-,-,-,4.122992,5.136034E-02,1.245706E-02,4.123312,
25,2,10,00:02:48,5179.475,1,0,-,-,-,4.134345,5.403399E-02,1.306954E-02,4.134697,
26,2,11,00:02:54,3727.594,1,0,-,-,-,4.147439,5.730812E-02,1.381771E-02,4.147835,
27,2,12,00:03:00,2682.696,1,0,-,-,-,4.159534,5.971735E-02,1.435674E-02,4.159962,
28,2,13,00:03:06,1930.698,1,0,-,-,-,4.17219,0.0620065,1.486186E-02,4.17265,
29,2,14,00:03:12,1389.495,1,0,-,-,-,4.18534,6.447393E-02,0.0154047,4.185836,
30,2,15,00:03:18,1000,1,0,-,-,-,4.199318,6.681354E-02,1.591057E-02,4.19985,
31,2,16,00:03:24,719.6857,1,0,-,-,-,4.213665,6.888449E-02,1.634788E-02,4.214229,
32,2,17,00:03:30,517.9474,1,0,-,-,-,4.228552,7.048617E-02,0.0166691,4.229139,
33,2,18,00:03:36,372.7594,1,0,-,-,-,4.243077,7.244359E-02,1.707336E-02,4.243696,
34,2,19,00:03:44,268.2696,1,0,-,-,-,4.258059,7.440023E-02,1.747281E-02,4.258708,
35,2,20,00:03:49,193.0698,1,0,-,-,-,4.273831,0.0768294,0.0179767,4.274522,
36,2,21,00:03:55,138.9496,1,0,-,-,-,4.28941,7.935189E-02,1.849949E-02,4.290143,
37,2,22,00:04:01,100,1,0,-,-,-,4.305849,8.230638E-02,1.911502E-02,4.306636,
38,2,23,00:04:07,71.96857,1,0,-,-,-,4.322173,8.526114E-02,1.972645E-02,4.323014,
39,2,24,00:04:13,51.79475,1,0,-,-,-,4.339065,8.924676E-02,0.0205682,4.339983,
40,2,25,00:04:19,37.27594,1,0,-,-,-,4.356783,9.442972E-02,2.167418E-02,4.357807,
41,2,26,00:04:25,26.82696,1,0,-,-,-,4.375647,0.1001099,2.287889E-02,4.376792,
42,2,27,00:04:31,19.30698,1,0,-,-,-,4.395037,0.1071495,2.437966E-02,4.396343,
43,2,28,00:04:37,13.89495,1,0,-,-,-,4.416319,0.1155003,2.615307E-02,4.417829,
44,2,29,00:04:42,10,1,0,-,-,-,4.439549,0.1247053,2.808964E-02,4.4413,
45,2,30,00:04:49,7.196856,1,0,-,-,-,4.464815,0.1369153,3.066538E-02,4.466914,
46,2,31,00:04:55,5.179475,1,0,-,-,-,4.489871,0.1492756,0.0332472,4.492352,
47,2,32,00:05:03,3.727594,1,0,-,-,-,4.522048,0.1651351,3.651777E-02,4.525063,
48,2,33,00:05:11,2.682696,1,0,-,-,-,4.555409,0.1808027,3.968968E-02,4.558996,
49,2,34,00:05:17,1.930698,1,0,-,-,-,4.59201,0.200069,4.356894E-02,4.596366,
50,2,35,00:05:24,1.389495,1,0,-,-,-,4.633508,0.2214972,4.780335E-02,4.638799,
51,2,36,00:05:30,1,1,0,-,-,-,4.675475,0.2437328,5.213005E-02,4.681823,
