Exported SMaRT Impedance Data
Experiment start time : 5/27/2017 9:58:32 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,AC Conductivity Real (S/m)
1,1,1,00:00:12,1000000,1,0,-,-,-,3.135816E-03,2.861415E-05,9.124948E-03,1.591877E-09,
2,1,2,00:00:21,681292.1,1,0,-,-,-,3.076304E-03,7.644766E-05,2.485049E-02,2.897518E-09,
3,1,3,00:00:28,464158.9,1,0,-,-,-,3.067495E-03,9.511282E-05,3.100667E-02,2.456033E-09,
4,1,4,00:00:34,316227.8,1,0,-,-,-,3.073934E-03,1.014087E-04,3.298989E-02,1.784037E-09,
5,1,5,00:00:40,215443.5,1,0,-,-,-,3.082315E-03,1.094905E-04,3.552216E-02,1.312315E-09,
6,1,6,00:00:46,146779.9,1,0,-,-,-,3.101025E-03,1.39872E-04,4.510508E-02,1.142158E-09,
7,1,7,00:00:52,100000,1,0,-,-,-,3.110726E-03,1.172552E-04,3.769382E-02,6.523197E-10,
8,1,8,00:00:58,68129.2,1,0,-,-,-,3.158564E-03,1.19039E-04,3.768772E-02,4.511815E-10,
9,1,9,00:01:06,46415.89,1,0,-,-,-,3.211443E-03,9.774626E-05,3.043687E-02,2.524035E-10,
10,1,10,00:01:12,31622.78,1,0,-,-,-,3.236955E-03,5.135511E-05,1.586525E-02,9.034669E-11,
11,1,11,00:01:18,21544.35,1,0,-,-,-,3.226964E-03,1.76209E-05,5.460519E-03,2.111981E-11,
12,1,12,00:01:23,14677.99,1,0,-,-,-,3.20957E-03,5.291225E-06,1.648578E-03,4.320672E-12,
13,1,13,00:01:30,10000,1,0,-,-,-,3.249895E-03,-1.056319E-05,-3.250317E-03,-5.876565E-12,
14,1,14,00:01:35,6812.921,1,0,-,-,-,3.248079E-03,4.944781E-06,1.522371E-03,1.87417E-12,
15,1,15,00:01:41,4641.589,1,0,-,-,-,3.25563E-03,1.453336E-05,4.464071E-03,3.75285E-12,
16,1,16,00:01:47,3162.278,1,0,-,-,-,3.264069E-03,1.776324E-05,5.442055E-03,3.125006E-12,
17,1,17,00:01:53,2154.435,1,0,-,-,-,3.271632E-03,1.762191E-05,5.386274E-03,2.112102E-12,
18,1,18,00:01:59,1467.799,1,0,-,-,-,3.27667E-03,1.485907E-05,4.534808E-03,1.213352E-12,
19,1,19,00:02:05,1000,1,0,-,-,-,3.329796E-03,8.052389E-06,2.418282E-03,4.479744E-13,
20,1,20,00:02:11,681.2921,1,0,-,-,-,3.331589E-03,4.521131E-06,1.357049E-03,1.713598E-13,
21,1,21,00:02:17,464.1589,1,0,-,-,-,3.33218E-03,1.033595E-05,3.10186E-03,2.668982E-13,
22,1,22,00:02:23,316.2278,1,0,-,-,-,3.326421E-03,2.311481E-06,6.948852E-04,4.066482E-14,
23,1,23,00:02:30,215.4435,1,0,-,-,-,3.33412E-03,4.817861E-06,1.445017E-03,5.774524E-14,
24,1,24,00:02:36,146.7799,1,0,-,-,-,2.729767E-03,2.95576E-05,1.082788E-02,2.413594E-13,
25,1,25,00:02:42,100,1,0,-,-,-,2.723191E-03,-1.970808E-06,-7.23713E-04,-1.09641E-14,
26,1,26,00:02:48,68.1292,1,0,-,-,-,2.713302E-03,6.168591E-06,2.273463E-03,2.338018E-14,
27,1,27,00:02:54,46.41589,1,0,-,-,-,2.653905E-03,-2.084321E-04,-7.853789E-02,-5.3822E-13,
28,1,28,00:03:00,31.62278,1,0,-,-,-,2.452636E-03,1.272342E-04,5.187649E-02,2.238373E-13,
29,1,29,00:03:06,21.54435,1,0,-,-,-,3.307296E-03,3.535052E-05,1.068865E-02,4.236992E-14,
30,1,30,00:03:14,14.67799,1,0,-,-,-,2.649002E-03,2.370513E-04,8.948701E-02,1.935697E-13,
31,1,31,00:03:22,10,1,0,-,-,-,2.687521E-03,3.232467E-05,1.202769E-02,1.798302E-14,
