Exported SMaRT Impedance Data
Experiment start time : 5/27/2017 9:51:18 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,AC Conductivity Real (S/m)
1,1,1,00:00:11,1000000,1,0,-,-,-,3.597206E-03,1.009057E-05,2.805114E-03,5.613637E-10,
2,1,2,00:00:20,681292.1,1,0,-,-,-,3.553137E-03,6.218272E-05,1.750079E-02,2.356848E-09,
3,1,3,00:00:27,464158.9,1,0,-,-,-,3.548398E-03,8.539441E-05,2.406563E-02,2.205082E-09,
4,1,4,00:00:33,316227.8,1,0,-,-,-,3.558587E-03,9.152637E-05,2.571986E-02,1.610181E-09,
5,1,5,00:00:39,215443.5,1,0,-,-,-,3.567979E-03,1.010801E-04,2.832979E-02,1.211512E-09,
6,1,6,00:00:45,146779.9,1,0,-,-,-,3.587133E-03,1.313519E-04,3.661752E-02,1.072585E-09,
7,1,7,00:00:51,100000,1,0,-,-,-,3.594428E-03,1.108157E-04,3.082985E-02,6.164952E-10,
8,1,8,00:00:56,68129.2,1,0,-,-,-,3.641301E-03,1.124183E-04,3.087312E-02,4.260876E-10,
9,1,9,00:01:05,46415.89,1,0,-,-,-,3.691957E-03,9.210181E-05,2.494661E-02,2.378282E-10,
10,1,10,00:01:11,31622.78,1,0,-,-,-,3.715752E-03,4.95706E-05,1.334067E-02,8.720728E-11,
11,1,11,00:01:16,21544.35,1,0,-,-,-,3.705747E-03,1.538034E-05,4.150402E-03,1.843435E-11,
12,1,12,00:01:22,14677.99,1,0,-,-,-,3.688402E-03,5.071869E-06,1.375086E-03,4.141552E-12,
13,1,13,00:01:28,10000,1,0,-,-,-,3.725515E-03,-7.943028E-06,-2.132062E-03,-4.418904E-12,
14,1,14,00:01:34,6812.921,1,0,-,-,-,3.725076E-03,6.180326E-06,1.659114E-03,2.342466E-12,
15,1,15,00:01:40,4641.589,1,0,-,-,-,3.733452E-03,1.5309E-05,4.100495E-03,3.95314E-12,
16,1,16,00:01:46,3162.278,1,0,-,-,-,3.741534E-03,1.879989E-05,5.024649E-03,3.307378E-12,
17,1,17,00:01:52,2154.435,1,0,-,-,-,3.74949E-03,1.826507E-05,4.871348E-03,2.18919E-12,
18,1,18,00:01:58,1467.799,1,0,-,-,-,3.755148E-03,1.741311E-05,4.637132E-03,1.421908E-12,
19,1,19,00:02:04,1000,1,0,-,-,-,3.801899E-03,9.47638E-06,2.492538E-03,5.271947E-13,
20,1,20,00:02:10,681.2921,1,0,-,-,-,3.806404E-03,1.149736E-05,3.020531E-03,4.357727E-13,
21,1,21,00:02:16,464.1589,1,0,-,-,-,3.809767E-03,5.836908E-06,1.53209E-03,1.507225E-13,
22,1,22,00:02:22,316.2278,1,0,-,-,-,3.806832E-03,9.070928E-06,2.382802E-03,1.595807E-13,
23,1,23,00:02:29,215.4435,1,0,-,-,-,3.81016E-03,6.399649E-06,1.679627E-03,7.6704E-14,
24,1,24,00:02:35,146.7799,1,0,-,-,-,3.251571E-03,3.126083E-05,9.61407E-03,2.552676E-13,
25,1,25,00:02:41,100,1,0,-,-,-,3.216191E-03,1.50922E-05,4.69257E-03,8.396169E-14,
26,1,26,00:02:47,68.1292,1,0,-,-,-,3.226201E-03,-6.104251E-05,-1.892086E-02,-2.313632E-13,
27,1,27,00:02:53,46.41589,1,0,-,-,-,3.235332E-03,-9.375293E-07,-2.897784E-04,-2.420918E-15,
28,1,28,00:02:59,31.62278,1,0,-,-,-,3.394099E-03,4.543297E-04,0.1338587,7.992814E-13,
29,1,29,00:03:05,21.54435,1,0,-,-,-,3.670824E-03,-2.101505E-04,-5.724885E-02,-2.518791E-13,
30,1,30,00:03:13,14.67799,1,0,-,-,-,3.280688E-03,3.012671E-04,9.183048E-02,2.460067E-13,
31,1,31,00:03:21,10,1,0,-,-,-,3.290659E-03,1.906608E-04,5.794002E-02,1.060694E-13,
