Exported SMaRT Impedance Data
Experiment start time : 5/28/2017 12:05:23 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,AC Conductivity Real (S/m)
1,1,1,00:00:12,1000000,1,0,-,-,-,3.095782E-03,-2.082202E-05,-6.725933E-03,-1.158381E-09,
2,1,2,00:00:21,681292.1,1,0,-,-,-,3.094537E-03,4.641145E-05,1.499787E-02,1.759086E-09,
3,1,3,00:00:28,464158.9,1,0,-,-,-,3.115695E-03,7.74831E-05,2.486864E-02,2.000793E-09,
4,1,4,00:00:34,316227.8,1,0,-,-,-,3.137435E-03,8.911461E-05,2.840365E-02,1.567753E-09,
5,1,5,00:00:39,215443.5,1,0,-,-,-,3.152996E-03,1.008856E-04,3.199674E-02,1.20918E-09,
6,1,6,00:00:45,146779.9,1,0,-,-,-,3.174076E-03,1.347952E-04,4.246754E-02,1.100701E-09,
7,1,7,00:00:51,100000,1,0,-,-,-,3.184351E-03,1.129294E-04,3.546386E-02,6.282544E-10,
8,1,8,00:00:57,68129.2,1,0,-,-,-,3.232925E-03,1.160679E-04,3.590181E-02,4.399201E-10,
9,1,9,00:01:06,46415.89,1,0,-,-,-,3.287155E-03,9.411836E-05,2.863216E-02,2.430354E-10,
10,1,10,00:01:11,31622.78,1,0,-,-,-,3.309832E-03,4.967338E-05,1.500782E-02,8.738809E-11,
11,1,11,00:01:17,21544.35,1,0,-,-,-,3.301598E-03,1.361418E-05,4.123512E-03,1.631749E-11,
12,1,12,00:01:23,14677.99,1,0,-,-,-,3.284157E-03,3.435654E-06,1.046129E-03,2.805462E-12,
13,1,13,00:01:29,10000,1,0,-,-,-,3.322929E-03,-1.030019E-05,-3.099731E-03,-5.73025E-12,
14,1,14,00:01:35,6812.921,1,0,-,-,-,3.321697E-03,3.018672E-06,9.08774E-04,1.144136E-12,
15,1,15,00:01:41,4641.589,1,0,-,-,-,3.328041E-03,1.252867E-05,3.764578E-03,3.235193E-12,
16,1,16,00:01:47,3162.278,1,0,-,-,-,3.336449E-03,1.56907E-05,4.702815E-03,2.760394E-12,
17,1,17,00:01:52,2154.435,1,0,-,-,-,3.342744E-03,1.580487E-05,4.728112E-03,1.894318E-12,
18,1,18,00:01:58,1467.799,1,0,-,-,-,3.349056E-03,1.554831E-05,4.642595E-03,1.269633E-12,
19,1,19,00:02:04,1000,1,0,-,-,-,3.397299E-03,7.524558E-06,2.214865E-03,4.1861E-13,
20,1,20,00:02:10,681.2921,1,0,-,-,-,3.400152E-03,1.410311E-06,4.147787E-04,5.345356E-14,
21,1,21,00:02:16,464.1589,1,0,-,-,-,3.401493E-03,5.909775E-06,1.737406E-03,1.526041E-13,
22,1,22,00:02:22,316.2278,1,0,-,-,-,3.412057E-03,8.919847E-06,2.614214E-03,1.569228E-13,
23,1,23,00:02:30,215.4435,1,0,-,-,-,3.40356E-03,8.787487E-06,2.581852E-03,1.053238E-13,
24,1,24,00:02:36,146.7799,1,0,-,-,-,2.798185E-03,1.034118E-05,3.695674E-03,8.444329E-14,
25,1,25,00:02:42,100,1,0,-,-,-,0.0028317,-1.296137E-05,-4.577238E-03,-7.210731E-14,
26,1,26,00:02:48,68.1292,1,0,-,-,-,2.776314E-03,-4.878598E-05,-1.757222E-02,-1.849085E-13,
27,1,27,00:02:54,46.41589,1,0,-,-,-,2.79553E-03,1.480941E-04,0.0529753,3.824131E-13,
28,1,28,00:02:59,31.62278,1,0,-,-,-,2.721648E-03,2.52222E-04,9.267253E-02,4.437226E-13,
29,1,29,00:03:05,21.54435,1,0,-,-,-,2.454264E-03,7.098749E-05,2.892415E-02,8.508317E-14,
30,1,30,00:03:14,14.67799,1,0,-,-,-,2.658245E-03,-1.746369E-04,-0.0656963,-1.426038E-13,
31,1,31,00:03:21,10,1,0,-,-,-,2.694982E-03,1.035041E-04,3.840623E-02,5.758192E-14,
