1e+07 6.28319e+07 -0.053308 1.6761
7.1969e+06 4.52195e+07 0.010278 1.6782
5.1795e+06 3.25438e+07 0.018927 1.6722
3.7276e+06 2.34212e+07 0.022928 1.6735
2.6827e+06 1.68559e+07 0.032616 1.6749
1.9307e+06 1.21309e+07 0.03977 1.6819
1.3895e+06 8.73049e+06 0.049445 1.6891
1e+06 6.28319e+06 0.056847 1.6997
719690 4.52195e+06 0.064627 1.7061
517950 3.25438e+06 0.071568 1.7184
372760 2.34212e+06 0.079602 1.7322
268270 1.68559e+06 0.088818 1.7477
193070 1.21309e+06 0.099424 1.7652
138950 873049 0.11161 1.785
100000 628319 0.12537 1.8076
71969 452195 0.14064 1.8335
51795 325438 0.15734 1.863
37276 234212 0.17521 1.8966
26827 168559 0.19387 1.9351
19307 121309 0.21268 1.9787
13895 87304.9 0.23088 2.0283
10000 62831.9 0.24717 2.0823
7196.9 45219.5 0.26048 2.1418
5179.5 32543.8 0.26919 2.2049
3727.6 23421.2 0.27226 2.2709
2682.7 16855.9 0.26867 2.3373
1930.7 12130.9 0.2583 2.4019
1389.5 8730.49 0.2417 2.4625
1000 6283.19 0.22028 2.5168
719.69 4521.95 0.19589 2.5636
517.95 3254.38 0.17035 2.6028
372.76 2342.12 0.14561 2.6343
268.27 1685.59 0.12298 2.6591
193.07 1213.09 0.10345 2.6782
138.95 873.049 0.08744 2.6927
100 628.319 0.075191 2.7037
71.969 452.195 0.066947 2.712
51.795 325.438 0.062876 2.7182
37.276 234.212 0.063319 2.723
26.827 168.559 0.068882 2.7265
19.307 121.309 0.080676 2.7293
13.895 87.3049 0.10034 2.7315
10 62.8319 0.13001 2.7336
7.1969 45.2195 0.17365 2.7354
5.1795 32.5438 0.23535 2.7375
3.7276 23.4212 0.32235 2.7397
2.6827 16.8559 0.44348 2.743
1.9307 12.1309 0.61334 2.7484
1.3895 8.73049 0.84694 2.7575
1 6.28319 1.1686 2.7717
0.71969 4.52195 1.6161 2.7925
0.51795 3.25438 2.2291 2.8242
0.37276 2.34212 3.0703 2.8677
0.26827 1.68559 4.2239 2.9276
0.19307 1.21309 5.8268 3.0252
0.13895 0.873049 8.0296 3.153
0.1 0.628319 11.055 3.3578
0.071969 0.452195 15.218 3.6537
0.051795 0.325438 20.886 4.0831
0.037276 0.234212 28.591 4.6834
0.026827 0.168559 39.19 5.5552

1e+07 6.28319e+07 -0.027498 1.7158
7.1969e+06 4.52195e+07 0.019621 1.7097
5.1795e+06 3.25438e+07 0.022642 1.7002
3.7276e+06 2.34212e+07 0.022479 1.702
2.6827e+06 1.68559e+07 0.030186 1.7019
1.9307e+06 1.21309e+07 0.035745 1.7075
1.3895e+06 8.73049e+06 0.044032 1.7138
1e+06 6.28319e+06 0.050087 1.723
719690 4.52195e+06 0.055996 1.7284
517950 3.25438e+06 0.061585 1.7389
372760 2.34212e+06 0.06805 1.7507
268270 1.68559e+06 0.075486 1.7638
193070 1.21309e+06 0.084065 1.7784
138950 873049 0.093983 1.7949
100000 628319 0.10528 1.8134
71969 452195 0.11807 1.8346
51795 325438 0.13227 1.8587
37276 234212 0.14798 1.8859
26827 168559 0.16488 1.9171
19307 121309 0.18279 1.9527
13895 87304.9 0.20122 1.9929
10000 62831.9 0.21961 2.0387
7196.9 45219.5 0.23709 2.0893
5179.5 32543.8 0.25248 2.1444
3727.6 23421.2 0.26467 2.2044
2682.7 16855.9 0.27239 2.268
1930.7 12130.9 0.27461 2.3338
1389.5 8730.49 0.27067 2.3998
1000 6283.19 0.26054 2.4638
719.69 4521.95 0.24482 2.5239
517.95 3254.38 0.22471 2.5784
372.76 2342.12 0.20175 2.6261
268.27 1685.59 0.17767 2.6665
193.07 1213.09 0.15406 2.6998
138.95 873.049 0.13219 2.7266
100 628.319 0.11299 2.7479
71.969 452.195 0.097016 2.7645
51.795 325.438 0.084716 2.7773
37.276 234.212 0.076387 2.7871
26.827 168.559 0.072365 2.7947
19.307 121.309 0.073102 2.8005
13.895 87.3049 0.079782 2.8049
10 62.8319 0.093137 2.8084
7.1969 45.2195 0.11548 2.8113
5.1795 32.5438 0.14868 2.8136
3.7276 23.4212 0.19782 2.8159
2.6827 16.8559 0.26748 2.8182
1.9307 12.1309 0.36584 2.8216
1.3895 8.73049 0.50261 2.8251
1 6.28319 0.692 2.8315
0.71969 4.52195 0.95387 2.8421
0.51795 3.25438 1.3144 2.8589
0.37276 2.34212 1.8082 2.8836
0.26827 1.68559 2.4845 2.919
0.19307 1.21309 3.4068 2.9681
0.13895 0.873049 4.6651 3.0342
0.1 0.628319 6.4065 3.1376
0.071969 0.452195 8.7923 3.2866
0.051795 0.325438 11.986 3.4992
0.037276 0.234212 16.404 3.8255
0.026827 0.168559 22.471 4.298

1e+07 6.28319e+07 -0.054208 1.7137
7.1969e+06 4.52195e+07 0.0046731 1.7121
5.1795e+06 3.25438e+07 0.011983 1.7033
3.7276e+06 2.34212e+07 0.014202 1.7054
2.6827e+06 1.68559e+07 0.022526 1.7049
1.9307e+06 1.21309e+07 0.028138 1.7097
1.3895e+06 8.73049e+06 0.036165 1.7149
1e+06 6.28319e+06 0.041533 1.7229
719690 4.52195e+06 0.046845 1.7273
517950 3.25438e+06 0.051138 1.7361
372760 2.34212e+06 0.056096 1.7459
268270 1.68559e+06 0.061781 1.7567
193070 1.21309e+06 0.068348 1.7686
138950 873049 0.075985 1.782
100000 628319 0.084752 1.7968
71969 452195 0.094769 1.8137
51795 325438 0.10606 1.8326
37276 234212 0.11875 1.854
26827 168559 0.13274 1.8784
